Round,Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes
Regular Season,17,Sun,2015-12-13,12:00 (05:00),Zaragoza,2–2,Numancia,15923,Estadio de la Romareda,Guillermo Cuadra,Match Report,
Regular Season,17,Sun,2015-12-13,17:00 (10:00),Leganés,1–0,Gimnàstic,4157,Estadio Municipal de Butarque,Rubén Eiriz,Match Report,
Regular Season,17,Sun,2015-12-13,17:00 (10:00),Osasuna,1–1,Bilbao B,13630,Estadio El Sadar,Saúl Ais,Match Report,
Regular Season,17,Sun,2015-12-13,17:00 (10:00),Almería,1–2,Huesca,6897,Estadio de los Juegos Mediterráneos,Daniel Trujillo,Match Report,
Regular Season,17,Sun,2015-12-13,17:00 (10:00),Albacete,0–1,Valladolid,6585,Estadio Carlos Belmonte,Juan López,Match Report,
Regular Season,17,Sun,2015-12-13,19:15 (12:15),Mirandés,1–2,Oviedo,3400,Estadio Municipal de Anduva,Daniel Ocón,Match Report,
,,,,,,,,,,,,
Regular Season,18,Fri,2015-12-18,20:30 (13:30),Elche,2–1,Córdoba,7618,Estadio Manuel Martínez Valero,Dámaso Arcediano,Match Report,
Regular Season,18,Sat,2015-12-19,18:00 (11:00),Ponferradina,0–1,Alavés,4350,Estadio El Toralín,Rubén Eiriz,Match Report,
Regular Season,18,Sat,2015-12-19,18:00 (11:00),Mallorca,1–1,Girona,7019,Iberostar Estadi,Pablo González,Match Report,
Regular Season,18,Sat,2015-12-19,18:00 (11:00),Gimnàstic,3–1,Zaragoza,8103,Nou Estadi de Tarragona,Alberola Rojas,Match Report,
Regular Season,18,Sat,2015-12-19,20:15 (13:15),Numancia,1–3,Osasuna,3657,Nuevo Estadio Los Pajaritos,Víctor Areces,Match Report,
Regular Season,18,Sun,2015-12-20,17:00 (10:00),Llagostera,0–0,Mirandés,1233,Estadi Municipal Palamós Costa Brava,Gorka Sagues,Match Report,
Regular Season,18,Sun,2015-12-20,17:00 (10:00),Valladolid,4–1,Tenerife,12811,Estadio Municipal José Zorrilla,Adrián Cordero,Match Report,
Regular Season,18,Sun,2015-12-20,17:00 (10:00),Huesca,1–1,Leganés,2441,Estadio El Alcoraz,José Piñeiro,Match Report,
Regular Season,18,Sun,2015-12-20,17:00 (10:00),Alcorcón,1–0,Albacete,2009,Estadio Santo Domingo,David Pérez,Match Report,
Regular Season,18,Sun,2015-12-20,19:15 (12:15),Oviedo,1–0,Almería,14682,Estadio Nuevo Carlos Tartiere,Saúl Ais,Match Report,
Regular Season,18,Mon,2015-12-21,20:30 (13:30),Bilbao B,1–1,Lugo,9351,San Mamés,Jorge Figueroa,Match Report,
,,,,,,,,,,,,
Regular Season,19,Sat,2016-01-02,18:00 (11:00),Osasuna,1–1,Gimnàstic,15166,Estadio El Sadar,Juan López,Match Report,
Regular Season,19,Sat,2016-01-02,18:00 (11:00),Alavés,3–0,Bilbao B,13581,Estadio de Mendizorroza,Valentín Pizarro,Match Report,
Regular Season,19,Sat,2016-01-02,20:15 (13:15),Elche,1–1,Mallorca,8647,Estadio Manuel Martínez Valero,Jorge Valdés Aller,Match Report,
Regular Season,19,Sun,2016-01-03,12:00 (05:00),Córdoba,1–2,Mirandés,16437,Estadio Nuevo Arcángel,Daniel Trujillo,Match Report,
Regular Season,19,Sun,2016-01-03,17:00 (10:00),Almería,2–1,Llagostera,6947,Estadio de los Juegos Mediterráneos,Daniel Ocón,Match Report,
Regular Season,19,Sun,2016-01-03,17:00 (10:00),Lugo,2–3,Numancia,3405,Estadio Anxo Carro,David Medié,Match Report,
Regular Season,19,Sun,2016-01-03,17:00 (10:00),Albacete,2–2,Ponferradina,6291,Estadio Carlos Belmonte,Francisco Arias,Match Report,
Regular Season,19,Sun,2016-01-03,17:00 (10:00),Leganés,1–1,Oviedo,4730,Estadio Municipal de Butarque,Guillermo Cuadra,Match Report,
Regular Season,19,Sun,2016-01-03,19:15 (12:15),Zaragoza,3–3,Huesca,19350,Estadio de la Romareda,José Luis Munuera,Match Report,
Regular Season,19,Mon,2016-01-04,19:30 (13:30),Tenerife,1–2,Alcorcón,8742,Estadio Heliodoro Rodríguez Lopéz,Oliver De La Fuente,Match Report,
Regular Season,19,Mon,2016-01-04,20:30 (13:30),Girona,1–0,Valladolid,2930,Estadi Municipal de Montilivi,Rubén Ruipérez,Match Report,
,,,,,,,,,,,,
Regular Season,20,Sat,2016-01-09,18:00 (11:00),Mirandés,1–1,Almería,3113,Estadio Municipal de Anduva,Rubén Eiriz,Match Report,
Regular Season,20,Sat,2016-01-09,18:00 (11:00),Alcorcón,1–0,Girona,1868,Estadio Santo Domingo,Adrián Cordero,Match Report,
Regular Season,20,Sat,2016-01-09,18:00 (11:00),Valladolid,1–1,Elche,7239,Estadio Municipal José Zorrilla,Pablo González,Match Report,
Regular Season,20,Sat,2016-01-09,18:00 (11:00),Gimnàstic,1–2,Lugo,5679,Nou Estadi de Tarragona,Guillermo Cuadra,Match Report,
Regular Season,20,Sat,2016-01-09,20:15 (13:15),Numancia,0–1,Alavés,2771,Nuevo Estadio Los Pajaritos,David Pérez,Match Report,
Regular Season,20,Sun,2016-01-10,12:00 (05:00),Oviedo,1–0,Zaragoza,15037,Estadio Nuevo Carlos Tartiere,Juan López,Match Report,
Regular Season,20,Sun,2016-01-10,17:00 (10:00),Huesca,0–1,Osasuna,4740,Estadio El Alcoraz,Gorka Sagues,Match Report,
Regular Season,20,Sun,2016-01-10,17:00 (10:00),Ponferradina,0–1,Tenerife,3742,Estadio El Toralín,Jorge Figueroa,Match Report,
Regular Season,20,Sun,2016-01-10,17:00 (10:00),Bilbao B,0–1,Albacete,5997,San Mamés,José Piñeiro,Match Report,
Regular Season,20,Sun,2016-01-10,17:00 (10:00),Llagostera,0–1,Leganés,1303,Estadi Municipal Palamós Costa Brava,Víctor Areces,Match Report,
Regular Season,20,Sun,2016-01-10,19:15 (12:15),Córdoba,3–1,Mallorca,15764,Estadio Nuevo Arcángel,Javier Alberola Rojas,Match Report,
,,,,,,,,,,,,
Regular Season,21,Sat,2016-01-16,17:00 (11:00),Tenerife,2–0,Bilbao B,8333,Estadio Heliodoro Rodríguez Lopéz,Francisco Arias,Match Report,
Regular Season,21,Sat,2016-01-16,18:00 (11:00),Elche,2–0,Alcorcón,8686,Estadio Manuel Martínez Valero,David Medié,Match Report,
Regular Season,21,Sat,2016-01-16,18:00 (11:00),Zaragoza,1–0,Llagostera,14033,Estadio de la Romareda,Daniel Trujillo,Match Report,
Regular Season,21,Sat,2016-01-16,18:00 (11:00),Albacete,0–2,Numancia,5820,Estadio Carlos Belmonte,Saúl Ais,Match Report,
Regular Season,21,Sat,2016-01-16,20:15 (13:15),Osasuna,0–0,Oviedo,13703,Estadio El Sadar,Dámaso Arcediano,Match Report,
Regular Season,21,Sun,2016-01-17,12:00 (05:00),Mallorca,0–1,Valladolid,9823,Iberostar Estadi,Jorge Figueroa,Match Report,
Regular Season,21,Sun,2016-01-17,17:00 (10:00),Leganés,4–0,Mirandés,4314,Estadio Municipal de Butarque,Rubén Ruipérez,Match Report,
Regular Season,21,Sun,2016-01-17,17:00 (10:00),Girona,4–0,Ponferradina,3628,Estadi Municipal de Montilivi,Alberola Rojas,Match Report,
Regular Season,21,Sun,2016-01-17,17:00 (10:00),Lugo,1–1,Huesca,3621,Estadio Anxo Carro,Valentín Pizarro,Match Report,
Regular Season,21,Sun,2016-01-17,17:00 (10:00),Alavés,1–3,Gimnàstic,10162,Estadio de Mendizorroza,Daniel Ocón,Match Report,
Regular Season,21,Sun,2016-01-17,19:15 (12:15),Almería,0–1,Córdoba,8364,Estadio de los Juegos Mediterráneos,Pablo González,Match Report,
,,,,,,,,,,,,
Regular Season,22,Sat,2016-01-23,18:00 (11:00),Mallorca,1–0,Alcorcón,7850,Iberostar Estadi,David Pérez,Match Report,
Regular Season,22,Sat,2016-01-23,18:00 (11:00),Lugo,2–2,Oviedo,4320,Estadio Anxo Carro,Jorge Figueroa,Match Report,
Regular Season,22,Sat,2016-01-23,18:00 (11:00),Alavés,1–0,Huesca,10941,Estadio de Mendizorroza,Adrián Cordero,Match Report,
Regular Season,22,Sat,2016-01-23,18:00 (11:00),Girona,2–1,Bilbao B,4206,Estadi Municipal de Montilivi,Jorge Valdés Aller,Match Report,
Regular Season,22,Sat,2016-01-23,20:15 (13:15),Leganés,2–1,Almería,4362,Estadio Municipal de Butarque,José Piñeiro,Match Report,
Regular Season,22,Sun,2016-01-24,12:00 (05:00),Valladolid,2–0,Córdoba,8625,Estadio Municipal José Zorrilla,David Medié,Match Report,
Regular Season,22,Sun,2016-01-24,16:00 (10:00),Tenerife,0–0,Numancia,10796,Estadio Heliodoro Rodríguez Lopéz,Rubén Eiriz,Match Report,
Regular Season,22,Sun,2016-01-24,17:00 (10:00),Osasuna,3–0,Llagostera,13846,Estadio El Sadar,Guillermo Cuadra,Match Report,
Regular Season,22,Sun,2016-01-24,17:00 (10:00),Zaragoza,1–2,Mirandés,16157,Estadio de la Romareda,Daniel Ocón,Match Report,
Regular Season,22,Sun,2016-01-24,17:00 (10:00),Albacete,1–1,Gimnàstic,6681,Estadio Carlos Belmonte,Oliver De La Fuente,Match Report,
Regular Season,22,Sun,2016-01-24,19:15 (12:15),Elche,1–0,Ponferradina,9786,Estadio Manuel Martínez Valero,José Luis Munuera,Match Report,
,,,,,,,,,,,,
Regular Season,23,Sat,2016-01-30,18:00 (11:00),Córdoba,2–3,Leganés,16095,Estadio Nuevo Arcángel,Dámaso Arcediano,Match Report,
Regular Season,23,Sat,2016-01-30,18:00 (11:00),Huesca,3–1,Albacete,3380,Estadio El Alcoraz,Juan López,Match Report,
Regular Season,23,Sat,2016-01-30,18:00 (11:00),Alcorcón,0–0,Valladolid,3190,Estadio Santo Domingo,Víctor Areces,Match Report,
Regular Season,23,Sat,2016-01-30,18:00 (11:00),Llagostera,0–0,Lugo,1317,Estadi Municipal Palamós Costa Brava,Rubén Ruipérez,Match Report,
Regular Season,23,Sat,2016-01-30,20:15 (13:15),Oviedo,1–1,Alavés,22634,Estadio Nuevo Carlos Tartiere,Javier Alberola Rojas,Match Report,
Regular Season,23,Sun,2016-01-31,12:00 (05:00),Almería,2–1,Zaragoza,7794,Estadio de los Juegos Mediterráneos,Gorka Sagues,Match Report,
Regular Season,23,Sun,2016-01-31,17:00 (10:00),Gimnàstic,2–1,Tenerife,5921,Nou Estadi de Tarragona,Pablo González,Match Report,
Regular Season,23,Sun,2016-01-31,17:00 (10:00),Ponferradina,0–2,Mallorca,4401,Estadio El Toralín,Saúl Ais,Match Report,
Regular Season,23,Sun,2016-01-31,17:00 (10:00),Numancia,1–1,Girona,2694,Nuevo Estadio Los Pajaritos,Francisco Arias,Match Report,
Regular Season,23,Sun,2016-01-31,17:00 (10:00),Bilbao B,0–1,Elche,6631,San Mamés,Daniel Trujillo,Match Report,
Regular Season,23,Sun,2016-01-31,19:15 (12:15),Mirandés,4–0,Osasuna,4830,Estadio Municipal de Anduva,Valentín Pizarro,Match Report,
,,,,,,,,,,,,
Regular Season,24,Sat,2016-02-06,17:00 (11:00),Tenerife,1–1,Huesca,11241,Estadio Heliodoro Rodríguez Lopéz,Dámaso Arcediano,Match Report,
Regular Season,24,Sat,2016-02-06,18:00 (11:00),Valladolid,0–0,Ponferradina,8305,Estadio Municipal José Zorrilla,Rubén Eiriz,Match Report,
Regular Season,24,Sat,2016-02-06,18:00 (11:00),Albacete,2–2,Oviedo,6424,Estadio Carlos Belmonte,Jorge Valdés Aller,Match Report,
Regular Season,24,Sat,2016-02-06,18:00 (11:00),Zaragoza,1–0,Leganés,15022,Estadio de la Romareda,David Pérez,Match Report,
Regular Season,24,Sat,2016-02-06,20:15 (13:15),Elche,0–0,Numancia,8960,Estadio Manuel Martínez Valero,Víctor Areces,Match Report,
Regular Season,24,Sun,2016-02-07,12:00 (05:00),Alcorcón,3–3,Córdoba,3337,Estadio Santo Domingo,Guillermo Cuadra,Match Report,
Regular Season,24,Sun,2016-02-07,17:00 (10:00),Mallorca,2–3,Bilbao B,9868,Iberostar Estadi,Adrián Cordero,Match Report,
Regular Season,24,Sun,2016-02-07,17:00 (10:00),Alavés,1–0,Llagostera,6979,Estadio de Mendizorroza,Saúl Ais,Match Report,
Regular Season,24,Sun,2016-02-07,17:00 (10:00),Girona,1–1,Gimnàstic,4377,Estadi Municipal de Montilivi,Jorge Figueroa,Match Report,
Regular Season,24,Sun,2016-02-07,17:00 (10:00),Lugo,1–4,Mirandés,2975,Estadio Anxo Carro,José Piñeiro,Match Report,
Regular Season,24,Sun,2016-02-07,19:15 (12:15),Osasuna,0–0,Almería,12500,Estadio El Sadar,Daniel Ocón,Match Report,
,,,,,,,,,,,,
Regular Season,25,Sat,2016-02-13,18:00 (11:00),Almería,0–2,Lugo,6588,Estadio de los Juegos Mediterráneos,Alberola Rojas,Match Report,
Regular Season,25,Sat,2016-02-13,18:00 (11:00),Ponferradina,0–0,Alcorcón,3758,Estadio El Toralín,Rubén Ruipérez,Match Report,
Regular Season,25,Sat,2016-02-13,18:00 (11:00),Bilbao B,0–1,Valladolid,7080,San Mamés,Valentín Pizarro,Match Report,
Regular Season,25,Sat,2016-02-13,18:00 (11:00),Gimnàstic,1–0,Elche,5477,Nou Estadi de Tarragona,Juan López,Match Report,
Regular Season,25,Sat,2016-02-13,20:15 (13:15),Mirandés,0–0,Alavés,5348,Estadio Municipal de Anduva,David Medié,Match Report,
Regular Season,25,Sun,2016-02-14,12:00 (05:00),Córdoba,0–2,Zaragoza,13301,Estadio Nuevo Arcángel,Francisco Arias,Match Report,
Regular Season,25,Sun,2016-02-14,17:00 (10:00),Huesca,0–1,Girona,3294,Estadio El Alcoraz,Daniel Trujillo,Match Report,
Regular Season,25,Sun,2016-02-14,17:00 (10:00),Leganés,2–0,Osasuna,4873,Estadio Municipal de Butarque,Oliver De La Fuente,Match Report,
Regular Season,25,Sun,2016-02-14,17:00 (10:00),Oviedo,1–0,Tenerife,12145,Estadio Nuevo Carlos Tartiere,Gorka Sagues,Match Report,
Regular Season,25,Sun,2016-02-14,17:00 (10:00),Llagostera,2–0,Albacete,1324,Estadi Municipal Palamós Costa Brava,Pablo González,Match Report,
Regular Season,25,Sun,2016-02-14,19:15 (12:15),Numancia,2–0,Mallorca,5220,Nuevo Estadio Los Pajaritos,José Luis Munuera,Match Report,
,,,,,,,,,,,,
Regular Season,26,Sat,2016-02-20,18:00 (11:00),Mallorca,2–2,Gimnàstic,7488,Iberostar Estadi,Francisco Arias,Match Report,
Regular Season,26,Sat,2016-02-20,18:00 (11:00),Albacete,1–1,Mirandés,6375,,Guillermo Cuadra,Match Report,
Regular Season,26,Sat,2016-02-20,18:00 (11:00),Lugo,1–2,Leganés,3509,,Juan López,Match Report,
Regular Season,26,Sat,2016-02-20,18:00 (11:00),Alcorcón,1–0,Bilbao B,2323,Estadio Santo Domingo,David Pérez,Match Report,
Regular Season,26,Sat,2016-02-20,20:15 (13:15),Ponferradina,1–3,Córdoba,3854,Estadio El Toralín,José Piñeiro,Match Report,
Regular Season,26,Sun,2016-02-21,12:00 (05:00),Alavés,1–1,Almería,10461,Estadio de Mendizorroza,Rubén Ruipérez,Match Report,
Regular Season,26,Sun,2016-02-21,16:00 (10:00),Tenerife,3–1,Llagostera,7286,Estadio Heliodoro Rodríguez Lopéz,Víctor Areces,Match Report,
Regular Season,26,Sun,2016-02-21,17:00 (10:00),Elche,1–1,Huesca,9697,Estadio Manuel Martínez Valero,Gorka Sagues,Match Report,
Regular Season,26,Sun,2016-02-21,17:00 (10:00),Valladolid,2–2,Numancia,9139,Estadio Municipal José Zorrilla,Jorge Figueroa,Match Report,
Regular Season,26,Sun,2016-02-21,17:00 (10:00),Girona,1–1,Oviedo,4319,Estadi Municipal de Montilivi,Saúl Ais,Match Report,
Regular Season,26,Sun,2016-02-21,19:15 (12:15),Osasuna,1–1,Zaragoza,14610,Estadio El Sadar,Rubén Eiriz,Match Report,
,,,,,,,,,,,,
Regular Season,27,Sat,2016-02-27,18:00 (11:00),Numancia,1–1,Alcorcón,2363,Nuevo Estadio Los Pajaritos,Daniel Trujillo,Match Report,
Regular Season,27,Sat,2016-02-27,18:00 (11:00),Llagostera,0–1,Girona,1455,Estadi Municipal Palamós Costa Brava,José Luis Munuera,Match Report,
Regular Season,27,Sat,2016-02-27,18:00 (11:00),Bilbao B,4–2,Ponferradina,3426,San Mamés,David Medié,Match Report,
Regular Season,27,Sat,2016-02-27,20:15 (13:15),Córdoba,0–1,Osasuna,13277,Estadio Nuevo Arcángel,Jorge Valdés Aller,Match Report,
Regular Season,27,Sun,2016-02-28,12:00 (05:00),Leganés,2–0,Alavés,7355,Estadio Municipal de Butarque,Dámaso Arcediano,Match Report,
Regular Season,27,Sun,2016-02-28,17:00 (10:00),Almería,1–0,Albacete,6362,Estadio de los Juegos Mediterráneos,Valentín Pizarro,Match Report,
Regular Season,27,Sun,2016-02-28,17:00 (10:00),Mirandés,1–2,Tenerife,3347,Estadio Municipal de Anduva,Javier Alberola Rojas,Match Report,
Regular Season,27,Sun,2016-02-28,17:00 (10:00),Zaragoza,3–1,Lugo,15644,Estadio de la Romareda,Oliver De La Fuente,Match Report,
Regular Season,27,Sun,2016-02-28,17:00 (10:00),Gimnàstic,1–1,Valladolid,5546,Nou Estadi de Tarragona,Daniel Ocón,Match Report,
Regular Season,27,Sun,2016-02-28,19:15 (12:15),Oviedo,3–0,Elche,12935,Estadio Nuevo Carlos Tartiere,Adrián Cordero,Match Report,
,,,,,,,,,,,,
Regular Season,28,Sat,2016-03-05,18:00 (11:00),Mallorca,1–0,Oviedo,14497,Iberostar Estadi,Rubén Eiriz,Match Report,
Regular Season,28,Sat,2016-03-05,18:00 (11:00),Girona,2–0,Mirandés,3481,Estadi Municipal de Montilivi,Víctor Areces,Match Report,
Regular Season,28,Sat,2016-03-05,18:00 (11:00),Bilbao B,1–2,Córdoba,5044,San Mamés,Saúl Ais,Match Report,
Regular Season,28,Sat,2016-03-05,18:00 (11:00),Elche,1–1,Llagostera,7853,Estadio Manuel Martínez Valero,Francisco Arias,Match Report,
Regular Season,28,Sat,2016-03-05,20:15 (13:15),Lugo,2–0,Osasuna,2919,Estadio Anxo Carro,Rubén Ruipérez,Match Report,
Regular Season,28,Sun,2016-03-06,12:00 (05:00),Alavés,0–0,Zaragoza,10259,Estadio de Mendizorroza,David Pérez,Match Report,
Regular Season,28,Sun,2016-03-06,16:00 (10:00),Tenerife,0–0,Almería,9398,Estadio Heliodoro Rodríguez Lopéz,Guillermo Cuadra,Match Report,
Regular Season,28,Sun,2016-03-06,17:00 (10:00),Ponferradina,1–0,Numancia,5294,Estadio El Toralín,Gorka Sagues,Match Report,
Regular Season,28,Sun,2016-03-06,17:00 (10:00),Valladolid,0–1,Huesca,8238,Estadio Municipal José Zorrilla,Juan López,Match Report,
Regular Season,28,Sun,2016-03-06,17:00 (10:00),Alcorcón,1–1,Gimnàstic,2398,Estadio Santo Domingo,Jorge Valdés Aller,Match Report,
Regular Season,28,Sun,2016-03-06,19:15 (12:15),Albacete,0–3,Leganés,6327,Estadio Carlos Belmonte,José Piñeiro,Match Report,
,,,,,,,,,,,,
Regular Season,29,Sat,2016-03-12,18:00 (11:00),Almería,1–0,Girona,7251,Estadio de los Juegos Mediterráneos,Oliver De La Fuente,Match Report,
Regular Season,29,Sat,2016-03-12,18:00 (11:00),Numancia,3–2,Bilbao B,2938,Nuevo Estadio Los Pajaritos,Valentín Pizarro,Match Report,
Regular Season,29,Sat,2016-03-12,18:00 (11:00),Zaragoza,1–0,Albacete,15900,Estadio de la Romareda,Adrián Cordero,Match Report,
Regular Season,29,Sat,2016-03-12,18:00 (11:00),Mirandés,1–2,Elche,3026,Estadio Municipal de Anduva,José Luis Munuera,Match Report,
Regular Season,29,Sat,2016-03-12,20:15 (13:15),Oviedo,2–4,Valladolid,16191,Estadio Nuevo Carlos Tartiere,Dámaso Arcediano,Match Report,
Regular Season,29,Sun,2016-03-13,12:00 (06:00),Osasuna,3–1,Alavés,16256,Estadio El Sadar,Pablo González,Match Report,
Regular Season,29,Sun,2016-03-13,17:00 (11:00),Gimnàstic,1–1,Ponferradina,7272,Nou Estadi de Tarragona,Daniel Trujillo,Match Report,
Regular Season,29,Sun,2016-03-13,17:00 (11:00),Huesca,1–0,Alcorcón,2590,Estadio El Alcoraz,Alberola Rojas,Match Report,
Regular Season,29,Sun,2016-03-13,17:00 (11:00),Córdoba,1–2,Lugo,14356,Estadio Nuevo Arcángel,David Medié,Match Report,
Regular Season,29,Sun,2016-03-13,17:00 (11:00),Llagostera,3–0,Mallorca,3028,Estadi Municipal Palamós Costa Brava,Jorge Figueroa,Match Report,
Regular Season,29,Sun,2016-03-13,19:15 (13:15),Leganés,0–1,Tenerife,8138,Estadio Municipal de Butarque,Daniel Ocón,Match Report,
,,,,,,,,,,,,
Regular Season,27,Wed,2016-03-16,18:30 (12:30),Huesca,1–2,Mallorca,3023,Estadio El Alcoraz,Pablo González,Match Report,
,,,,,,,,,,,,
Regular Season,30,Sat,2016-03-19,18:00 (12:00),Albacete,3–1,Osasuna,5745,Estadio Carlos Belmonte,Saúl Ais,Match Report,
Regular Season,30,Sat,2016-03-19,18:00 (12:00),Alavés,0–0,Lugo,10443,Estadio de Mendizorroza,Francisco Arias,Match Report,
Regular Season,30,Sat,2016-03-19,18:00 (12:00),Valladolid,3–0,Llagostera,7615,Estadio Municipal José Zorrilla,José Piñeiro,Match Report,
Regular Season,30,Sat,2016-03-19,18:00 (12:00),Alcorcón,1–0,Oviedo,3582,Estadio Santo Domingo,Gorka Sagues,Match Report,
Regular Season,30,Sat,2016-03-19,20:15 (14:15),Elche,0–0,Almería,7977,Estadio Manuel Martínez Valero,Jorge Valdés Aller,Match Report,
Regular Season,30,Sun,2016-03-20,11:00 (06:00),Tenerife,0–0,Zaragoza,10895,Estadio Heliodoro Rodríguez Lopéz,Víctor Areces,Match Report,
Regular Season,30,Sun,2016-03-20,17:00 (11:00),Ponferradina,2–1,Huesca,5548,Estadio El Toralín,Rubén Ruipérez,Match Report,
Regular Season,30,Sun,2016-03-20,17:00 (11:00),Mallorca,1–1,Mirandés,8708,Iberostar Estadi,Juan López,Match Report,
Regular Season,30,Sun,2016-03-20,17:00 (11:00),Girona,1–1,Leganés,3859,Estadi Municipal de Montilivi,Guillermo Cuadra,Match Report,
Regular Season,30,Sun,2016-03-20,17:00 (11:00),Bilbao B,0–4,Gimnàstic,4861,San Mamés,Adrián Cordero,Match Report,
Regular Season,30,Sun,2016-03-20,19:15 (13:15),Numancia,1–1,Córdoba,2737,Nuevo Estadio Los Pajaritos,Rubén Eiriz,Match Report,
,,,,,,,,,,,,
Regular Season,31,Sat,2016-03-26,18:00 (12:00),Leganés,0–0,Elche,6632,Estadio Municipal de Butarque,Jorge Figueroa,Match Report,
Regular Season,31,Sat,2016-03-26,18:00 (12:00),Gimnàstic,1–0,Numancia,6893,Nou Estadi de Tarragona,Alberola Rojas,Match Report,
Regular Season,31,Sat,2016-03-26,18:00 (12:00),Osasuna,0–0,Tenerife,14937,Estadio El Sadar,Oliver De La Fuente,Match Report,
Regular Season,31,Sat,2016-03-26,18:00 (12:00),Huesca,1–2,Bilbao B,3080,Estadio El Alcoraz,David Medié,Match Report,
Regular Season,31,Sat,2016-03-26,20:15 (14:15),Oviedo,3–0,Ponferradina,19511,Estadio Nuevo Carlos Tartiere,Valentín Pizarro,Match Report,
Regular Season,31,Sun,2016-03-27,12:00 (05:00),Córdoba,1–2,Alavés,13575,Estadio Nuevo Arcángel,Daniel Trujillo,Match Report,
Regular Season,31,Sun,2016-03-27,17:00 (10:00),Zaragoza,0–3,Girona,16605,Estadio de la Romareda,Daniel Ocón,Match Report,
Regular Season,31,Sun,2016-03-27,17:00 (10:00),Almería,1–1,Mallorca,9133,Estadio de los Juegos Mediterráneos,David Pérez,Match Report,
Regular Season,31,Sun,2016-03-27,17:00 (10:00),Llagostera,4–0,Alcorcón,3112,Estadi Municipal Palamós Costa Brava,Dámaso Arcediano,Match Report,
Regular Season,31,Sun,2016-03-27,17:00 (10:00),Mirandés,4–1,Valladolid,3576,Estadio Municipal de Anduva,Pablo González,Match Report,
Regular Season,31,Sun,2016-03-27,17:00 (10:00),Lugo,2–1,Albacete,3436,Estadio Anxo Carro,José Luis Munuera,Match Report,
,,,,,,,,,,,,
Regular Season,32,Sat,2016-04-02,18:00 (11:00),Alcorcón,1–0,Mirandés,2324,Estadio Santo Domingo,Saúl Ais,Match Report,
Regular Season,32,Sat,2016-04-02,18:00 (11:00),Elche,2–1,Zaragoza,10041,Estadio Manuel Martínez Valero,David Medié,Match Report,
Regular Season,32,Sat,2016-04-02,18:00 (11:00),Ponferradina,1–0,Llagostera,5240,Estadio El Toralín,Rubén Eiriz,Match Report,
Regular Season,32,Sat,2016-04-02,18:00 (11:00),Mallorca,3–0,Leganés,8027,Iberostar Estadi,Jorge Valdés Aller,Match Report,
Regular Season,32,Sun,2016-04-03,12:00 (05:00),Gimnàstic,4–4,Córdoba,10227,Nou Estadi de Tarragona,Francisco Arias,Match Report,
Regular Season,32,Sun,2016-04-03,16:00 (10:00),Tenerife,1–0,Lugo,10369,Estadio Heliodoro Rodríguez Lopéz,Adrián Cordero,Match Report,
Regular Season,32,Sun,2016-04-03,17:00 (10:00),Numancia,3–2,Huesca,2771,Nuevo Estadio Los Pajaritos,Guillermo Cuadra,Match Report,
Regular Season,32,Sun,2016-04-03,17:00 (10:00),Valladolid,1–1,Almería,8771,Estadio Municipal José Zorrilla,Víctor Areces,Match Report,
Regular Season,32,Sun,2016-04-03,17:00 (10:00),Girona,0–0,Osasuna,5328,Estadi Municipal de Montilivi,José Piñeiro,Match Report,
Regular Season,32,Sun,2016-04-03,19:15 (12:15),Albacete,0–1,Alavés,10212,Estadio Carlos Belmonte,Juan López,Match Report,
Regular Season,32,Mon,2016-04-04,20:30 (13:30),Bilbao B,2–1,Oviedo,6580,San Mamés,Rubén Ruipérez,Match Report,
,,,,,,,,,,,,
Regular Season,33,Sat,2016-04-09,18:00 (11:00),Almería,1–1,Alcorcón,7380,Estadio de los Juegos Mediterráneos,Daniel Ocón,Match Report,
Regular Season,33,Sat,2016-04-09,18:00 (11:00),Mirandés,1–0,Ponferradina,3249,Estadio Municipal de Anduva,David Pérez,Match Report,
Regular Season,33,Sat,2016-04-09,18:00 (11:00),Lugo,1–1,Girona,4285,Estadio Anxo Carro,Jorge Figueroa,Match Report,
Regular Season,33,Sat,2016-04-09,18:00 (11:00),Llagostera,2–1,Bilbao B,3156,Estadi Municipal Palamós Costa Brava,Oliver De La Fuente,Match Report,
Regular Season,33,Sat,2016-04-09,20:15 (13:15),Leganés,4–0,Valladolid,6343,Estadio Municipal de Butarque,Gorka Sagues,Match Report,
Regular Season,33,Sun,2016-04-10,12:00 (05:00),Zaragoza,2–1,Mallorca,17038,Estadio de la Romareda,Valentín Pizarro,Match Report,
Regular Season,33,Sun,2016-04-10,17:00 (10:00),Huesca,2–0,Gimnàstic,3242,Estadio El Alcoraz,Daniel Trujillo,Match Report,
Regular Season,33,Sun,2016-04-10,17:00 (10:00),Alavés,2–2,Tenerife,11649,Estadio de Mendizorroza,Dámaso Arcediano,Match Report,
Regular Season,33,Sun,2016-04-10,17:00 (10:00),Córdoba,2–3,Albacete,13202,Estadio Nuevo Arcángel,Pablo González,Match Report,
Regular Season,33,Sun,2016-04-10,17:00 (10:00),Oviedo,1–0,Numancia,14164,Estadio Nuevo Carlos Tartiere,José Luis Munuera,Match Report,
Regular Season,33,Sun,2016-04-10,19:15 (12:15),Osasuna,0–0,Elche,15211,Estadio El Sadar,Javier Alberola Rojas,Match Report,
,,,,,,,,,,,,
