Round,Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes
Regular Season,17,Sat,2017-12-02,16:00 (09:00),Huesca,3–1,Córdoba,3560,Estadio El Alcoraz,Saúl Ais,Match Report,
Regular Season,17,Sat,2017-12-02,18:00 (11:00),Rayo Vallecano,1–0,Granada,8162,Estadio del Rayo Vallecano,Santiago Varón,Match Report,
Regular Season,17,Sat,2017-12-02,18:00 (11:00),Reus,2–1,Barcelona B,2353,Estadio Camp Nou Municipal,Jorge Figueroa,Match Report,
Regular Season,17,Sat,2017-12-02,20:00 (13:00),Lorca FC,0–2,Oviedo,5180,Estadio Francisco Artés Carrasco,Isidro Díaz de Mera,Match Report,
Regular Season,17,Sun,2017-12-03,12:00 (05:00),Cultural Leonesa,2–2,Alcorcón,6809,Estadio Municipal Reino de León,Daniel Ocón,Match Report,
Regular Season,17,Sun,2017-12-03,16:00 (09:00),Valladolid,2–3,Numancia,8571,Estadio Municipal José Zorrilla,Víctor Areces,Match Report,
Regular Season,17,Sun,2017-12-03,18:00 (11:00),Sevilla B,1–1,Lugo,919,Estadio Viejo Nervión,Aitor Gorostegui,Match Report,
Regular Season,17,Sun,2017-12-03,18:00 (11:00),Cádiz,2–0,Albacete,13974,Estadio Ramón de Carranza,Jorge Valdés Aller,Match Report,
Regular Season,17,Sun,2017-12-03,20:00 (13:00),Almería,2–1,Tenerife,5795,Estadio de los Juegos Mediterráneos,David Pérez,Match Report,
Regular Season,17,Sun,2017-12-03,20:30 (13:30),Sporting Gijón,0–1,Zaragoza,15980,Estadio Municipal El Molinón,José López,Match Report,
,,,,,,,,,,,,
Regular Season,18,Fri,2017-12-08,18:00 (11:00),Granada,3–2,Almería,12577,Estadio Nuevo Los Cármenes,José López,Match Report,
Regular Season,18,Fri,2017-12-08,21:00 (14:00),Barcelona B,2–1,Sporting Gijón,1699,Mini Estadi,Álvaro Moreno,Match Report,
Regular Season,18,Sat,2017-12-09,16:00 (09:00),Albacete,2–1,Valladolid,5705,Estadio Carlos Belmonte,Saúl Ais,Match Report,
Regular Season,18,Sat,2017-12-09,18:00 (11:00),Alcorcón,1–1,Huesca,2806,Estadio Santo Domingo,David Pérez,Match Report,
Regular Season,18,Sat,2017-12-09,20:00 (13:00),Numancia,1–0,Lorca FC,2714,Nuevo Estadio Los Pajaritos,Valentín Pizarro,Match Report,
Regular Season,18,Sat,2017-12-09,20:30 (13:30),Zaragoza,0–2,Cádiz,14999,Estadio de la Romareda,Adrián Cordero,Match Report,
Regular Season,18,Sun,2017-12-10,12:00 (05:00),Córdoba,2–2,Rayo Vallecano,7297,Estadio Nuevo Arcángel,Juan Pulido,Match Report,
Regular Season,18,Sun,2017-12-10,16:00 (09:00),Lugo,3–1,Cultural Leonesa,3041,Estadio Anxo Carro,Isidro Díaz de Mera,Match Report,
Regular Season,18,Sun,2017-12-10,18:00 (11:00),Oviedo,1–0,Osasuna,12014,Estadio Nuevo Carlos Tartiere,Iñaki Bikandi,Match Report,
Regular Season,18,Sun,2017-12-10,18:00 (11:00),Gimnàstic,2–1,Sevilla B,4941,Nou Estadi de Tarragona,Eduardo Prieto,Match Report,
Regular Season,18,Sun,2017-12-10,19:00 (13:00),Tenerife,3–0,Reus,10814,Estadio Heliodoro Rodríguez Lopéz,Víctor Areces,Match Report,
,,,,,,,,,,,,
Regular Season,19,Fri,2017-12-15,21:00 (14:00),Cádiz,3–1,Barcelona B,11319,Estadio Ramón de Carranza,Oliver De La Fuente,Match Report,
Regular Season,19,Sat,2017-12-16,16:00 (09:00),Osasuna,2–2,Numancia,12447,Estadio El Sadar,Dámaso Arcediano,Match Report,
Regular Season,19,Sat,2017-12-16,18:00 (11:00),Valladolid,3–0,Lorca FC,6680,Estadio Municipal José Zorrilla,Santiago Varón,Match Report,
Regular Season,19,Sat,2017-12-16,18:00 (11:00),Reus,0–0,Granada,1991,Estadio Camp Nou Municipal,Isidro Díaz de Mera,Match Report,
Regular Season,19,Sat,2017-12-16,20:00 (13:00),Almería,1–0,Córdoba,5166,Estadio de los Juegos Mediterráneos,Aitor Gorostegui,Match Report,
Regular Season,19,Sat,2017-12-16,20:30 (13:30),Albacete,0–0,Zaragoza,5446,Estadio Carlos Belmonte,Rubén Eiriz,Match Report,
Regular Season,19,Sun,2017-12-17,12:00 (05:00),Sevilla B,0–1,Oviedo,1216,Estadio Viejo Nervión,Jorge Valdés Aller,Match Report,
Regular Season,19,Sun,2017-12-17,16:00 (09:00),Huesca,3–0,Lugo,4595,Estadio El Alcoraz,José López,Match Report,
Regular Season,19,Sun,2017-12-17,18:00 (11:00),Cultural Leonesa,2–0,Gimnàstic,6833,Estadio Municipal Reino de León,Víctor Areces,Match Report,
Regular Season,19,Sun,2017-12-17,18:00 (11:00),Sporting Gijón,3–0,Tenerife,20013,Estadio Municipal El Molinón,Luis Milla,Match Report,
Regular Season,19,Sun,2017-12-17,20:00 (13:00),Rayo Vallecano,2–1,Alcorcón,8208,Estadio del Rayo Vallecano,Jorge Figueroa,Match Report,
,,,,,,,,,,,,
Regular Season,20,Tue,2017-12-19,20:00 (13:00),Barcelona B,0–1,Albacete,1327,Mini Estadi,David Pérez,Match Report,
Regular Season,20,Tue,2017-12-19,21:00 (14:00),Valladolid,3–2,Zaragoza,5559,Estadio Municipal José Zorrilla,Iñaki Bikandi,Match Report,
Regular Season,20,Wed,2017-12-20,20:00 (13:00),Lorca FC,0–1,Osasuna,4832,Estadio Francisco Artés Carrasco,Daniel Ocón,Match Report,
Regular Season,20,Wed,2017-12-20,21:00 (14:00),Córdoba,5–0,Reus,4781,Estadio Nuevo Arcángel,Jorge Valdés Aller,Match Report,
Regular Season,20,Wed,2017-12-20,21:00 (14:00),Granada,2–1,Sporting Gijón,9737,Estadio Nuevo Los Cármenes,Valentín Pizarro,Match Report,
Regular Season,20,Thu,2017-12-21,20:00 (13:00),Numancia,3–0,Sevilla B,2739,Nuevo Estadio Los Pajaritos,Álvaro Moreno,Match Report,
Regular Season,20,Thu,2017-12-21,20:00 (14:00),Tenerife,1–1,Cádiz,10864,Estadio Heliodoro Rodríguez Lopéz,Saúl Ais,Match Report,
Regular Season,20,Fri,2017-12-22,20:00 (13:00),Lugo,1–2,Rayo Vallecano,4095,Estadio Anxo Carro,Eduardo Prieto,Match Report,
Regular Season,20,Fri,2017-12-22,21:00 (14:00),Alcorcón,2–0,Almería,1796,Estadio Santo Domingo,Dámaso Arcediano,Match Report,
Regular Season,20,Sat,2017-12-23,16:00 (09:00),Gimnàstic,1–2,Huesca,5239,Nou Estadi de Tarragona,Aitor Gorostegui,Match Report,
Regular Season,20,Sat,2017-12-23,18:00 (11:00),Oviedo,3–0,Cultural Leonesa,18608,Estadio Nuevo Carlos Tartiere,Jorge Figueroa,Match Report,
,,,,,,,,,,,,
Regular Season,21,Sat,2018-01-06,16:00 (09:00),Sporting Gijón,3–2,Córdoba,16120,Estadio Municipal El Molinón,Santiago Varón,Match Report,
Regular Season,21,Sat,2018-01-06,18:00 (11:00),Cádiz,1–0,Granada,10909,Estadio Ramón de Carranza,Rubén Eiriz,Match Report,
Regular Season,21,Sat,2018-01-06,18:00 (11:00),Rayo Vallecano,2–3,Gimnàstic,6416,Estadio del Rayo Vallecano,Adrián Cordero,Match Report,
Regular Season,21,Sat,2018-01-06,20:00 (13:00),Reus,1–1,Alcorcón,1703,Estadio Camp Nou Municipal,Luis Milla,Match Report,
Regular Season,21,Sat,2018-01-06,20:30 (13:30),Zaragoza,1–1,Barcelona B,10148,Estadio de la Romareda,Eduardo Prieto,Match Report,
Regular Season,21,Sun,2018-01-07,12:00 (05:00),Osasuna,4–2,Valladolid,9787,Estadio El Sadar,Isidro Díaz de Mera,Match Report,
Regular Season,21,Sun,2018-01-07,12:00 (05:00),Sevilla B,3–2,Lorca FC,564,Estadio Viejo Nervión,Gorka Sagues,Match Report,
Regular Season,21,Sun,2018-01-07,16:00 (09:00),Albacete,1–2,Tenerife,6325,Estadio Carlos Belmonte,Oliver De La Fuente,Match Report,
Regular Season,21,Sun,2018-01-07,18:00 (11:00),Cultural Leonesa,2–2,Numancia,6907,Estadio Municipal Reino de León,Juan Pulido,Match Report,
Regular Season,21,Sun,2018-01-07,18:00 (11:00),Huesca,1–1,Oviedo,4282,Estadio El Alcoraz,Álvaro Moreno,Match Report,
Regular Season,21,Sun,2018-01-07,20:00 (13:00),Almería,1–0,Lugo,4928,Estadio de los Juegos Mediterráneos,Víctor Areces,Match Report,
,,,,,,,,,,,,
Regular Season,22,Fri,2018-01-12,21:00 (14:00),Rayo Vallecano,2–2,Oviedo,9057,Estadio del Rayo Vallecano,David Pérez,Match Report,
Regular Season,22,Sat,2018-01-13,16:00 (09:00),Barcelona B,0–1,Valladolid,1643,Mini Estadi,Daniel Ocón,Match Report,
Regular Season,22,Sat,2018-01-13,18:00 (11:00),Sporting Gijón,3–0,Alcorcón,19306,Estadio Municipal El Molinón,Aitor Gorostegui,Match Report,
Regular Season,22,Sat,2018-01-13,18:00 (11:00),Almería,1–1,Gimnàstic,6046,Estadio de los Juegos Mediterráneos,Valentín Pizarro,Match Report,
Regular Season,22,Sat,2018-01-13,20:00 (13:00),Reus,0–1,Lugo,1822,Estadio Camp Nou Municipal,Saúl Ais,Match Report,
Regular Season,22,Sat,2018-01-13,20:30 (13:30),Zaragoza,1–0,Tenerife,12279,Estadio de la Romareda,Guillermo Cuadra,Match Report,
Regular Season,22,Sun,2018-01-14,12:00 (05:00),Huesca,2–1,Numancia,4418,Estadio El Alcoraz,Álvaro Varón,Match Report,
Regular Season,22,Sun,2018-01-14,16:00 (09:00),Cádiz,2–0,Córdoba,12568,Estadio Ramón de Carranza,Dámaso Arcediano,Match Report,
Regular Season,22,Sun,2018-01-14,18:00 (11:00),Albacete,2–1,Granada,5891,Estadio Carlos Belmonte,Jorge Valdés Aller,Match Report,
Regular Season,22,Sun,2018-01-14,18:00 (11:00),Cultural Leonesa,2–1,Lorca FC,6608,Estadio Municipal Reino de León,Adrián Cordero,Match Report,
Regular Season,22,Sun,2018-01-14,20:00 (13:00),Sevilla B,0–1,Osasuna,893,Estadio Viejo Nervión,José López,Match Report,
,,,,,,,,,,,,
Regular Season,17,Thu,2018-01-18,19:00 (12:00),Osasuna,0–2,Gimnàstic,12254,Estadio El Sadar,Luis Milla,Match Report,
,,,,,,,,,,,,
Regular Season,23,Fri,2018-01-19,21:00 (14:00),Granada,2–1,Zaragoza,10579,Estadio Nuevo Los Cármenes,Dámaso Arcediano,Match Report,
Regular Season,23,Sat,2018-01-20,16:00 (09:00),Valladolid,1–0,Sevilla B,13523,Estadio Municipal José Zorrilla,Guillermo Cuadra,Match Report,
Regular Season,23,Sat,2018-01-20,18:00 (11:00),Oviedo,2–1,Almería,15144,Estadio Nuevo Carlos Tartiere,Isidro Díaz de Mera,Match Report,
Regular Season,23,Sat,2018-01-20,18:00 (11:00),Córdoba,1–0,Albacete,12700,Estadio Nuevo Arcángel,Valentín Pizarro,Match Report,
Regular Season,23,Sat,2018-01-20,20:00 (13:00),Lorca FC,2–3,Huesca,4910,Estadio Francisco Artés Carrasco,Víctor Areces,Match Report,
Regular Season,23,Sat,2018-01-20,20:30 (13:30),Lugo,3–1,Sporting Gijón,6498,Estadio Anxo Carro,Jorge Figueroa,Match Report,
Regular Season,23,Sun,2018-01-21,12:00 (05:00),Alcorcón,1–0,Cádiz,3873,Estadio Santo Domingo,Santiago Varón,Match Report,
Regular Season,23,Sun,2018-01-21,16:00 (09:00),Osasuna,2–1,Cultural Leonesa,13781,Estadio El Sadar,Álvaro Moreno,Match Report,
Regular Season,23,Sun,2018-01-21,18:00 (11:00),Gimnàstic,1–2,Reus,11266,Nou Estadi de Tarragona,Oliver De La Fuente,Match Report,
Regular Season,23,Sun,2018-01-21,18:00 (11:00),Numancia,0–0,Rayo Vallecano,3961,Nuevo Estadio Los Pajaritos,Luis Milla,Match Report,
Regular Season,23,Sun,2018-01-21,19:00 (13:00),Tenerife,1–3,Barcelona B,13079,Estadio Heliodoro Rodríguez Lopéz,Jorge Valdés Aller,Match Report,
,,,,,,,,,,,,
Regular Season,24,Fri,2018-01-26,21:00 (14:00),Zaragoza,1–0,Córdoba,12429,Estadio de la Romareda,Gorka Sagues,Match Report,
Regular Season,24,Sat,2018-01-27,16:00 (09:00),Barcelona B,3–0,Granada,2561,Mini Estadi,José López,Match Report,
Regular Season,24,Sat,2018-01-27,18:00 (11:00),Rayo Vallecano,5–1,Lorca FC,7994,Estadio del Rayo Vallecano,Aitor Gorostegui,Match Report,
Regular Season,24,Sat,2018-01-27,18:00 (11:00),Reus,0–0,Oviedo,2373,Estadio Camp Nou Municipal,Eduardo Prieto,Match Report,
Regular Season,24,Sat,2018-01-27,20:00 (13:00),Albacete,2–0,Alcorcón,5692,Estadio Carlos Belmonte,Juan Pulido,Match Report,
Regular Season,24,Sat,2018-01-27,20:30 (13:30),Cádiz,1–1,Lugo,11944,Estadio Ramón de Carranza,Daniel Ocón,Match Report,
Regular Season,24,Sun,2018-01-28,12:00 (05:00),Cultural Leonesa,2–1,Sevilla B,7307,Estadio Municipal Reino de León,Iñaki Bikandi,Match Report,
Regular Season,24,Sun,2018-01-28,16:00 (09:00),Sporting Gijón,2–0,Gimnàstic,21206,Estadio Municipal El Molinón,Saúl Ais,Match Report,
Regular Season,24,Sun,2018-01-28,18:00 (11:00),Huesca,1–0,Osasuna,4896,Estadio El Alcoraz,Rubén Eiriz,Match Report,
Regular Season,24,Sun,2018-01-28,18:00 (11:00),Almería,0–0,Numancia,5177,Estadio de los Juegos Mediterráneos,Adrián Cordero,Match Report,
Regular Season,24,Sun,2018-01-28,19:00 (13:00),Tenerife,0–0,Valladolid,9815,Estadio Heliodoro Rodríguez Lopéz,David Pérez,Match Report,
,,,,,,,,,,,,
Regular Season,25,Fri,2018-02-02,21:00 (14:00),Osasuna,1–1,Rayo Vallecano,11185,Estadio El Sadar,Guillermo Cuadra,Match Report,
Regular Season,25,Sat,2018-02-03,16:00 (09:00),Gimnàstic,0–0,Cádiz,6088,Nou Estadi de Tarragona,Jorge Valdés Aller,Match Report,
Regular Season,25,Sat,2018-02-03,18:00 (11:00),Valladolid,3–2,Cultural Leonesa,11853,Estadio Municipal José Zorrilla,Luis Milla,Match Report,
Regular Season,25,Sat,2018-02-03,18:00 (11:00),Alcorcón,1–1,Zaragoza,3122,Estadio Santo Domingo,Víctor Areces,Match Report,
Regular Season,25,Sat,2018-02-03,20:00 (13:00),Lorca FC,1–2,Almería,4982,Estadio Francisco Artés Carrasco,David Pérez,Match Report,
Regular Season,25,Sat,2018-02-03,20:30 (13:30),Granada,2–1,Tenerife,9361,Estadio Nuevo Los Cármenes,Isidro Díaz de Mera,Match Report,
Regular Season,25,Sun,2018-02-04,12:00 (05:00),Lugo,1–1,Albacete,3097,Estadio Anxo Carro,Gorka Sagues,Match Report,
Regular Season,25,Sun,2018-02-04,16:00 (09:00),Sevilla B,0–1,Huesca,740,Estadio Viejo Nervión,Saúl Ais,Match Report,
Regular Season,25,Sun,2018-02-04,18:00 (11:00),Numancia,1–0,Reus,2702,Nuevo Estadio Los Pajaritos,Jorge Figueroa,Match Report,
Regular Season,25,Sun,2018-02-04,18:00 (11:00),Oviedo,2–1,Sporting Gijón,26638,Estadio Nuevo Carlos Tartiere,José López,Match Report,
Regular Season,25,Sun,2018-02-04,20:00 (13:00),Córdoba,1–2,Barcelona B,17547,Estadio Nuevo Arcángel,Álvaro Moreno,Match Report,
,,,,,,,,,,,,
Regular Season,26,Fri,2018-02-09,21:00 (14:00),Granada,1–0,Valladolid,9072,Estadio Nuevo Los Cármenes,Aitor Gorostegui,Match Report,
Regular Season,26,Sat,2018-02-10,16:00 (09:00),Sporting Gijón,2–0,Numancia,18103,Estadio Municipal El Molinón,Valentín Pizarro,Match Report,
Regular Season,26,Sat,2018-02-10,18:00 (11:00),Barcelona B,0–1,Alcorcón,1692,Mini Estadi,Eduardo Prieto,Match Report,
Regular Season,26,Sat,2018-02-10,18:00 (11:00),Cádiz,2–1,Oviedo,14579,Estadio Ramón de Carranza,Juan Pulido,Match Report,
Regular Season,26,Sat,2018-02-10,20:00 (13:00),Almería,0–1,Osasuna,5477,Estadio de los Juegos Mediterráneos,Santiago Varón,Match Report,
Regular Season,26,Sun,2018-02-11,12:00 (05:00),Albacete,0–1,Gimnàstic,6509,Estadio Carlos Belmonte,Iñaki Bikandi,Match Report,
Regular Season,26,Sun,2018-02-11,16:00 (09:00),Huesca,1–0,Cultural Leonesa,4577,Estadio El Alcoraz,Daniel Ocón,Match Report,
Regular Season,26,Sun,2018-02-11,18:00 (11:00),Rayo Vallecano,2–0,Sevilla B,8352,Estadio del Rayo Vallecano,Dámaso Arcediano,Match Report,
Regular Season,26,Sun,2018-02-11,18:00 (11:00),Reus,3–0,Lorca FC,2120,Estadio Camp Nou Municipal,Rubén Eiriz,Match Report,
Regular Season,26,Sun,2018-02-11,19:00 (13:00),Tenerife,5–1,Córdoba,10207,Estadio Heliodoro Rodríguez Lopéz,Adrián Cordero,Match Report,
Regular Season,26,Sun,2018-02-11,20:30 (13:30),Zaragoza,2–0,Lugo,12541,Estadio de la Romareda,Oliver De La Fuente,Match Report,
,,,,,,,,,,,,
Regular Season,27,Fri,2018-02-16,21:00 (14:00),Valladolid,3–2,Huesca,11700,Estadio Municipal José Zorrilla,Valentín Pizarro,Match Report,
Regular Season,27,Sat,2018-02-17,16:00 (09:00),Osasuna,0–0,Reus,13267,Estadio El Sadar,Iñaki Bikandi,Match Report,
Regular Season,27,Sat,2018-02-17,18:00 (11:00),Alcorcón,1–1,Tenerife,2965,Estadio Santo Domingo,Gorka Sagues,Match Report,
Regular Season,27,Sat,2018-02-17,18:00 (11:00),Oviedo,0–0,Albacete,17682,Estadio Nuevo Carlos Tartiere,Jorge Valdés Aller,Match Report,
Regular Season,27,Sat,2018-02-17,20:00 (13:00),Lorca FC,0–0,Sporting Gijón,4065,Estadio Francisco Artés Carrasco,Luis Milla,Match Report,
Regular Season,27,Sat,2018-02-17,20:30 (13:30),Gimnàstic,0–2,Zaragoza,6477,Nou Estadi de Tarragona,David Pérez,Match Report,
Regular Season,27,Sun,2018-02-18,12:00 (05:00),Sevilla B,0–3,Almería,993,Estadio Viejo Nervión,Víctor Areces,Match Report,
Regular Season,27,Sun,2018-02-18,16:00 (09:00),Córdoba,1–2,Granada,16873,Estadio Nuevo Arcángel,Oliver De La Fuente,Match Report,
Regular Season,27,Sun,2018-02-18,18:00 (11:00),Numancia,1–0,Cádiz,3127,Nuevo Estadio Los Pajaritos,Guillermo Cuadra,Match Report,
Regular Season,27,Sun,2018-02-18,18:00 (11:00),Cultural Leonesa,2–3,Rayo Vallecano,7625,Estadio Municipal Reino de León,Jorge Figueroa,Match Report,
Regular Season,27,Sun,2018-02-18,20:00 (13:00),Lugo,1–2,Barcelona B,4062,Estadio Anxo Carro,Adrián Cordero,Match Report,
,,,,,,,,,,,,
Regular Season,28,Fri,2018-02-23,21:00 (14:00),Sporting Gijón,2–0,Osasuna,18884,Estadio Municipal El Molinón,Dámaso Arcediano,Match Report,
Regular Season,28,Sat,2018-02-24,16:00 (09:00),Barcelona B,1–1,Gimnàstic,3678,Mini Estadi,Jorge Figueroa,Match Report,
Regular Season,28,Sat,2018-02-24,18:00 (11:00),Almería,2–1,Cultural Leonesa,7024,Estadio de los Juegos Mediterráneos,Rubén Eiriz,Match Report,
Regular Season,28,Sat,2018-02-24,18:00 (11:00),Rayo Vallecano,3–0,Huesca,12014,Estadio del Rayo Vallecano,Juan Pulido,Match Report,
Regular Season,28,Sat,2018-02-24,20:00 (13:00),Cádiz,0–0,Lorca FC,11846,Estadio Ramón de Carranza,Saúl Ais,Match Report,
Regular Season,28,Sun,2018-02-25,12:00 (05:00),Córdoba,2–1,Valladolid,14670,Estadio Nuevo Arcángel,Eduardo Prieto,Match Report,
Regular Season,28,Sun,2018-02-25,16:00 (09:00),Zaragoza,2–1,Oviedo,20607,Estadio de la Romareda,Iñaki Bikandi,Match Report,
Regular Season,28,Sun,2018-02-25,18:00 (11:00),Reus,2–0,Sevilla B,2806,Estadio Camp Nou Municipal,Gorka Sagues,Match Report,
Regular Season,28,Sun,2018-02-25,18:00 (11:00),Albacete,1–0,Numancia,7631,Estadio Carlos Belmonte,Daniel Ocón,Match Report,
Regular Season,28,Sun,2018-02-25,18:00 (11:00),Granada,2–0,Alcorcón,12191,Estadio Nuevo Los Cármenes,Santiago Varón,Match Report,
Regular Season,28,Mon,2018-02-26,19:00 (13:00),Tenerife,3–1,Lugo,9310,Estadio Heliodoro Rodríguez Lopéz,Álvaro Moreno,Match Report,
,,,,,,,,,,,,
Regular Season,29,Fri,2018-03-02,21:00 (14:00),Oviedo,0–0,Barcelona B,12750,Estadio Nuevo Carlos Tartiere,Luis Milla,Match Report,
Regular Season,29,Sat,2018-03-03,16:00 (09:00),Numancia,1–2,Zaragoza,6601,Nuevo Estadio Los Pajaritos,Adrián Cordero,Match Report,
Regular Season,29,Sat,2018-03-03,18:00 (11:00),Cultural Leonesa,2–0,Reus,9541,Estadio Municipal Reino de León,Guillermo Cuadra,Match Report,
Regular Season,29,Sat,2018-03-03,18:00 (11:00),Osasuna,1–0,Cádiz,14543,Estadio El Sadar,José López,Match Report,
Regular Season,29,Sat,2018-03-03,20:00 (13:00),Lugo,2–1,Granada,3096,Estadio Anxo Carro,Valentín Pizarro,Match Report,
Regular Season,29,Sun,2018-03-04,12:00 (05:00),Lorca FC,1–2,Albacete,4555,Estadio Francisco Artés Carrasco,Santiago Varón,Match Report,
Regular Season,29,Sun,2018-03-04,16:00 (09:00),Gimnàstic,1–2,Tenerife,4723,Nou Estadi de Tarragona,Víctor Areces,Match Report,
Regular Season,29,Sun,2018-03-04,18:00 (11:00),Sevilla B,0–1,Sporting Gijón,651,Estadio Viejo Nervión,Eduardo Prieto,Match Report,
Regular Season,29,Sun,2018-03-04,18:00 (11:00),Valladolid,1–1,Rayo Vallecano,10221,Estadio Municipal José Zorrilla,Isidro Díaz de Mera,Match Report,
Regular Season,29,Sun,2018-03-04,18:00 (11:00),Alcorcón,1–2,Córdoba,2842,Estadio Santo Domingo,Jorge Valdés Aller,Match Report,
Regular Season,29,Sun,2018-03-04,20:00 (13:00),Huesca,2–2,Almería,4572,Estadio El Alcoraz,Aitor Gorostegui,Match Report,
,,,,,,,,,,,,
Regular Season,30,Fri,2018-03-09,20:00 (14:00),Tenerife,3–1,Oviedo,14600,Estadio Heliodoro Rodríguez Lopéz,Rubén Eiriz,Match Report,
Regular Season,30,Sat,2018-03-10,16:00 (09:00),Granada,0–1,Gimnàstic,8435,Estadio Nuevo Los Cármenes,Juan Pulido,Match Report,
Regular Season,30,Sat,2018-03-10,18:00 (11:00),Alcorcón,0–0,Valladolid,2160,Estadio Santo Domingo,Iñaki Bikandi,Match Report,
Regular Season,30,Sat,2018-03-10,18:00 (11:00),Almería,0–1,Rayo Vallecano,7130,Estadio de los Juegos Mediterráneos,David Pérez,Match Report,
Regular Season,30,Sat,2018-03-10,20:00 (13:00),Cádiz,4–1,Sevilla B,8758,Estadio Ramón de Carranza,Daniel Ocón,Match Report,
Regular Season,30,Sun,2018-03-11,12:00 (06:00),Zaragoza,3–1,Lorca FC,23903,Estadio de la Romareda,Álvaro Moreno,Match Report,
Regular Season,30,Sun,2018-03-11,16:00 (10:00),Barcelona B,2–2,Numancia,2127,Mini Estadi,Saúl Ais,Match Report,
Regular Season,30,Sun,2018-03-11,18:00 (12:00),Córdoba,1–0,Lugo,15588,Estadio Nuevo Arcángel,Dámaso Arcediano,Match Report,
Regular Season,30,Sun,2018-03-11,18:00 (12:00),Sporting Gijón,4–0,Cultural Leonesa,25186,Estadio Municipal El Molinón,Gorka Sagues,Match Report,
Regular Season,30,Sun,2018-03-11,18:00 (12:00),Albacete,0–0,Osasuna,7081,Estadio Carlos Belmonte,Jorge Figueroa,Match Report,
Regular Season,30,Sun,2018-03-11,20:00 (14:00),Reus,0–0,Huesca,2891,Estadio Camp Nou Municipal,Oliver De La Fuente,Match Report,
,,,,,,,,,,,,
Regular Season,31,Fri,2018-03-16,21:00 (15:00),Sevilla B,1–2,Albacete,409,Estadio Viejo Nervión,Iñaki Bikandi,Match Report,
Regular Season,31,Sat,2018-03-17,16:00 (10:00),Osasuna,1–2,Zaragoza,14967,Estadio El Sadar,Santiago Varón,Match Report,
Regular Season,31,Sat,2018-03-17,18:00 (12:00),Lorca FC,1–1,Barcelona B,3742,Estadio Francisco Artés Carrasco,Guillermo Cuadra,Match Report,
Regular Season,31,Sat,2018-03-17,18:00 (12:00),Lugo,2–1,Alcorcón,3838,Estadio Anxo Carro,Víctor Areces,Match Report,
Regular Season,31,Sat,2018-03-17,20:00 (14:00),Cultural Leonesa,0–1,Cádiz,8189,Estadio Municipal Reino de León,Álvaro Moreno,Match Report,
Regular Season,31,Sun,2018-03-18,12:00 (06:00),Valladolid,2–1,Almería,11617,Estadio Municipal José Zorrilla,Saúl Ais,Match Report,
Regular Season,31,Sun,2018-03-18,16:00 (10:00),Rayo Vallecano,3–2,Reus,8716,Estadio del Rayo Vallecano,Luis Milla,Match Report,
Regular Season,31,Sun,2018-03-18,18:00 (12:00),Oviedo,2–1,Granada,14258,Estadio Nuevo Carlos Tartiere,Dámaso Arcediano,Match Report,
Regular Season,31,Sun,2018-03-18,18:00 (12:00),Gimnàstic,0–2,Córdoba,7247,Nou Estadi de Tarragona,Isidro Díaz de Mera,Match Report,
Regular Season,31,Sun,2018-03-18,20:00 (14:00),Numancia,2–0,Tenerife,2645,Nuevo Estadio Los Pajaritos,Eduardo Prieto,Match Report,
Regular Season,31,Mon,2018-03-19,21:00 (15:00),Huesca,0–2,Sporting Gijón,4283,Estadio El Alcoraz,David Pérez,Match Report,
,,,,,,,,,,,,
Regular Season,32,Sat,2018-03-24,13:00 (07:00),Albacete,0–0,Cultural Leonesa,6154,Estadio Carlos Belmonte,José López,Match Report,
Regular Season,32,Sat,2018-03-24,16:00 (10:00),Lugo,0–0,Valladolid,3644,Estadio Anxo Carro,Guillermo Cuadra,Match Report,
Regular Season,32,Sat,2018-03-24,18:00 (12:00),Córdoba,1–1,Oviedo,18008,Estadio Nuevo Arcángel,Aitor Gorostegui,Match Report,
Regular Season,32,Sat,2018-03-24,20:00 (14:00),Reus,1–0,Almería,3420,Estadio Camp Nou Municipal,Jorge Valdés Aller,Match Report,
Regular Season,32,Sat,2018-03-24,20:45 (14:45),Sporting Gijón,1–0,Rayo Vallecano,21705,Estadio Municipal El Molinón,Rubén Eiriz,Match Report,
Regular Season,32,Sun,2018-03-25,12:00 (05:00),Alcorcón,1–0,Gimnàstic,2320,Estadio Santo Domingo,Oliver De La Fuente,Match Report,
Regular Season,32,Sun,2018-03-25,16:00 (09:00),Zaragoza,0–1,Sevilla B,22529,Estadio de la Romareda,Juan Pulido,Match Report,
Regular Season,32,Sun,2018-03-25,18:00 (11:00),Barcelona B,0–2,Osasuna,5592,Mini Estadi,Gorka Sagues,Match Report,
Regular Season,32,Sun,2018-03-25,19:00 (13:00),Tenerife,2–0,Lorca FC,15131,Estadio Heliodoro Rodríguez Lopéz,Daniel Ocón,Match Report,
Regular Season,32,Sun,2018-03-25,20:30 (13:30),Granada,1–0,Numancia,9632,Estadio Nuevo Los Cármenes,Álvaro Moreno,Match Report,
Regular Season,32,Mon,2018-03-26,21:00 (14:00),Cádiz,1–1,Huesca,15709,Estadio Ramón de Carranza,Adrián Cordero,Match Report,
,,,,,,,,,,,,
Regular Season,33,Sat,2018-03-31,16:00 (09:00),Numancia,2–1,Córdoba,2961,Nuevo Estadio Los Pajaritos,Juan Pulido,Match Report,
