Round,Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes
Regular Season,20,Sun,2019-02-03,13:30 (06:30),Sandhausen,3–0,Bochum,5524,Hardtwaldstadion,Robert Schröder,Match Report,
Regular Season,20,Sun,2019-02-03,13:30 (06:30),Holstein Kiel,2–0,Jahn R'burg,8265,Holstein-Stadion,Aarne Aarnink,Match Report,
Regular Season,20,Mon,2019-02-04,20:30 (13:30),St. Pauli,3–2,Union Berlin,29546,Millerntor-Stadion,Guido Winkmann,Match Report,
,,,,,,,,,,,,
Regular Season,21,Fri,2019-02-08,18:30 (11:30),Köln,4–1,St. Pauli,50000,RheinEnergieSTADION,Sören Storks,Match Report,
Regular Season,21,Fri,2019-02-08,18:30 (11:30),Jahn R'burg,0–3,Arminia,8693,Continental Arena,Johann Pfeifer,Match Report,
Regular Season,21,Sat,2019-02-09,13:00 (06:00),Greuther Fürth,1–0,MSV Duisburg,8635,Sportpark Ronhof Thomas Sommer,Harm Osmers,Match Report,
Regular Season,21,Sat,2019-02-09,13:00 (06:00),Union Berlin,2–0,Sandhausen,19542,Stadion An der Alten Försterei,Tobias Stieler,Match Report,
Regular Season,21,Sat,2019-02-09,13:00 (06:00),Bochum,1–2,Paderborn 07,16033,Vonovia Ruhrstadion,Robert Kempter,Match Report,
Regular Season,21,Sun,2019-02-10,13:30 (06:30),Erzgebirge Aue,0–3,Ingolstadt 04,7000,Sparkassen-Erzgebirgsstadion,Patrick Alt,Match Report,
Regular Season,21,Sun,2019-02-10,13:30 (06:30),Magdeburg,1–1,Holstein Kiel,19704,MDCC-Arena,Markus Schmidt,Match Report,
Regular Season,21,Sun,2019-02-10,13:30 (06:30),Darmstadt 98,1–2,Heidenheim,10120,Jonathan-Heimes-Stadion am Böllenfalltor,Michael Bacher,Match Report,
Regular Season,21,Mon,2019-02-11,20:30 (13:30),Hamburger SV,1–0,Dynamo Dres,46924,Volksparkstadion,Frank Willenborg,Match Report,
,,,,,,,,,,,,
Regular Season,22,Fri,2019-02-15,18:30 (11:30),Paderborn 07,3–2,Köln,15000,Benteler-Arena,Sven Waschitzki,Match Report,
Regular Season,22,Fri,2019-02-15,18:30 (11:30),Sandhausen,1–1,Darmstadt 98,7624,Hardtwaldstadion,Lasse Koslowski,Match Report,
Regular Season,22,Sat,2019-02-16,13:00 (06:00),MSV Duisburg,2–3,Union Berlin,12316,Schauinsland-Reisen-Arena,Timo Gerach,Match Report,
Regular Season,22,Sat,2019-02-16,13:00 (06:00),Ingolstadt 04,2–1,Bochum,7464,Audi-Sportpark,Sven Jablonski,Match Report,
Regular Season,22,Sat,2019-02-16,13:00 (06:00),Heidenheim,2–2,Hamburger SV,15000,Voith-Arena,Guido Winkmann,Match Report,
Regular Season,22,Sat,2019-02-16,13:00 (06:00),St. Pauli,1–2,Erzgebirge Aue,29546,Millerntor-Stadion,Florian Badstübner,Match Report,
Regular Season,22,Sun,2019-02-17,13:30 (06:30),Dynamo Dres,0–0,Jahn R'burg,25303,DDV-Stadion,Benedikt Kempkes,Match Report,
Regular Season,22,Sun,2019-02-17,13:30 (06:30),Arminia,1–3,Magdeburg,19568,SchücoArena,Sascha Stegemann,Match Report,
Regular Season,22,Sun,2019-02-17,13:30 (06:30),Holstein Kiel,2–2,Greuther Fürth,8669,Holstein-Stadion,Daniel Schlager,Match Report,
,,,,,,,,,,,,
Regular Season,23,Fri,2019-02-22,18:30 (11:30),Greuther Fürth,0–0,Heidenheim,7870,Sportpark Ronhof Thomas Sommer,Robert Schröder,Match Report,
Regular Season,23,Fri,2019-02-22,18:30 (11:30),Union Berlin,1–1,Arminia,21286,Stadion An der Alten Försterei,Christian Dietz,Match Report,
Regular Season,23,Sat,2019-02-23,13:00 (06:00),Bochum,1–3,Holstein Kiel,13398,Vonovia Ruhrstadion,Christof Günsch,Match Report,
Regular Season,23,Sat,2019-02-23,13:00 (06:00),St. Pauli,1–0,Ingolstadt 04,29546,Millerntor-Stadion,René Rohde,Match Report,
Regular Season,23,Sat,2019-02-23,13:00 (06:00),Darmstadt 98,2–0,Dynamo Dres,11330,Jonathan-Heimes-Stadion am Böllenfalltor,Patrick Alt,Match Report,
Regular Season,23,Sat,2019-02-23,13:00 (06:00),Köln,3–1,Sandhausen,49600,RheinEnergieSTADION,Manuel Gräfe,Match Report,
Regular Season,23,Sun,2019-02-24,13:30 (06:30),Jahn R'burg,2–1,Hamburger SV,15211,Continental Arena,Felix Zwayer,Match Report,
Regular Season,23,Sun,2019-02-24,13:30 (06:30),Magdeburg,1–1,Paderborn 07,20201,MDCC-Arena,Alexander Sather,Match Report,
Regular Season,23,Sun,2019-02-24,13:30 (06:30),Erzgebirge Aue,0–0,MSV Duisburg,8100,Sparkassen-Erzgebirgsstadion,Deniz Aytekin,Match Report,
,,,,,,,,,,,,
Regular Season,20,Wed,2019-02-27,19:30 (12:30),Erzgebirge Aue,0–1,Köln,13089,Sparkassen-Erzgebirgsstadion,Martin Petersen,Match Report,
,,,,,,,,,,,,
Regular Season,24,Fri,2019-03-01,18:30 (11:30),MSV Duisburg,1–0,Magdeburg,13416,Schauinsland-Reisen-Arena,Patrick Alt,Match Report,
Regular Season,24,Fri,2019-03-01,18:30 (11:30),Holstein Kiel,0–2,Union Berlin,9866,Holstein-Stadion,Benjamin Cortus,Match Report,
Regular Season,24,Sat,2019-03-02,13:00 (06:00),Heidenheim,1–2,Jahn R'burg,10100,Voith-Arena,Thorben Siewer,Match Report,
Regular Season,24,Sat,2019-03-02,13:00 (06:00),Sandhausen,0–3,Erzgebirge Aue,4867,Hardtwaldstadion,Johann Pfeifer,Match Report,
Regular Season,24,Sat,2019-03-02,13:00 (06:00),Paderborn 07,0–1,St. Pauli,14504,Benteler-Arena,Bibiana Steinhaus,Match Report,
Regular Season,24,Sun,2019-03-03,13:30 (06:30),Ingolstadt 04,1–2,Köln,11042,Audi-Sportpark,Florian Heft,Match Report,
Regular Season,24,Sun,2019-03-03,13:30 (06:30),Dynamo Dres,2–2,Bochum,28153,DDV-Stadion,Michael Bacher,Match Report,
Regular Season,24,Sun,2019-03-03,13:30 (06:30),Arminia,1–0,Darmstadt 98,15011,SchücoArena,Martin Petersen,Match Report,
Regular Season,24,Mon,2019-03-04,20:30 (13:30),Hamburger SV,1–0,Greuther Fürth,36560,Volksparkstadion,Christian Dingert,Match Report,
,,,,,,,,,,,,
Regular Season,25,Fri,2019-03-08,18:30 (11:30),Bochum,1–0,Heidenheim,13157,Vonovia Ruhrstadion,René Rohde,Match Report,
Regular Season,25,Fri,2019-03-08,18:30 (11:30),Union Berlin,2–0,Ingolstadt 04,21419,Stadion An der Alten Försterei,Robert Kampka,Match Report,
Regular Season,25,Sat,2019-03-09,13:00 (06:00),Darmstadt 98,3–2,Holstein Kiel,10210,Jonathan-Heimes-Stadion am Böllenfalltor,Benedikt Kempkes,Match Report,
Regular Season,25,Sat,2019-03-09,13:00 (06:00),Köln,5–1,Arminia,50000,RheinEnergieSTADION,Marco Fritz,Match Report,
Regular Season,25,Sat,2019-03-09,13:00 (06:00),Jahn R'burg,1–1,MSV Duisburg,10141,Continental Arena,Matthias Jöllenbeck,Match Report,
Regular Season,25,Sat,2019-03-09,13:00 (06:00),Erzgebirge Aue,2–1,Paderborn 07,7350,Sparkassen-Erzgebirgsstadion,Lasse Koslowski,Match Report,
Regular Season,25,Sun,2019-03-10,13:30 (07:30),Magdeburg,0–1,Sandhausen,19615,MDCC-Arena,Frank Willenborg,Match Report,
Regular Season,25,Sun,2019-03-10,13:30 (07:30),St. Pauli,0–4,Hamburger SV,29226,Millerntor-Stadion,Felix Brych,Match Report,
,,,,,,,,,,,,
Regular Season,26,Fri,2019-03-15,18:30 (12:30),Holstein Kiel,5–1,Erzgebirge Aue,8666,Holstein-Stadion,Tobias Reichel,Match Report,
Regular Season,26,Fri,2019-03-15,18:30 (12:30),Heidenheim,2–1,Union Berlin,11150,Voith-Arena,Sascha Stegemann,Match Report,
Regular Season,26,Sat,2019-03-16,13:00 (07:00),Hamburger SV,2–3,Darmstadt 98,54668,Volksparkstadion,Florian Badstübner,Match Report,
Regular Season,26,Sat,2019-03-16,13:00 (07:00),Sandhausen,4–0,St. Pauli,10657,Hardtwaldstadion,Sven Waschitzki,Match Report,
Regular Season,26,Sat,2019-03-16,13:00 (07:00),Dynamo Dres,1–1,Magdeburg,30500,DDV-Stadion,Daniel Siebert,Match Report,
Regular Season,26,Sun,2019-03-17,13:30 (07:30),Paderborn 07,3–1,Ingolstadt 04,10666,Benteler-Arena,Harm Osmers,Match Report,
Regular Season,26,Sun,2019-03-17,13:30 (07:30),Arminia,3–1,Bochum,18192,SchücoArena,Pascal Müller,Match Report,
Regular Season,26,Mon,2019-03-18,20:30 (14:30),Jahn R'burg,0–2,Greuther Fürth,11330,Continental Arena,Tobias Stieler,Match Report,
,,,,,,,,,,,,
Regular Season,27,Fri,2019-03-29,18:30 (12:30),St. Pauli,0–0,MSV Duisburg,29546,Millerntor-Stadion,Bastian Dankert,Match Report,
Regular Season,27,Fri,2019-03-29,18:30 (12:30),Magdeburg,0–0,Heidenheim,17517,MDCC-Arena,Benedikt Kempkes,Match Report,
Regular Season,27,Sat,2019-03-30,13:00 (07:00),Darmstadt 98,1–1,Jahn R'burg,10385,Jonathan-Heimes-Stadion am Böllenfalltor,Martin Thomsen,Match Report,
Regular Season,27,Sat,2019-03-30,13:00 (07:00),Bochum,0–0,Hamburger SV,26600,Vonovia Ruhrstadion,Lasse Koslowski,Match Report,
Regular Season,27,Sat,2019-03-30,13:00 (07:00),Union Berlin,1–3,Paderborn 07,20789,Stadion An der Alten Försterei,Michael Bacher,Match Report,
Regular Season,27,Sun,2019-03-31,13:30 (06:30),Köln,4–0,Holstein Kiel,50000,RheinEnergieSTADION,Deniz Aytekin,Match Report,
Regular Season,27,Sun,2019-03-31,13:30 (06:30),Greuther Fürth,2–2,Arminia,9440,Sportpark Ronhof Thomas Sommer,Alexander Sather,Match Report,
Regular Season,27,Sun,2019-03-31,13:30 (06:30),Ingolstadt 04,1–2,Sandhausen,9317,Audi-Sportpark,Manuel Gräfe,Match Report,
Regular Season,27,Mon,2019-04-01,20:30 (13:30),Erzgebirge Aue,1–3,Dynamo Dres,14550,Sparkassen-Erzgebirgsstadion,Robert Hartmann,Match Report,
,,,,,,,,,,,,
Regular Season,25,Thu,2019-04-04,19:00 (12:00),Greuther Fürth,0–0,Dynamo Dres,12590,Sportpark Ronhof Thomas Sommer,Aarne Aarnink,Match Report,
,,,,,,,,,,,,
Regular Season,28,Fri,2019-04-05,18:30 (11:30),Jahn R'burg,2–1,Bochum,12363,Continental Arena,Christof Günsch,Match Report,
Regular Season,28,Fri,2019-04-05,18:30 (11:30),Arminia,2–1,Erzgebirge Aue,18400,SchücoArena,Robert Kampka,Match Report,
Regular Season,28,Sat,2019-04-06,13:00 (06:00),Holstein Kiel,2–1,St. Pauli,13274,Holstein-Stadion,Felix Zwayer,Match Report,
Regular Season,28,Sat,2019-04-06,13:00 (06:00),Sandhausen,1–1,Paderborn 07,5442,Hardtwaldstadion,Patrick Alt,Match Report,
Regular Season,28,Sat,2019-04-06,13:00 (06:00),MSV Duisburg,2–4,Ingolstadt 04,14127,Schauinsland-Reisen-Arena,Robert Kempter,Match Report,
Regular Season,28,Sun,2019-04-07,13:30 (06:30),Greuther Fürth,2–1,Darmstadt 98,9730,Sportpark Ronhof Thomas Sommer,René Rohde,Match Report,
Regular Season,28,Sun,2019-04-07,13:30 (06:30),Dynamo Dres,0–0,Union Berlin,30700,DDV-Stadion,Bibiana Steinhaus,Match Report,
Regular Season,28,Sun,2019-04-07,13:30 (06:30),Heidenheim,0–2,Köln,15000,Voith-Arena,Matthias Jöllenbeck,Match Report,
Regular Season,28,Mon,2019-04-08,20:30 (13:30),Hamburger SV,1–2,Magdeburg,49820,Volksparkstadion,Bastian Dankert,Match Report,
,,,,,,,,,,,,
Regular Season,26,Wed,2019-04-10,18:30 (11:30),MSV Duisburg,4–4,Köln,25675,Schauinsland-Reisen-Arena,Daniel Schlager,Match Report,
,,,,,,,,,,,,
Regular Season,29,Fri,2019-04-12,18:30 (11:30),Erzgebirge Aue,0–1,Heidenheim,7100,Sparkassen-Erzgebirgsstadion,Aarne Aarnink,Match Report,
Regular Season,29,Fri,2019-04-12,18:30 (11:30),Union Berlin,2–2,Jahn R'burg,20243,Stadion An der Alten Försterei,Harm Osmers,Match Report,
Regular Season,29,Sat,2019-04-13,13:00 (06:00),Sandhausen,3–1,Dynamo Dres,6541,Hardtwaldstadion,Florian Heft,Match Report,
Regular Season,29,Sat,2019-04-13,13:00 (06:00),Magdeburg,0–1,Darmstadt 98,17413,MDCC-Arena,Christian Dietz,Match Report,
Regular Season,29,Sat,2019-04-13,13:00 (06:00),Paderborn 07,4–0,MSV Duisburg,11111,Benteler-Arena,Florian Badstübner,Match Report,
Regular Season,29,Sun,2019-04-14,13:30 (06:30),Ingolstadt 04,1–1,Holstein Kiel,8377,Audi-Sportpark,Sören Storks,Match Report,
Regular Season,29,Sun,2019-04-14,13:30 (06:30),St. Pauli,1–1,Arminia,29546,Millerntor-Stadion,Sascha Stegemann,Match Report,
Regular Season,29,Sun,2019-04-14,13:30 (06:30),Bochum,3–2,Greuther Fürth,17344,Vonovia Ruhrstadion,Johann Pfeifer,Match Report,
Regular Season,29,Mon,2019-04-15,20:30 (13:30),Köln,1–1,Hamburger SV,50000,RheinEnergieSTADION,Robert Hartmann,Match Report,
,,,,,,,,,,,,
Regular Season,30,Sat,2019-04-20,13:00 (06:00),MSV Duisburg,2–2,Sandhausen,13295,Schauinsland-Reisen-Arena,Timo Gerach,Match Report,
Regular Season,30,Sat,2019-04-20,13:00 (06:00),Holstein Kiel,1–2,Paderborn 07,13129,Holstein-Stadion,Bastian Dankert,Match Report,
Regular Season,30,Sat,2019-04-20,13:00 (06:00),Hamburger SV,1–1,Erzgebirge Aue,52354,Volksparkstadion,Matthias Jöllenbeck,Match Report,
Regular Season,30,Sat,2019-04-20,13:00 (06:00),Greuther Fürth,1–1,Union Berlin,9650,Sportpark Ronhof Thomas Sommer,Martin Thomsen,Match Report,
Regular Season,30,Sun,2019-04-21,13:30 (06:30),Arminia,1–3,Ingolstadt 04,15880,SchücoArena,Tobias Reichel,Match Report,
Regular Season,30,Sun,2019-04-21,13:30 (06:30),Heidenheim,3–0,St. Pauli,13700,Voith-Arena,Benjamin Cortus,Match Report,
Regular Season,30,Sun,2019-04-21,13:30 (06:30),Jahn R'burg,1–0,Magdeburg,10543,Continental Arena,Thorben Siewer,Match Report,
Regular Season,30,Sun,2019-04-21,13:30 (06:30),Darmstadt 98,0–0,Bochum,10590,Jonathan-Heimes-Stadion am Böllenfalltor,Sven Waschitzki,Match Report,
Regular Season,30,Sun,2019-04-21,13:30 (06:30),Dynamo Dres,3–0,Köln,30753,DDV-Stadion,Robert Schröder,Match Report,
,,,,,,,,,,,,
Regular Season,31,Fri,2019-04-26,18:30 (11:30),Köln,1–2,Darmstadt 98,50000,RheinEnergieSTADION,Marco Fritz,Match Report,
Regular Season,31,Fri,2019-04-26,18:30 (11:30),Ingolstadt 04,1–0,Dynamo Dres,11208,Audi-Sportpark,Daniel Schlager,Match Report,
Regular Season,31,Sat,2019-04-27,13:00 (06:00),Sandhausen,3–2,Holstein Kiel,5298,Hardtwaldstadion,Florian Badstübner,Match Report,
Regular Season,31,Sat,2019-04-27,13:00 (06:00),St. Pauli,4–3,Jahn R'burg,29546,Millerntor-Stadion,Patrick Alt,Match Report,
Regular Season,31,Sat,2019-04-27,13:00 (06:00),Magdeburg,2–1,Greuther Fürth,18243,MDCC-Arena,Lasse Koslowski,Match Report,
Regular Season,31,Sun,2019-04-28,13:30 (06:30),Union Berlin,2–0,Hamburger SV,22012,Stadion An der Alten Försterei,Sascha Stegemann,Match Report,
Regular Season,31,Sun,2019-04-28,13:30 (06:30),Paderborn 07,3–1,Heidenheim,12588,Benteler-Arena,Alexander Sather,Match Report,
Regular Season,31,Sun,2019-04-28,13:30 (06:30),Erzgebirge Aue,3–2,Bochum,10150,Sparkassen-Erzgebirgsstadion,Benedikt Kempkes,Match Report,
Regular Season,31,Mon,2019-04-29,20:30 (13:30),MSV Duisburg,2–2,Arminia,13340,Schauinsland-Reisen-Arena,Michael Bacher,Match Report,
,,,,,,,,,,,,
Regular Season,32,Fri,2019-05-03,18:30 (11:30),Dynamo Dres,2–1,St. Pauli,30803,DDV-Stadion,Robert Kempter,Match Report,
Regular Season,32,Fri,2019-05-03,18:30 (11:30),Arminia,2–0,Paderborn 07,26300,SchücoArena,Felix Brych,Match Report,
Regular Season,32,Sat,2019-05-04,13:00 (06:00),Heidenheim,2–3,Sandhausen,10400,Voith-Arena,Martin Thomsen,Match Report,
Regular Season,32,Sat,2019-05-04,13:00 (06:00),Bochum,4–2,Magdeburg,17339,Vonovia Ruhrstadion,Timo Gerach,Match Report,
Regular Season,32,Sat,2019-05-04,13:00 (06:00),Hamburger SV,0–3,Ingolstadt 04,50768,Volksparkstadion,Markus Schmidt,Match Report,
Regular Season,32,Sun,2019-05-05,13:30 (06:30),Darmstadt 98,2–1,Union Berlin,11510,Jonathan-Heimes-Stadion am Böllenfalltor,Bastian Dankert,Match Report,
Regular Season,32,Sun,2019-05-05,13:30 (06:30),Holstein Kiel,0–2,MSV Duisburg,12122,Holstein-Stadion,Christian Dietz,Match Report,
Regular Season,32,Sun,2019-05-05,13:30 (06:30),Jahn R'burg,1–3,Erzgebirge Aue,13425,Continental Arena,Pascal Müller,Match Report,
Regular Season,32,Mon,2019-05-06,20:30 (13:30),Greuther Fürth,0–4,Köln,12520,Sportpark Ronhof Thomas Sommer,Guido Winkmann,Match Report,
,,,,,,,,,,,,
Regular Season,33,Sun,2019-05-12,15:30 (08:30),Köln,3–5,Jahn R'burg,50000,RheinEnergieSTADION,Robert Kampka,Match Report,
Regular Season,33,Sun,2019-05-12,15:30 (08:30),Holstein Kiel,3–0,Dynamo Dres,12712,Holstein-Stadion,Michael Bacher,Match Report,
Regular Season,33,Sun,2019-05-12,15:30 (08:30),Paderborn 07,4–1,Hamburger SV,15000,Benteler-Arena,Benjamin Cortus,Match Report,
Regular Season,33,Sun,2019-05-12,15:30 (08:30),MSV Duisburg,3–4,Heidenheim,14392,Schauinsland-Reisen-Arena,Thorben Siewer,Match Report,
Regular Season,33,Sun,2019-05-12,15:30 (08:30),Union Berlin,3–0,Magdeburg,22012,Stadion An der Alten Försterei,Robert Schröder,Match Report,
Regular Season,33,Sun,2019-05-12,15:30 (08:30),Ingolstadt 04,3–0,Darmstadt 98,10190,Audi-Sportpark,Martin Petersen,Match Report,
Regular Season,33,Sun,2019-05-12,15:30 (08:30),St. Pauli,0–0,Bochum,29546,Millerntor-Stadion,Daniel Siebert,Match Report,
Regular Season,33,Sun,2019-05-12,15:30 (08:30),Sandhausen,0–3,Arminia,7453,Hardtwaldstadion,Aarne Aarnink,Match Report,
Regular Season,33,Sun,2019-05-12,15:30 (08:30),Erzgebirge Aue,1–1,Greuther Fürth,13600,Sparkassen-Erzgebirgsstadion,Florian Heft,Match Report,
,,,,,,,,,,,,
Regular Season,34,Sun,2019-05-19,15:30 (08:30),Darmstadt 98,1–0,Erzgebirge Aue,10570,Jonathan-Heimes-Stadion am Böllenfalltor,Christian Dietz,Match Report,
Regular Season,34,Sun,2019-05-19,15:30 (08:30),Dynamo Dres,3–1,Paderborn 07,30575,DDV-Stadion,Sven Jablonski,Match Report,
Regular Season,34,Sun,2019-05-19,15:30 (08:30),Bochum,2–2,Union Berlin,24500,Vonovia Ruhrstadion,Harm Osmers,Match Report,
Regular Season,34,Sun,2019-05-19,15:30 (08:30),Magdeburg,1–1,Köln,18902,MDCC-Arena,Sven Waschitzki,Match Report,
Regular Season,34,Sun,2019-05-19,15:30 (08:30),Heidenheim,4–2,Ingolstadt 04,14250,Voith-Arena,Sören Storks,Match Report,
Regular Season,34,Sun,2019-05-19,15:30 (08:30),Arminia,1–0,Holstein Kiel,22867,SchücoArena,Martin Thomsen,Match Report,
Regular Season,34,Sun,2019-05-19,15:30 (08:30),Hamburger SV,3–0,MSV Duisburg,51147,Volksparkstadion,René Rohde,Match Report,
Regular Season,34,Sun,2019-05-19,15:30 (08:30),Jahn R'burg,2–2,Sandhausen,12909,Continental Arena,Martin Petersen,Match Report,
Regular Season,34,Sun,2019-05-19,15:30 (08:30),Greuther Fürth,2–1,St. Pauli,18890,Sportpark Ronhof Thomas Sommer,Robert Kampka,Match Report,
,,,,,,,,,,,,
German 1/2 Relegation/Promotion Playoffs,,Thu,2019-05-23,20:30 (13:30),Stuttgart,2–2,Union Berlin,58619,Mercedes-Benz Arena,,Match Report,Leg 1 of 2
German 2/3 Relegation/Promotion Playoffs,,Fri,2019-05-24,18:15 (11:15),Wehen,1–2,Ingolstadt 04,7698,Stadion am Halberg,,Match Report,Leg 1 of 2
German 1/2 Relegation/Promotion Playoffs,,Mon,2019-05-27,20:30 (13:30),Union Berlin,0–0,Stuttgart,22012,Stadion An der Alten Försterei,,Match Report,Leg 2 of 2; Union Berlin won
German 2/3 Relegation/Promotion Playoffs,,Tue,2019-05-28,18:15 (11:15),Ingolstadt 04,2–3,Wehen,12420,Audi-Sportpark,,Match Report,Leg 2 of 2; Wehen won
