Round,Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes
Regular Season,17,Sat,2016-12-03,18:15 (11:15),UCAM Murcia,1–2,Lugo,2040,Estadio de La Condomina,Francisco Arias,Match Report,
Regular Season,17,Sat,2016-12-03,20:00 (13:00),Cádiz,3–0,Zaragoza,7465,Estadio Ramón de Carranza,Adrián Cordero,Match Report,
Regular Season,17,Sun,2016-12-04,12:00 (05:00),Girona,2–1,Levante,6086,Estadi Municipal de Montilivi,Oliver De La Fuente,Match Report,
Regular Season,17,Sun,2016-12-04,12:00 (05:00),Rayo Vallecano,2–0,Alcorcón,7432,Estadio del Rayo Vallecano,David Pérez,Match Report,
Regular Season,17,Sun,2016-12-04,16:00 (09:00),Oviedo,1–0,Gimnàstic,13615,Estadio Nuevo Carlos Tartiere,Dámaso Arcediano,Match Report,
Regular Season,17,Sun,2016-12-04,17:00 (11:00),Tenerife,1–1,Huesca,9725,Estadio Heliodoro Rodríguez Lopéz,Alberola Rojas,Match Report,
Regular Season,17,Sun,2016-12-04,18:00 (11:00),Mallorca,0–3,Valladolid,9768,Iberostar Estadi,Víctor Areces,Match Report,
Regular Season,17,Sun,2016-12-04,20:00 (13:00),Reus,1–2,Córdoba,3689,Estadio Camp Nou Municipal,Juan Pulido,Match Report,
,,,,,,,,,,,,
Regular Season,18,Fri,2016-12-09,20:00 (13:00),Sevilla B,0–1,Reus,3758,Estadio Ramón Sánchez Pizjuán,Isidro Díaz de Mera,Match Report,
Regular Season,18,Sat,2016-12-10,16:00 (09:00),Gimnàstic,0–1,Rayo Vallecano,5120,Nou Estadi de Tarragona,Pablo González,Match Report,
Regular Season,18,Sat,2016-12-10,18:00 (11:00),Elche,2–2,Getafe,6693,Estadio Manuel Martínez Valero,Víctor Areces,Match Report,
Regular Season,18,Sat,2016-12-10,18:00 (11:00),Huesca,5–2,UCAM Murcia,2919,Estadio El Alcoraz,Dámaso Arcediano,Match Report,
Regular Season,18,Sat,2016-12-10,20:00 (13:00),Levante,1–0,Tenerife,12054,Estadio Ciudad de Valencia,Rubén Eiriz,Match Report,
Regular Season,18,Sun,2016-12-11,12:00 (05:00),Almería,2–1,Mallorca,6784,Estadio de los Juegos Mediterráneos,David Pérez,Match Report,
Regular Season,18,Sun,2016-12-11,16:00 (09:00),Córdoba,1–3,Cádiz,15600,Estadio Nuevo Arcángel,Oliver De La Fuente,Match Report,
Regular Season,18,Sun,2016-12-11,18:00 (11:00),Valladolid,5–0,Mirandés,8032,Estadio Municipal José Zorrilla,Francisco Arias,Match Report,
Regular Season,18,Sun,2016-12-11,18:00 (11:00),Lugo,3–1,Numancia,3243,Estadio Anxo Carro,Alberola Rojas,Match Report,
Regular Season,18,Sun,2016-12-11,18:00 (11:00),Alcorcón,2–1,Girona,2446,Estadio Santo Domingo,Jorge Figueroa,Match Report,
Regular Season,18,Sun,2016-12-11,20:00 (13:00),Zaragoza,2–1,Oviedo,13350,Estadio de la Romareda,Eduardo Prieto,Match Report,
,,,,,,,,,,,,
Regular Season,16,Wed,2016-12-14,20:45 (13:45),Levante,1–0,Rayo Vallecano,9674,Estadio Ciudad de Valencia,Isidro Díaz de Mera,Match Report,
,,,,,,,,,,,,
Regular Season,19,Fri,2016-12-16,20:00 (13:00),Reus,0–1,Elche,2058,Estadio Camp Nou Municipal,Pablo González,Match Report,
Regular Season,19,Sat,2016-12-17,16:00 (09:00),Getafe,3–1,Valladolid,5327,Coliseum Alfonso Pérez,David Pérez,Match Report,
Regular Season,19,Sat,2016-12-17,17:00 (11:00),Tenerife,2–0,Alcorcón,6652,Estadio Heliodoro Rodríguez Lopéz,Adrián Cordero,Match Report,
Regular Season,19,Sat,2016-12-17,18:00 (11:00),Oviedo,1–2,Córdoba,12414,Estadio Nuevo Carlos Tartiere,Aitor Gorostegui,Match Report,
Regular Season,19,Sat,2016-12-17,18:00 (11:00),Lugo,1–1,Huesca,4033,Estadio Anxo Carro,Juan Pulido,Match Report,
Regular Season,19,Sat,2016-12-17,20:00 (13:00),Girona,4–2,Gimnàstic,4571,Estadi Municipal de Montilivi,Juan López,Match Report,
Regular Season,19,Sun,2016-12-18,18:00 (11:00),Mirandés,2–1,Almería,3087,Estadio Municipal de Anduva,Valentín Pizarro,Match Report,
Regular Season,19,Sun,2016-12-18,18:00 (11:00),Numancia,3–1,Mallorca,2703,Nuevo Estadio Los Pajaritos,David Medié,Match Report,
Regular Season,19,Sun,2016-12-18,18:00 (11:00),Rayo Vallecano,1–2,Zaragoza,8573,Estadio del Rayo Vallecano,Francisco Arias,Match Report,
Regular Season,19,Sun,2016-12-18,20:00 (13:00),Cádiz,4–1,Sevilla B,13968,Estadio Ramón de Carranza,Dámaso Arcediano,Match Report,
,,,,,,,,,,,,
Regular Season,20,Fri,2017-01-06,16:00 (09:00),Almería,0–1,Getafe,6552,Estadio de los Juegos Mediterráneos,Rubén Eiriz,Match Report,
Regular Season,20,Fri,2017-01-06,16:00 (09:00),Valladolid,1–0,Reus,4571,Estadio Municipal José Zorrilla,Alberola Rojas,Match Report,
Regular Season,20,Fri,2017-01-06,18:00 (11:00),Numancia,0–0,Huesca,3070,Nuevo Estadio Los Pajaritos,Isidro Díaz de Mera,Match Report,
Regular Season,20,Fri,2017-01-06,18:00 (11:00),Mallorca,2–0,Mirandés,7739,Iberostar Estadi,Gorka Sagues,Match Report,
Regular Season,20,Sat,2017-01-07,18:00 (11:00),Levante,1–0,Lugo,11981,Estadio Ciudad de Valencia,Aitor Gorostegui,Match Report,
Regular Season,20,Sat,2017-01-07,20:00 (13:00),Córdoba,0–0,Rayo Vallecano,12622,Estadio Nuevo Arcángel,Dámaso Arcediano,Match Report,
Regular Season,20,Sun,2017-01-08,12:00 (05:00),Alcorcón,0–0,UCAM Murcia,2245,Estadio Santo Domingo,Oliver De La Fuente,Match Report,
Regular Season,20,Sun,2017-01-08,16:00 (09:00),Gimnàstic,1–1,Tenerife,7321,Nou Estadi de Tarragona,Jorge Figueroa,Match Report,
Regular Season,20,Sun,2017-01-08,18:00 (11:00),Elche,2–3,Cádiz,8703,Estadio Manuel Martínez Valero,Eduardo Prieto,Match Report,
Regular Season,20,Sun,2017-01-08,18:00 (11:00),Zaragoza,0–2,Girona,18500,Estadio de la Romareda,Víctor Areces,Match Report,
Regular Season,20,Sun,2017-01-08,20:00 (13:00),Sevilla B,5–3,Oviedo,2776,Estadio Ramón Sánchez Pizjuán,Valentín Pizarro,Match Report,
,,,,,,,,,,,,
Regular Season,19,Wed,2017-01-11,20:00 (13:00),UCAM Murcia,0–2,Levante,3522,Estadio de La Condomina,Jorge Valdés Aller,Match Report,
,,,,,,,,,,,,
Regular Season,21,Fri,2017-01-13,20:00 (13:00),Cádiz,0–1,Valladolid,13625,Estadio Ramón de Carranza,David Medié,Match Report,
Regular Season,21,Sat,2017-01-14,16:00 (09:00),Rayo Vallecano,1–1,Sevilla B,7846,Estadio del Rayo Vallecano,Jorge Valdés Aller,Match Report,
Regular Season,21,Sat,2017-01-14,18:00 (11:00),UCAM Murcia,1–1,Gimnàstic,3421,Estadio de La Condomina,Juan Pulido,Match Report,
Regular Season,21,Sat,2017-01-14,18:00 (11:00),Oviedo,2–1,Elche,11975,Estadio Nuevo Carlos Tartiere,David Pérez,Match Report,
Regular Season,21,Sat,2017-01-14,18:00 (11:00),Mirandés,0–3,Numancia,2795,Estadio Municipal de Anduva,Pablo González,Match Report,
Regular Season,21,Sat,2017-01-14,19:00 (13:00),Tenerife,1–0,Zaragoza,9148,Estadio Heliodoro Rodríguez Lopéz,Juan López,Match Report,
Regular Season,21,Sun,2017-01-15,12:00 (05:00),Getafe,1–1,Mallorca,7919,Coliseum Alfonso Pérez,Saúl Ais,Match Report,
Regular Season,21,Sun,2017-01-15,16:00 (09:00),Reus,1–0,Almería,3587,Estadio Camp Nou Municipal,Francisco Arias,Match Report,
Regular Season,21,Sun,2017-01-15,18:00 (11:00),Lugo,1–0,Alcorcón,3076,Estadio Anxo Carro,Pedro Pérez,Match Report,
Regular Season,21,Sun,2017-01-15,18:00 (11:00),Huesca,0–2,Levante,3149,Estadio El Alcoraz,Víctor Areces,Match Report,
Regular Season,21,Sun,2017-01-15,20:00 (13:00),Girona,2–0,Córdoba,3826,Estadi Municipal de Montilivi,Adrián Cordero,Match Report,
,,,,,,,,,,,,
Regular Season,22,Sat,2017-01-21,16:00 (09:00),Oviedo,1–0,Valladolid,13681,Estadio Nuevo Carlos Tartiere,Rubén Eiriz,Match Report,
Regular Season,22,Sat,2017-01-21,17:00 (11:00),Tenerife,2–0,Córdoba,11462,Estadio Heliodoro Rodríguez Lopéz,Gorka Sagues,Match Report,
Regular Season,22,Sat,2017-01-21,18:00 (11:00),Rayo Vallecano,1–1,Elche,7298,Estadio del Rayo Vallecano,Isidro Díaz de Mera,Match Report,
Regular Season,22,Sat,2017-01-21,18:00 (11:00),Lugo,2–3,Gimnàstic,3084,Estadio Anxo Carro,Valentín Pizarro,Match Report,
Regular Season,22,Sat,2017-01-21,18:00 (11:00),Huesca,0–1,Alcorcón,2598,Estadio El Alcoraz,Aitor Gorostegui,Match Report,
Regular Season,22,Sat,2017-01-21,20:00 (13:00),UCAM Murcia,1–0,Zaragoza,2737,Estadio de La Condomina,Saúl Ais,Match Report,
Regular Season,22,Sun,2017-01-22,12:00 (05:00),Levante,1–0,Numancia,10814,Estadio Ciudad de Valencia,Eduardo Prieto,Match Report,
Regular Season,22,Sun,2017-01-22,16:00 (09:00),Reus,1–1,Mallorca,3863,Estadio Camp Nou Municipal,Pedro Pérez,Match Report,
Regular Season,22,Sun,2017-01-22,18:00 (11:00),Girona,2–0,Sevilla B,2528,Estadi Municipal de Montilivi,Alberola Rojas,Match Report,
Regular Season,22,Sun,2017-01-22,18:00 (11:00),Getafe,1–1,Mirandés,5870,Coliseum Alfonso Pérez,Jorge Figueroa,Match Report,
Regular Season,22,Sun,2017-01-22,20:00 (13:00),Cádiz,1–0,Almería,10890,Estadio Ramón de Carranza,Pablo González,Match Report,
,,,,,,,,,,,,
Regular Season,23,Fri,2017-01-27,20:00 (13:00),Elche,1–0,Girona,5766,Estadio Manuel Martínez Valero,Jorge Valdés Aller,Match Report,
Regular Season,23,Sat,2017-01-28,16:00 (09:00),Sevilla B,0–0,Tenerife,3627,Estadio Ramón Sánchez Pizjuán,Eduardo Prieto,Match Report,
Regular Season,23,Sat,2017-01-28,18:00 (11:00),Gimnàstic,0–0,Huesca,5612,Nou Estadi de Tarragona,Rubén Eiriz,Match Report,
Regular Season,23,Sat,2017-01-28,18:00 (11:00),Alcorcón,2–0,Levante,2567,Estadio Santo Domingo,David Pérez,Match Report,
Regular Season,23,Sat,2017-01-28,18:00 (11:00),Mirandés,1–1,Reus,3123,Estadio Municipal de Anduva,Juan Pulido,Match Report,
Regular Season,23,Sat,2017-01-28,20:00 (13:00),Valladolid,2–1,Rayo Vallecano,8406,Estadio Municipal José Zorrilla,Juan López,Match Report,
Regular Season,23,Sun,2017-01-29,12:00 (05:00),Numancia,2–0,Getafe,2967,Nuevo Estadio Los Pajaritos,Dámaso Arcediano,Match Report,
Regular Season,23,Sun,2017-01-29,16:00 (09:00),Córdoba,1–1,UCAM Murcia,10906,Estadio Nuevo Arcángel,Víctor Areces,Match Report,
Regular Season,23,Sun,2017-01-29,18:00 (11:00),Mallorca,0–0,Cádiz,9961,Iberostar Estadi,Adrián Cordero,Match Report,
Regular Season,23,Sun,2017-01-29,18:00 (11:00),Almería,3–0,Oviedo,7123,Estadio de los Juegos Mediterráneos,David Medié,Match Report,
Regular Season,23,Sun,2017-01-29,20:00 (13:00),Zaragoza,1–1,Lugo,13955,Estadio de la Romareda,Oliver De La Fuente,Match Report,
,,,,,,,,,,,,
Regular Season,24,Fri,2017-02-03,20:00 (13:00),UCAM Murcia,1–0,Sevilla B,3326,Estadio de La Condomina,Gorka Sagues,Match Report,
Regular Season,24,Sat,2017-02-04,16:00 (09:00),Alcorcón,2–3,Numancia,2110,Estadio Santo Domingo,Saúl Ais,Match Report,
Regular Season,24,Sat,2017-02-04,17:00 (11:00),Tenerife,2–0,Elche,14376,Estadio Heliodoro Rodríguez Lopéz,Pedro Pérez,Match Report,
Regular Season,24,Sat,2017-02-04,18:00 (11:00),Lugo,1–0,Córdoba,2423,Estadio Anxo Carro,Eduardo Prieto,Match Report,
Regular Season,24,Sat,2017-02-04,18:00 (11:00),Cádiz,2–1,Mirandés,16000,Estadio Ramón de Carranza,Víctor Areces,Match Report,
Regular Season,24,Sat,2017-02-04,20:00 (13:00),Huesca,2–3,Zaragoza,4203,Estadio El Alcoraz,Pablo González,Match Report,
Regular Season,24,Sun,2017-02-05,12:00 (05:00),Oviedo,2–1,Mallorca,11933,Estadio Nuevo Carlos Tartiere,Juan Pulido,Match Report,
Regular Season,24,Sun,2017-02-05,16:00 (09:00),Rayo Vallecano,1–0,Almería,7816,Estadio del Rayo Vallecano,Alberola Rojas,Match Report,
Regular Season,24,Sun,2017-02-05,18:00 (11:00),Levante,2–1,Gimnàstic,11542,Estadio Ciudad de Valencia,Jorge Valdés Aller,Match Report,
Regular Season,24,Sun,2017-02-05,18:00 (11:00),Reus,1–1,Getafe,3376,Estadio Camp Nou Municipal,Aitor Gorostegui,Match Report,
Regular Season,24,Sun,2017-02-05,20:00 (13:00),Girona,2–1,Valladolid,5171,Estadi Municipal de Montilivi,Jorge Figueroa,Match Report,
,,,,,,,,,,,,
Regular Season,25,Fri,2017-02-10,20:00 (13:00),Sevilla B,1–1,Lugo,1646,Estadio Ramón Sánchez Pizjuán,David Medié,Match Report,
Regular Season,25,Sat,2017-02-11,16:00 (09:00),Almería,0–0,Girona,7004,Estadio de los Juegos Mediterráneos,Dámaso Arcediano,Match Report,
Regular Season,25,Sat,2017-02-11,18:00 (11:00),Gimnàstic,1–1,Alcorcón,5043,Nou Estadi de Tarragona,Juan López,Match Report,
Regular Season,25,Sat,2017-02-11,18:00 (11:00),Zaragoza,0–1,Levante,15800,Estadio de la Romareda,Rubén Eiriz,Match Report,
Regular Season,25,Sat,2017-02-11,20:00 (13:00),Getafe,3–2,Cádiz,5882,Coliseum Alfonso Pérez,Juan Pulido,Match Report,
Regular Season,25,Sun,2017-02-12,12:00 (05:00),Córdoba,0–2,Huesca,8522,Estadio Nuevo Arcángel,David Pérez,Match Report,
Regular Season,25,Sun,2017-02-12,16:00 (09:00),Valladolid,0–0,Tenerife,8139,Estadio Municipal José Zorrilla,Valentín Pizarro,Match Report,
Regular Season,25,Sun,2017-02-12,18:00 (11:00),Numancia,1–0,Reus,3041,Nuevo Estadio Los Pajaritos,Adrián Cordero,Match Report,
Regular Season,25,Sun,2017-02-12,18:00 (11:00),Elche,1–1,UCAM Murcia,8361,Estadio Manuel Martínez Valero,Jorge Figueroa,Match Report,
Regular Season,25,Sun,2017-02-12,18:00 (11:00),Mirandés,0–2,Oviedo,4150,Estadio Municipal de Anduva,Gorka Sagues,Match Report,
Regular Season,25,Sun,2017-02-12,20:00 (13:00),Mallorca,2–1,Rayo Vallecano,7719,Iberostar Estadi,Oliver De La Fuente,Match Report,
,,,,,,,,,,,,
Regular Season,26,Fri,2017-02-17,20:00 (13:00),Lugo,1–2,Elche,4382,Estadio Anxo Carro,Gorka Sagues,Match Report,
Regular Season,26,Sat,2017-02-18,16:00 (09:00),UCAM Murcia,1–3,Valladolid,4106,Estadio de La Condomina,Alberola Rojas,Match Report,
Regular Season,26,Sat,2017-02-18,17:00 (11:00),Tenerife,1–0,Almería,12134,Estadio Heliodoro Rodríguez Lopéz,Jorge Valdés Aller,Match Report,
Regular Season,26,Sat,2017-02-18,18:00 (11:00),Gimnàstic,2–0,Numancia,5577,Nou Estadi de Tarragona,Francisco Arias,Match Report,
Regular Season,26,Sat,2017-02-18,18:00 (11:00),Levante,3–1,Córdoba,11940,Estadio Ciudad de Valencia,Oliver De La Fuente,Match Report,
Regular Season,26,Sat,2017-02-18,20:00 (13:00),Girona,1–0,Mallorca,5618,Estadi Municipal de Montilivi,Isidro Díaz de Mera,Match Report,
Regular Season,26,Sun,2017-02-19,12:00 (05:00),Huesca,2–1,Sevilla B,3382,Estadio El Alcoraz,Saúl Ais,Match Report,
Regular Season,26,Sun,2017-02-19,16:00 (09:00),Cádiz,0–0,Reus,12179,Estadio Ramón de Carranza,Eduardo Prieto,Match Report,
Regular Season,26,Sun,2017-02-19,18:00 (11:00),Rayo Vallecano,1–2,Mirandés,8632,Estadio del Rayo Vallecano,Pablo González,Match Report,
Regular Season,26,Sun,2017-02-19,18:00 (11:00),Oviedo,2–1,Getafe,17623,Estadio Nuevo Carlos Tartiere,Pedro Pérez,Match Report,
Regular Season,26,Sun,2017-02-19,20:00 (13:00),Alcorcón,1–1,Zaragoza,2933,Estadio Santo Domingo,David Medié,Match Report,
,,,,,,,,,,,,
Regular Season,27,Fri,2017-02-24,20:00 (13:00),Reus,1–1,Oviedo,4098,Estadio Camp Nou Municipal,Dámaso Arcediano,Match Report,
Regular Season,27,Sat,2017-02-25,16:00 (09:00),Córdoba,1–0,Alcorcón,11677,Estadio Nuevo Arcángel,Juan Pulido,Match Report,
Regular Season,27,Sat,2017-02-25,18:00 (11:00),Elche,1–1,Huesca,8111,Estadio Manuel Martínez Valero,Valentín Pizarro,Match Report,
Regular Season,27,Sat,2017-02-25,18:00 (11:00),Mallorca,1–4,Tenerife,8136,Iberostar Estadi,David Pérez,Match Report,
Regular Season,27,Sat,2017-02-25,18:00 (11:00),Mirandés,0–2,Girona,3230,Estadio Municipal de Anduva,Juan López,Match Report,
Regular Season,27,Sat,2017-02-25,20:00 (13:00),Getafe,1–0,Rayo Vallecano,6858,Coliseum Alfonso Pérez,Rubén Eiriz,Match Report,
Regular Season,27,Sun,2017-02-26,12:00 (05:00),Numancia,0–3,Cádiz,2886,Nuevo Estadio Los Pajaritos,Pablo González,Match Report,
Regular Season,27,Sun,2017-02-26,16:00 (09:00),Almería,2–3,UCAM Murcia,5841,Estadio de los Juegos Mediterráneos,Aitor Gorostegui,Match Report,
Regular Season,27,Sun,2017-02-26,18:00 (11:00),Valladolid,1–1,Lugo,8899,Estadio Municipal José Zorrilla,Víctor Areces,Match Report,
Regular Season,27,Sun,2017-02-26,18:00 (11:00),Sevilla B,1–1,Levante,2930,Estadio Ramón Sánchez Pizjuán,Adrián Cordero,Match Report,
Regular Season,27,Sun,2017-02-26,20:00 (13:00),Zaragoza,1–2,Gimnàstic,15277,Estadio de la Romareda,Jorge Figueroa,Match Report,
,,,,,,,,,,,,
Regular Season,28,Fri,2017-03-03,20:00 (14:00),Tenerife,1–1,Mirandés,15506,Estadio Heliodoro Rodríguez Lopéz,Rubén Eiriz,Match Report,
Regular Season,28,Sat,2017-03-04,16:00 (09:00),Alcorcón,0–0,Sevilla B,2148,Estadio Santo Domingo,Pablo González,Match Report,
Regular Season,28,Sat,2017-03-04,18:00 (11:00),Rayo Vallecano,0–0,Reus,7671,Estadio del Rayo Vallecano,Gorka Sagues,Match Report,
Regular Season,28,Sat,2017-03-04,18:00 (11:00),Girona,5–1,Getafe,7360,Estadi Municipal de Montilivi,Jorge Valdés Aller,Match Report,
Regular Season,28,Sat,2017-03-04,20:00 (13:00),Oviedo,2–1,Cádiz,18946,Estadio Nuevo Carlos Tartiere,Isidro Díaz de Mera,Match Report,
Regular Season,28,Sun,2017-03-05,12:00 (05:00),UCAM Murcia,1–1,Mallorca,4060,Estadio de La Condomina,Eduardo Prieto,Match Report,
Regular Season,28,Sun,2017-03-05,16:00 (09:00),Huesca,1–0,Valladolid,3125,Estadio El Alcoraz,Pedro Pérez,Match Report,
Regular Season,28,Sun,2017-03-05,18:00 (11:00),Gimnàstic,2–1,Córdoba,9121,Nou Estadi de Tarragona,Saúl Ais,Match Report,
Regular Season,28,Sun,2017-03-05,18:00 (11:00),Lugo,1–2,Almería,3130,Estadio Anxo Carro,Oliver De La Fuente,Match Report,
Regular Season,28,Sun,2017-03-05,18:00 (11:00),Levante,2–1,Elche,12442,Estadio Ciudad de Valencia,Francisco Arias,Match Report,
Regular Season,28,Sun,2017-03-05,20:00 (13:00),Zaragoza,3–0,Numancia,14773,Estadio de la Romareda,Valentín Pizarro,Match Report,
,,,,,,,,,,,,
Regular Season,29,Fri,2017-03-10,20:00 (13:00),Elche,0–0,Alcorcón,7508,Estadio Manuel Martínez Valero,Dámaso Arcediano,Match Report,
Regular Season,29,Sat,2017-03-11,16:00 (09:00),Mallorca,1–1,Lugo,7567,Iberostar Estadi,Juan Pulido,Match Report,
Regular Season,29,Sat,2017-03-11,18:00 (11:00),Mirandés,1–1,UCAM Murcia,3211,Estadio Municipal de Anduva,David Pérez,Match Report,
Regular Season,29,Sat,2017-03-11,18:00 (11:00),Valladolid,0–4,Levante,8563,Estadio Municipal José Zorrilla,David Medié,Match Report,
Regular Season,29,Sat,2017-03-11,18:00 (11:00),Numancia,0–0,Oviedo,3770,Nuevo Estadio Los Pajaritos,Juan López,Match Report,
Regular Season,29,Sat,2017-03-11,20:30 (13:30),Córdoba,2–1,Zaragoza,10953,Estadio Nuevo Arcángel,Aitor Gorostegui,Match Report,
Regular Season,29,Sun,2017-03-12,12:00 (06:00),Almería,0–0,Huesca,7145,Estadio de los Juegos Mediterráneos,Adrián Cordero,Match Report,
Regular Season,29,Sun,2017-03-12,16:00 (10:00),Sevilla B,2–2,Gimnàstic,2002,Estadio Ramón Sánchez Pizjuán,Alberola Rojas,Match Report,
Regular Season,29,Sun,2017-03-12,18:00 (12:00),Cádiz,1–0,Rayo Vallecano,14822,Estadio Ramón de Carranza,Jorge Valdés Aller,Match Report,
Regular Season,29,Sun,2017-03-12,18:00 (12:00),Reus,1–2,Girona,4178,Estadio Camp Nou Municipal,Jorge Figueroa,Match Report,
Regular Season,29,Sun,2017-03-12,20:30 (14:30),Getafe,2–2,Tenerife,5942,Coliseum Alfonso Pérez,Víctor Areces,Match Report,
,,,,,,,,,,,,
Regular Season,30,Fri,2017-03-17,20:00 (14:00),Gimnàstic,1–3,Elche,7783,Nou Estadi de Tarragona,Eduardo Prieto,Match Report,
Regular Season,30,Sat,2017-03-18,16:00 (10:00),Córdoba,0–0,Numancia,11246,Estadio Nuevo Arcángel,Isidro Díaz de Mera,Match Report,
Regular Season,30,Sat,2017-03-18,18:00 (12:00),UCAM Murcia,2–0,Getafe,4050,Estadio de La Condomina,Jorge Figueroa,Match Report,
Regular Season,30,Sat,2017-03-18,18:00 (12:00),Huesca,2–1,Mallorca,3248,Estadio El Alcoraz,Francisco Arias,Match Report,
Regular Season,30,Sat,2017-03-18,18:00 (12:00),Lugo,2–1,Mirandés,3617,Estadio Anxo Carro,Saúl Ais,Match Report,
Regular Season,30,Sat,2017-03-18,20:30 (14:30),Zaragoza,1–2,Sevilla B,15452,Estadio de la Romareda,Juan Pulido,Match Report,
Regular Season,30,Sun,2017-03-19,12:00 (06:00),Levante,1–0,Almería,10529,Estadio Ciudad de Valencia,David Pérez,Match Report,
Regular Season,30,Sun,2017-03-19,16:00 (10:00),Alcorcón,1–2,Valladolid,2589,Estadio Santo Domingo,Adrián Cordero,Match Report,
Regular Season,30,Sun,2017-03-19,16:00 (11:00),Tenerife,0–1,Reus,12124,Estadio Heliodoro Rodríguez Lopéz,Pablo González,Match Report,
Regular Season,30,Sun,2017-03-19,18:00 (12:00),Girona,1–2,Cádiz,8479,Estadi Municipal de Montilivi,Dámaso Arcediano,Match Report,
Regular Season,30,Sun,2017-03-19,20:30 (14:30),Rayo Vallecano,2–0,Oviedo,8274,Estadio del Rayo Vallecano,Oliver De La Fuente,Match Report,
,,,,,,,,,,,,
Regular Season,31,Sat,2017-03-25,16:00 (10:00),Valladolid,1–2,Gimnàstic,7289,Estadio Municipal José Zorrilla,Rubén Eiriz,Match Report,
Regular Season,31,Sat,2017-03-25,18:00 (12:00),Numancia,0–0,Rayo Vallecano,3280,Nuevo Estadio Los Pajaritos,Víctor Areces,Match Report,
Regular Season,31,Sat,2017-03-25,18:00 (12:00),Almería,3–1,Alcorcón,6419,Estadio de los Juegos Mediterráneos,Isidro Díaz de Mera,Match Report,
Regular Season,31,Sat,2017-03-25,20:30 (14:30),Mallorca,1–1,Levante,7153,Iberostar Estadi,Juan López,Match Report,
Regular Season,31,Sat,2017-03-25,20:45 (14:45),Oviedo,2–0,Girona,16048,Estadio Nuevo Carlos Tartiere,Alberola Rojas,Match Report,
Regular Season,31,Sun,2017-03-26,12:00 (05:00),Getafe,2–0,Lugo,5680,Coliseum Alfonso Pérez,Pedro Pérez,Match Report,
Regular Season,31,Sun,2017-03-26,16:00 (09:00),Cádiz,0–1,Tenerife,15056,Estadio Ramón de Carranza,Aitor Gorostegui,Match Report,
Regular Season,31,Sun,2017-03-26,18:00 (11:00),Mirandés,1–3,Huesca,3092,Estadio Municipal de Anduva,David Medié,Match Report,
Regular Season,31,Sun,2017-03-26,18:00 (11:00),Sevilla B,1–0,Córdoba,5512,Estadio Ramón Sánchez Pizjuán,Jorge Valdés Aller,Match Report,
Regular Season,31,Sun,2017-03-26,18:00 (11:00),Reus,0–0,UCAM Murcia,4129,Estadio Camp Nou Municipal,Valentín Pizarro,Match Report,
Regular Season,31,Sun,2017-03-26,20:30 (13:30),Elche,0–3,Zaragoza,8215,Estadio Manuel Martínez Valero,Gorka Sagues,Match Report,
,,,,,,,,,,,,
Regular Season,32,Fri,2017-03-31,20:00 (13:00),Alcorcón,1–0,Mallorca,3549,Estadio Santo Domingo,Jorge Valdés Aller,Match Report,
Regular Season,32,Sat,2017-04-01,16:00 (09:00),Levante,2–1,Mirandés,12378,Estadio Ciudad de Valencia,Guillermo Cuadra,Match Report,
Regular Season,32,Sat,2017-04-01,18:00 (11:00),Huesca,0–0,Getafe,4312,Estadio El Alcoraz,Isidro Díaz de Mera,Match Report,
Regular Season,32,Sat,2017-04-01,18:00 (11:00),UCAM Murcia,1–1,Cádiz,5530,Estadio de La Condomina,David Medié,Match Report,
Regular Season,32,Sat,2017-04-01,20:30 (13:30),Girona,1–3,Rayo Vallecano,6887,Estadi Municipal de Montilivi,Eduardo Prieto,Match Report,
Regular Season,32,Sun,2017-04-02,12:00 (05:00),Gimnàstic,0–1,Almería,8327,Nou Estadi de Tarragona,Aitor Gorostegui,Match Report,
Regular Season,32,Sun,2017-04-02,16:00 (09:00),Lugo,1–0,Reus,3562,Estadio Anxo Carro,Francisco Arias,Match Report,
Regular Season,32,Sun,2017-04-02,17:00 (11:00),Tenerife,1–0,Oviedo,17353,Estadio Heliodoro Rodríguez Lopéz,David Pérez,Match Report,
Regular Season,32,Sun,2017-04-02,18:00 (11:00),Córdoba,1–0,Elche,10176,Estadio Nuevo Arcángel,Valentín Pizarro,Match Report,
Regular Season,32,Sun,2017-04-02,20:30 (13:30),Zaragoza,1–1,Valladolid,15222,Estadio de la Romareda,Juan López,Match Report,
Regular Season,32,Mon,2017-04-03,20:00 (13:00),Sevilla B,1–1,Numancia,2603,Estadio Ramón Sánchez Pizjuán,Gorka Sagues,Match Report,
,,,,,,,,,,,,
Regular Season,33,Fri,2017-04-07,20:00 (13:00),Mirandés,2–0,Alcorcón,3213,Estadio Municipal de Anduva,Jorge Figueroa,Match Report,
Regular Season,33,Sat,2017-04-08,16:00 (09:00),Mallorca,0–0,Gimnàstic,9842,Iberostar Estadi,Pedro Pérez,Match Report,
Regular Season,33,Sat,2017-04-08,18:00 (11:00),Cádiz,1–1,Lugo,12848,Estadio Ramón de Carranza,Alberola Rojas,Match Report,
Regular Season,33,Sat,2017-04-08,18:00 (11:00),Getafe,2–0,Levante,5617,Coliseum Alfonso Pérez,Dámaso Arcediano,Match Report,
