Round,Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes
Regular Season,21,Sat,2015-02-14,15:30 (08:30),Bayer,4–5,Wolfsburg,29227,BayArena,Bastian Dankert,Match Report,
Regular Season,21,Sat,2015-02-14,18:30 (11:30),Eint Frankfurt,1–0,Schalke 04,50400,Commerzbank-Arena,Marco Fritz,Match Report,
Regular Season,21,Sun,2015-02-15,15:30 (08:30),Hertha BSC,0–2,Freiburg,38000,Olympiastadion Berlin,Thorsten Kinhöfer,Match Report,
Regular Season,21,Sun,2015-02-15,17:30 (10:30),Hannover 96,1–2,Paderborn 07,38300,HDI-Arena,Jochen Drees,Match Report,
,,,,,,,,,,,,
Regular Season,22,Fri,2015-02-20,20:30 (13:30),Stuttgart,2–3,Dortmund,60000,Mercedes-Benz Arena,Deniz Aytekin,Match Report,
Regular Season,22,Sat,2015-02-21,15:30 (08:30),Freiburg,1–1,Hoffenheim,23800,Schwarzwald-Stadion,Peter Gagelmann,Match Report,
Regular Season,22,Sat,2015-02-21,15:30 (08:30),Mainz 05,3–1,Eint Frankfurt,33237,Opel Arena,Felix Brych,Match Report,
Regular Season,22,Sat,2015-02-21,15:30 (08:30),Schalke 04,1–1,Werder Bremen,61973,Veltins-Arena,Manuel Gräfe,Match Report,
Regular Season,22,Sat,2015-02-21,15:30 (08:30),Paderborn 07,0–6,Bayern Munich,15000,Benteler-Arena,Bastian Dankert,Match Report,
Regular Season,22,Sat,2015-02-21,15:30 (08:30),Augsburg,2–2,Bayer,28154,WWK Arena,Tobias Welz,Match Report,
Regular Season,22,Sat,2015-02-21,18:30 (11:30),Köln,1–1,Hannover 96,47300,RheinEnergieSTADION,Günter Perl,Match Report,
Regular Season,22,Sun,2015-02-22,15:30 (08:30),Hamburger SV,1–1,M'gladbach,52105,Volksparkstadion,Felix Zwayer,Match Report,
Regular Season,22,Sun,2015-02-22,17:30 (10:30),Wolfsburg,2–1,Hertha BSC,27683,Volkswagen Arena,Guido Winkmann,Match Report,
,,,,,,,,,,,,
Regular Season,23,Fri,2015-02-27,20:30 (13:30),Bayern Munich,4–1,Köln,75000,Allianz Arena,Daniel Siebert,Match Report,
Regular Season,23,Sat,2015-02-28,15:30 (08:30),Hertha BSC,1–0,Augsburg,36015,Olympiastadion Berlin,Tobias Stieler,Match Report,
Regular Season,23,Sat,2015-02-28,15:30 (08:30),Dortmund,3–0,Schalke 04,79500,Signal Iduna Park,Felix Zwayer,Match Report,
Regular Season,23,Sat,2015-02-28,15:30 (08:30),Hannover 96,1–1,Stuttgart,40200,HDI-Arena,Wolfgang Stark,Match Report,
Regular Season,23,Sat,2015-02-28,15:30 (08:30),Hoffenheim,2–0,Mainz 05,24310,PreZero Arena,Peter Sippel,Match Report,
Regular Season,23,Sat,2015-02-28,15:30 (08:30),Bayer,1–0,Freiburg,28624,BayArena,Robert Hartmann,Match Report,
Regular Season,23,Sat,2015-02-28,18:30 (11:30),Eint Frankfurt,2–1,Hamburger SV,50500,Commerzbank-Arena,Florian Meyer,Match Report,
Regular Season,23,Sun,2015-03-01,15:30 (08:30),M'gladbach,2–0,Paderborn 07,53152,Stadion im Borussia-Park,Michael Weiner,Match Report,
Regular Season,23,Sun,2015-03-01,17:30 (10:30),Werder Bremen,3–5,Wolfsburg,40126,Weserstadion,Marco Fritz,Match Report,
,,,,,,,,,,,,
Regular Season,24,Fri,2015-03-06,20:30 (13:30),Stuttgart,0–0,Hertha BSC,45420,Mercedes-Benz Arena,Felix Brych,Match Report,
Regular Season,24,Sat,2015-03-07,15:30 (08:30),Freiburg,0–1,Werder Bremen,24000,Schwarzwald-Stadion,Deniz Aytekin,Match Report,
Regular Season,24,Sat,2015-03-07,15:30 (08:30),Augsburg,1–0,Wolfsburg,28721,WWK Arena,Manuel Gräfe,Match Report,
Regular Season,24,Sat,2015-03-07,15:30 (08:30),Schalke 04,3–1,Hoffenheim,60607,Veltins-Arena,Bastian Dankert,Match Report,
Regular Season,24,Sat,2015-03-07,15:30 (08:30),Hamburger SV,0–0,Dortmund,57000,Volksparkstadion,Peter Gagelmann,Match Report,
Regular Season,24,Sat,2015-03-07,15:30 (08:30),Hannover 96,1–3,Bayern Munich,49000,HDI-Arena,Tobias Welz,Match Report,
Regular Season,24,Sat,2015-03-07,18:30 (11:30),Mainz 05,2–2,M'gladbach,34000,Opel Arena,Marco Fritz,Match Report,
Regular Season,24,Sun,2015-03-08,15:30 (09:30),Köln,4–2,Eint Frankfurt,50000,RheinEnergieSTADION,Knut Kircher,Match Report,
Regular Season,24,Sun,2015-03-08,17:30 (11:30),Paderborn 07,0–3,Bayer,14905,Benteler-Arena,Daniel Siebert,Match Report,
,,,,,,,,,,,,
Regular Season,25,Fri,2015-03-13,20:30 (14:30),Bayer,4–0,Stuttgart,29384,BayArena,Tobias Stieler,Match Report,
Regular Season,25,Sat,2015-03-14,15:30 (09:30),Augsburg,0–2,Mainz 05,28359,WWK Arena,Knut Kircher,Match Report,
Regular Season,25,Sat,2015-03-14,15:30 (09:30),Eint Frankfurt,4–0,Paderborn 07,46000,Commerzbank-Arena,Guido Winkmann,Match Report,
Regular Season,25,Sat,2015-03-14,15:30 (09:30),Hoffenheim,3–0,Hamburger SV,30150,PreZero Arena,Günter Perl,Match Report,
Regular Season,25,Sat,2015-03-14,15:30 (09:30),Hertha BSC,2–2,Schalke 04,59156,Olympiastadion Berlin,Michael Weiner,Match Report,
Regular Season,25,Sat,2015-03-14,15:30 (09:30),Werder Bremen,0–4,Bayern Munich,42100,Weserstadion,Thorsten Kinhöfer,Match Report,
Regular Season,25,Sat,2015-03-14,18:30 (12:30),Dortmund,0–0,Köln,80667,Signal Iduna Park,Markus Schmidt,Match Report,
Regular Season,25,Sun,2015-03-15,15:30 (09:30),Wolfsburg,3–0,Freiburg,26538,Volkswagen Arena,Sascha Stegemann,Match Report,
Regular Season,25,Sun,2015-03-15,17:30 (11:30),M'gladbach,2–0,Hannover 96,49134,Stadion im Borussia-Park,Jochen Drees,Match Report,
,,,,,,,,,,,,
Regular Season,26,Fri,2015-03-20,20:30 (14:30),Hamburger SV,0–1,Hertha BSC,53640,Volksparkstadion,Christian Dingert,Match Report,
Regular Season,26,Sat,2015-03-21,15:30 (09:30),Köln,1–1,Werder Bremen,50000,RheinEnergieSTADION,Robert Hartmann,Match Report,
Regular Season,26,Sat,2015-03-21,15:30 (09:30),Stuttgart,3–1,Eint Frankfurt,48500,Mercedes-Benz Arena,Jochen Drees,Match Report,
Regular Season,26,Sat,2015-03-21,15:30 (09:30),Freiburg,2–0,Augsburg,23700,Schwarzwald-Stadion,Felix Zwayer,Match Report,
Regular Season,26,Sat,2015-03-21,15:30 (09:30),Hannover 96,2–3,Dortmund,49000,HDI-Arena,Felix Brych,Match Report,
Regular Season,26,Sat,2015-03-21,15:30 (09:30),Paderborn 07,0–0,Hoffenheim,14401,Benteler-Arena,Markus Schmidt,Match Report,
Regular Season,26,Sat,2015-03-21,18:30 (12:30),Schalke 04,0–1,Bayer,61973,Veltins-Arena,Peter Gagelmann,Match Report,
Regular Season,26,Sun,2015-03-22,15:30 (09:30),Mainz 05,1–1,Wolfsburg,32236,Opel Arena,Wolfgang Stark,Match Report,
Regular Season,26,Sun,2015-03-22,17:30 (11:30),Bayern Munich,0–2,M'gladbach,75000,Allianz Arena,Frank Willenborg,Match Report,
,,,,,,,,,,,,
Regular Season,27,Sat,2015-04-04,15:30 (08:30),Werder Bremen,0–0,Mainz 05,41000,Weserstadion,Michael Weiner,Match Report,
Regular Season,27,Sat,2015-04-04,15:30 (08:30),Hoffenheim,1–4,M'gladbach,30150,PreZero Arena,Thorsten Kinhöfer,Match Report,
Regular Season,27,Sat,2015-04-04,15:30 (08:30),Freiburg,1–0,Köln,23800,Schwarzwald-Stadion,Bastian Dankert,Match Report,
Regular Season,27,Sat,2015-04-04,15:30 (08:30),Bayer,4–0,Hamburger SV,30210,BayArena,Manuel Gräfe,Match Report,
Regular Season,27,Sat,2015-04-04,15:30 (08:30),Eint Frankfurt,2–2,Hannover 96,49600,Commerzbank-Arena,Deniz Aytekin,Match Report,
Regular Season,27,Sat,2015-04-04,15:30 (08:30),Wolfsburg,3–1,Stuttgart,30000,Volkswagen Arena,Tobias Welz,Match Report,
Regular Season,27,Sat,2015-04-04,18:30 (11:30),Dortmund,0–1,Bayern Munich,80667,Signal Iduna Park,Knut Kircher,Match Report,
Regular Season,27,Sun,2015-04-05,15:30 (08:30),Augsburg,0–0,Schalke 04,30660,WWK Arena,Florian Meyer,Match Report,
Regular Season,27,Sun,2015-04-05,17:30 (10:30),Hertha BSC,2–0,Paderborn 07,44031,Olympiastadion Berlin,Peter Sippel,Match Report,
,,,,,,,,,,,,
Regular Season,28,Fri,2015-04-10,20:30 (13:30),Hannover 96,1–1,Hertha BSC,46000,HDI-Arena,Marco Fritz,Match Report,
Regular Season,28,Sat,2015-04-11,15:30 (08:30),Bayern Munich,3–0,Eint Frankfurt,75000,Allianz Arena,Markus Schmidt,Match Report,
Regular Season,28,Sat,2015-04-11,15:30 (08:30),M'gladbach,3–1,Dortmund,54010,Stadion im Borussia-Park,Manuel Gräfe,Match Report,
Regular Season,28,Sat,2015-04-11,15:30 (08:30),Schalke 04,0–0,Freiburg,61471,Veltins-Arena,Jochen Drees,Match Report,
Regular Season,28,Sat,2015-04-11,15:30 (08:30),Mainz 05,2–3,Bayer,31578,Opel Arena,Guido Winkmann,Match Report,
Regular Season,28,Sat,2015-04-11,15:30 (08:30),Paderborn 07,2–1,Augsburg,14446,Benteler-Arena,Tobias Stieler,Match Report,
Regular Season,28,Sat,2015-04-11,18:30 (11:30),Hamburger SV,0–2,Wolfsburg,57000,Volksparkstadion,Felix Zwayer,Match Report,
Regular Season,28,Sun,2015-04-12,15:30 (08:30),Köln,3–2,Hoffenheim,45000,RheinEnergieSTADION,Peter Sippel,Match Report,
Regular Season,28,Sun,2015-04-12,17:30 (10:30),Stuttgart,3–2,Werder Bremen,51330,Mercedes-Benz Arena,Günter Perl,Match Report,
,,,,,,,,,,,,
Regular Season,29,Fri,2015-04-17,20:30 (13:30),Eint Frankfurt,0–0,M'gladbach,51500,Commerzbank-Arena,Marco Fritz,Match Report,
Regular Season,29,Sat,2015-04-18,15:30 (08:30),Freiburg,2–3,Mainz 05,24000,Schwarzwald-Stadion,Sascha Stegemann,Match Report,
Regular Season,29,Sat,2015-04-18,15:30 (08:30),Bayer,4–0,Hannover 96,29482,BayArena,Daniel Siebert,Match Report,
Regular Season,29,Sat,2015-04-18,15:30 (08:30),Dortmund,3–0,Paderborn 07,80667,Signal Iduna Park,Felix Brych,Match Report,
Regular Season,29,Sat,2015-04-18,15:30 (08:30),Hertha BSC,0–0,Köln,51203,Olympiastadion Berlin,Knut Kircher,Match Report,
Regular Season,29,Sat,2015-04-18,15:30 (08:30),Hoffenheim,0–2,Bayern Munich,30150,PreZero Arena,Tobias Stieler,Match Report,
Regular Season,29,Sat,2015-04-18,18:30 (11:30),Augsburg,2–1,Stuttgart,30660,WWK Arena,Thorsten Kinhöfer,Match Report,
Regular Season,29,Sun,2015-04-19,15:30 (08:30),Werder Bremen,1–0,Hamburger SV,42100,Weserstadion,Wolfgang Stark,Match Report,
Regular Season,29,Sun,2015-04-19,17:30 (10:30),Wolfsburg,1–1,Schalke 04,30000,Volkswagen Arena,Christian Dingert,Match Report,
,,,,,,,,,,,,
Regular Season,30,Fri,2015-04-24,20:30 (13:30),Mainz 05,2–0,Schalke 04,34000,Opel Arena,Robert Hartmann,Match Report,
Regular Season,30,Sat,2015-04-25,15:30 (08:30),Köln,1–1,Bayer,45600,RheinEnergieSTADION,Deniz Aytekin,Match Report,
Regular Season,30,Sat,2015-04-25,15:30 (08:30),Hamburger SV,3–2,Augsburg,51321,Volksparkstadion,Tobias Welz,Match Report,
Regular Season,30,Sat,2015-04-25,15:30 (08:30),Stuttgart,2–2,Freiburg,58000,Mercedes-Benz Arena,Wolfgang Stark,Match Report,
Regular Season,30,Sat,2015-04-25,15:30 (08:30),Hannover 96,1–2,Hoffenheim,46200,HDI-Arena,Günter Perl,Match Report,
Regular Season,30,Sat,2015-04-25,15:30 (08:30),Dortmund,2–0,Eint Frankfurt,80667,Signal Iduna Park,Michael Weiner,Match Report,
Regular Season,30,Sat,2015-04-25,18:30 (11:30),Bayern Munich,1–0,Hertha BSC,75000,Allianz Arena,Guido Winkmann,Match Report,
Regular Season,30,Sun,2015-04-26,15:30 (08:30),Paderborn 07,2–2,Werder Bremen,15000,Benteler-Arena,Florian Meyer,Match Report,
Regular Season,30,Sun,2015-04-26,17:30 (10:30),M'gladbach,1–0,Wolfsburg,52147,Stadion im Borussia-Park,Bastian Dankert,Match Report,
,,,,,,,,,,,,
Regular Season,31,Sat,2015-05-02,15:30 (08:30),Augsburg,0–0,Köln,29185,WWK Arena,Marco Fritz,Match Report,
Regular Season,31,Sat,2015-05-02,15:30 (08:30),Freiburg,1–2,Paderborn 07,24000,Schwarzwald-Stadion,Manuel Gräfe,Match Report,
Regular Season,31,Sat,2015-05-02,15:30 (08:30),Werder Bremen,1–0,Eint Frankfurt,42100,Weserstadion,Robert Hartmann,Match Report,
Regular Season,31,Sat,2015-05-02,15:30 (08:30),Wolfsburg,2–2,Hannover 96,29514,Volkswagen Arena,Felix Brych,Match Report,
Regular Season,31,Sat,2015-05-02,15:30 (08:30),Schalke 04,3–2,Stuttgart,61973,Veltins-Arena,Felix Zwayer,Match Report,
Regular Season,31,Sat,2015-05-02,15:30 (08:30),Hoffenheim,1–1,Dortmund,30150,PreZero Arena,Jochen Drees,Match Report,
Regular Season,31,Sat,2015-05-02,18:30 (11:30),Bayer,2–0,Bayern Munich,30210,BayArena,Christian Dingert,Match Report,
Regular Season,31,Sun,2015-05-03,15:30 (08:30),Mainz 05,1–2,Hamburger SV,34000,Opel Arena,Peter Sippel,Match Report,
Regular Season,31,Sun,2015-05-03,17:30 (10:30),Hertha BSC,1–2,M'gladbach,56881,Olympiastadion Berlin,Thorsten Kinhöfer,Match Report,
,,,,,,,,,,,,
Regular Season,32,Fri,2015-05-08,20:30 (13:30),Hamburger SV,1–1,Freiburg,57000,Volksparkstadion,Knut Kircher,Match Report,
Regular Season,32,Sat,2015-05-09,15:30 (08:30),Eint Frankfurt,3–1,Hoffenheim,50600,Commerzbank-Arena,Daniel Siebert,Match Report,
Regular Season,32,Sat,2015-05-09,15:30 (08:30),M'gladbach,3–0,Bayer,53761,Stadion im Borussia-Park,Peter Gagelmann,Match Report,
Regular Season,32,Sat,2015-05-09,15:30 (08:30),Hannover 96,1–1,Werder Bremen,49000,HDI-Arena,Deniz Aytekin,Match Report,
Regular Season,32,Sat,2015-05-09,15:30 (08:30),Dortmund,2–0,Hertha BSC,80667,Signal Iduna Park,Tobias Stieler,Match Report,
Regular Season,32,Sat,2015-05-09,15:30 (08:30),Bayern Munich,0–1,Augsburg,75000,Allianz Arena,Sascha Stegemann,Match Report,
Regular Season,32,Sat,2015-05-09,18:30 (11:30),Stuttgart,2–0,Mainz 05,54300,Mercedes-Benz Arena,Michael Weiner,Match Report,
Regular Season,32,Sun,2015-05-10,15:30 (08:30),Paderborn 07,1–3,Wolfsburg,14659,Benteler-Arena,Markus Schmidt,Match Report,
Regular Season,32,Sun,2015-05-10,17:30 (10:30),Köln,2–0,Schalke 04,46500,RheinEnergieSTADION,Wolfgang Stark,Match Report,
,,,,,,,,,,,,
Regular Season,33,Sat,2015-05-16,15:30 (08:30),Wolfsburg,2–1,Dortmund,30000,Volkswagen Arena,Marco Fritz,Match Report,
Regular Season,33,Sat,2015-05-16,15:30 (08:30),Augsburg,1–2,Hannover 96,29899,WWK Arena,Felix Zwayer,Match Report,
Regular Season,33,Sat,2015-05-16,15:30 (08:30),Stuttgart,2–1,Hamburger SV,60000,Mercedes-Benz Arena,Manuel Gräfe,Match Report,
Regular Season,33,Sat,2015-05-16,15:30 (08:30),Schalke 04,1–0,Paderborn 07,61973,Veltins-Arena,Bastian Dankert,Match Report,
Regular Season,33,Sat,2015-05-16,15:30 (08:30),Mainz 05,2–0,Köln,33702,Opel Arena,Günter Perl,Match Report,
Regular Season,33,Sat,2015-05-16,15:30 (08:30),Bayer,2–0,Hoffenheim,29072,BayArena,Robert Hartmann,Match Report,
Regular Season,33,Sat,2015-05-16,15:30 (08:30),Hertha BSC,0–0,Eint Frankfurt,60168,Olympiastadion Berlin,Florian Meyer,Match Report,
Regular Season,33,Sat,2015-05-16,15:30 (08:30),Freiburg,2–1,Bayern Munich,24000,Schwarzwald-Stadion,Tobias Welz,Match Report,
Regular Season,33,Sat,2015-05-16,15:30 (08:30),Werder Bremen,0–2,M'gladbach,42100,Weserstadion,Christian Dingert,Match Report,
,,,,,,,,,,,,
Regular Season,34,Sat,2015-05-23,15:30 (08:30),Bayern Munich,2–0,Mainz 05,75000,Allianz Arena,Thorsten Kinhöfer,Match Report,
Regular Season,34,Sat,2015-05-23,15:30 (08:30),M'gladbach,1–3,Augsburg,54010,Stadion im Borussia-Park,Michael Weiner,Match Report,
Regular Season,34,Sat,2015-05-23,15:30 (08:30),Eint Frankfurt,2–1,Bayer,51500,Commerzbank-Arena,Guido Winkmann,Match Report,
Regular Season,34,Sat,2015-05-23,15:30 (08:30),Köln,2–2,Wolfsburg,49200,RheinEnergieSTADION,Peter Gagelmann,Match Report,
Regular Season,34,Sat,2015-05-23,15:30 (08:30),Hamburger SV,2–0,Schalke 04,57000,Volksparkstadion,Tobias Welz,Match Report,
Regular Season,34,Sat,2015-05-23,15:30 (08:30),Paderborn 07,1–2,Stuttgart,15000,Benteler-Arena,Deniz Aytekin,Match Report,
Regular Season,34,Sat,2015-05-23,15:30 (08:30),Dortmund,3–2,Werder Bremen,80667,Signal Iduna Park,Manuel Gräfe,Match Report,
Regular Season,34,Sat,2015-05-23,15:30 (08:30),Hoffenheim,2–1,Hertha BSC,30150,PreZero Arena,Knut Kircher,Match Report,
Regular Season,34,Sat,2015-05-23,15:30 (08:30),Hannover 96,2–1,Freiburg,49000,HDI-Arena,Wolfgang Stark,Match Report,
,,,,,,,,,,,,
German 1/2 Relegation/Promotion Playoffs,,Thu,2015-05-28,20:30 (13:30),Hamburger SV,1–1,Karlsruher,56615,Volksparkstadion,,Match Report,Leg 1 of 2
German 1/2 Relegation/Promotion Playoffs,,Mon,2015-06-01,19:00 (12:00),Karlsruher,1–2,Hamburger SV,27986,Wildparkstadion,,Match Report,Leg 2 of 2; Hamburger SV won; Required Extra Time
