Round,Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes
Regular Season,17,Sat,2014-12-06,15:00 (08:00),Varese,2–2,Virtus Entella,2530,Stadio Franco Ossola,Gianluca Aureliano,Match Report,
Regular Season,17,Sat,2014-12-06,15:00 (08:00),Virtus Lanciano,2–2,Trapani,2476,Stadio Comunale Guido Biondi,Luigi Nasca,Match Report,
Regular Season,17,Sat,2014-12-06,15:00 (08:00),Avellino,1–2,Crotone,9796,Stadio Partenio,Diego Roca,Match Report,
Regular Season,17,Mon,2014-12-08,15:00 (08:00),Modena,0–0,Livorno,5407,Stadio Alberto Braglia,Michael Fabbri,Match Report,
Regular Season,17,Mon,2014-12-08,17:30 (10:30),Vicenza,2–0,Brescia,8330,Stadio Romeo Menti,Davide Ghersini,Match Report,
,,,,,,,,,,,,
Regular Season,18,Fri,2014-12-12,20:30 (13:30),Trapani,2–2,Perugia,5421,Stadio Polisportivo Provinciale,Renzo Candussio,Match Report,
Regular Season,18,Sat,2014-12-13,15:00 (08:00),Bologna,2–2,Frosinone,13983,Stadio Renato Dall'Ara,Fabrizio Pasqua,Match Report,
Regular Season,18,Sat,2014-12-13,15:00 (08:00),Ternana,0–1,Virtus Lanciano,4390,Stadio Libero Liberati,Ivan Pezzuto,Match Report,
Regular Season,18,Sat,2014-12-13,15:00 (08:00),Cittadella,0–1,Bari,2418,Stadio Pier Cesare Tombolato,Federico La Penna,Match Report,
Regular Season,18,Sat,2014-12-13,15:00 (08:00),Crotone,0–1,Pro Vercelli,3991,Stadio Ezio Scida,Rosario Abisso,Match Report,
Regular Season,18,Sat,2014-12-13,15:00 (08:00),Pescara,0–0,Avellino,6001,Stadio Adriatico-Giovanni Cornacchia,Francesco Paolo Saia,Match Report,
Regular Season,18,Sat,2014-12-13,15:00 (08:00),Livorno,4–2,Catania,5410,Stadio Armando Picchi,Aleandro Di Paolo,Match Report,
Regular Season,18,Sat,2014-12-13,15:00 (08:00),Virtus Entella,2–1,Vicenza,1364,Stadio Comunale Chiavari,Vincenzo Ripa,Match Report,
Regular Season,18,Sat,2014-12-13,15:00 (08:00),Carpi,1–0,Modena,3900,Stadio Sandro Cabassi,Claudio Gavillucci,Match Report,
Regular Season,18,Sat,2014-12-13,15:00 (08:00),Brescia,0–1,Spezia,3781,Stadio Mario Rigamonti,Leonardo Baracani,Match Report,
Regular Season,18,Mon,2014-12-15,20:30 (13:30),Latina,1–0,Varese,2847,Stadio Comunale Domenico Francioni,Gianluca Manganiello,Match Report,
,,,,,,,,,,,,
Regular Season,14,Tue,2014-12-16,20:30 (13:30),Virtus Entella,1–1,Modena,2000,Stadio Comunale Chiavari,Eugenio Abbattista,Match Report,
,,,,,,,,,,,,
Regular Season,19,Fri,2014-12-19,19:00 (12:00),Virtus Lanciano,1–1,Carpi,2891,Stadio Comunale Guido Biondi,Daniele Chiffi,Match Report,
Regular Season,19,Fri,2014-12-19,21:00 (14:00),Avellino,1–0,Bologna,6796,Stadio Partenio,Luigi Nasca,Match Report,
Regular Season,19,Sat,2014-12-20,15:00 (08:00),Varese,1–0,Crotone,2748,Stadio Franco Ossola,Michael Fabbri,Match Report,
Regular Season,19,Sat,2014-12-20,15:00 (08:00),Virtus Entella,1–1,Livorno,2230,Stadio Comunale Chiavari,Luca Pairetto,Match Report,
Regular Season,19,Sat,2014-12-20,15:00 (08:00),Perugia,2–2,Pescara,9290,Stadio Renato Curi,Eugenio Abbattista,Match Report,
Regular Season,19,Sat,2014-12-20,15:00 (08:00),Pro Vercelli,2–1,Ternana,2533,Stadio Silvio Piola,Davide Ghersini,Match Report,
Regular Season,19,Sat,2014-12-20,15:00 (08:00),Frosinone,1–1,Cittadella,4609,Stadio Comunale Matusa,Riccardo Ros,Match Report,
Regular Season,19,Sat,2014-12-20,15:00 (08:00),Vicenza,1–0,Spezia,3519,Stadio Romeo Menti,Daniele Minelli,Match Report,
Regular Season,19,Sat,2014-12-20,15:00 (08:00),Modena,2–1,Trapani,4764,Stadio Alberto Braglia,Maurizio Mariani,Match Report,
Regular Season,19,Sat,2014-12-20,15:00 (08:00),Catania,2–2,Brescia,11575,Stadio Angelo Massimino,Federico La Penna,Match Report,
Regular Season,19,Sat,2014-12-20,15:00 (08:00),Bari,1–0,Latina,17313,Stadio Comunale San Nicola,Renzo Candussio,Match Report,
,,,,,,,,,,,,
Regular Season,20,Wed,2014-12-24,12:30 (05:30),Crotone,2–0,Frosinone,4258,Stadio Ezio Scida,Ivan Pezzuto,Match Report,
Regular Season,20,Wed,2014-12-24,15:00 (08:00),Brescia,2–1,Bari,7229,Stadio Mario Rigamonti,Fabrizio Pasqua,Match Report,
Regular Season,20,Wed,2014-12-24,15:00 (08:00),Ternana,1–0,Modena,3955,Stadio Libero Liberati,Gianluca Aureliano,Match Report,
Regular Season,20,Wed,2014-12-24,15:00 (08:00),Vicenza,0–0,Livorno,8069,Stadio Romeo Menti,Juan Sacchi,Match Report,
Regular Season,20,Wed,2014-12-24,15:00 (08:00),Trapani,4–1,Avellino,5305,Stadio Polisportivo Provinciale,Claudio Gavillucci,Match Report,
Regular Season,20,Wed,2014-12-24,15:00 (08:00),Pescara,2–0,Varese,5768,Stadio Adriatico-Giovanni Cornacchia,Filippo Merchiori,Match Report,
Regular Season,20,Wed,2014-12-24,15:00 (08:00),Cittadella,3–2,Catania,2405,Stadio Pier Cesare Tombolato,Fabio Maresca,Match Report,
Regular Season,20,Wed,2014-12-24,15:00 (08:00),Spezia,3–3,Virtus Lanciano,6187,Stadio Alberto Picco,Rosario Abisso,Match Report,
Regular Season,20,Wed,2014-12-24,15:00 (08:00),Bologna,3–0,Pro Vercelli,13196,Stadio Renato Dall'Ara,Renzo Candussio,Match Report,
Regular Season,20,Wed,2014-12-24,15:00 (08:00),Carpi,4–0,Perugia,3322,Stadio Sandro Cabassi,Aleandro Di Paolo,Match Report,
Regular Season,20,Wed,2014-12-24,15:00 (08:00),Latina,1–1,Virtus Entella,4060,Stadio Comunale Domenico Francioni,Leonardo Baracani,Match Report,
,,,,,,,,,,,,
Regular Season,21,Sun,2014-12-28,12:30 (05:30),Bari,0–3,Spezia,17902,Stadio Comunale San Nicola,Maurizio Mariani,Match Report,
Regular Season,21,Sun,2014-12-28,15:00 (08:00),Varese,2–0,Ternana,2710,Stadio Franco Ossola,Vincenzo Ripa,Match Report,
Regular Season,21,Sun,2014-12-28,15:00 (08:00),Perugia,3–1,Cittadella,9251,Stadio Renato Curi,Gianluca Manganiello,Match Report,
Regular Season,21,Sun,2014-12-28,15:00 (08:00),Modena,0–0,Latina,4842,Stadio Alberto Braglia,Luca Pairetto,Match Report,
Regular Season,21,Sun,2014-12-28,15:00 (08:00),Catania,0–2,Carpi,11631,Stadio Angelo Massimino,Michael Fabbri,Match Report,
Regular Season,21,Sun,2014-12-28,15:00 (08:00),Frosinone,1–0,Vicenza,4675,Stadio Comunale Matusa,Diego Roca,Match Report,
Regular Season,21,Sun,2014-12-28,15:00 (08:00),Virtus Lanciano,1–2,Bologna,3776,Stadio Comunale Guido Biondi,Davide Ghersini,Match Report,
Regular Season,21,Sun,2014-12-28,15:00 (08:00),Virtus Entella,1–1,Crotone,2309,Stadio Comunale Chiavari,Francesco Paolo Saia,Match Report,
Regular Season,21,Sun,2014-12-28,15:00 (08:00),Pro Vercelli,1–0,Trapani,3175,Stadio Silvio Piola,Daniele Chiffi,Match Report,
Regular Season,21,Sun,2014-12-28,15:00 (08:00),Avellino,2–0,Brescia,9796,Stadio Partenio,Eugenio Abbattista,Match Report,
Regular Season,21,Sun,2014-12-28,18:00 (11:00),Livorno,1–2,Pescara,6017,Stadio Armando Picchi,Rosario Abisso,Match Report,
,,,,,,,,,,,,
Regular Season,22,Sat,2015-01-17,15:00 (08:00),Pro Vercelli,1–1,Avellino,3200,Stadio Silvio Piola,Michael Fabbri,Match Report,
Regular Season,22,Sat,2015-01-17,15:00 (08:00),Brescia,3–1,Frosinone,4500,Stadio Mario Rigamonti,Aleandro Di Paolo,Match Report,
Regular Season,22,Sat,2015-01-17,15:00 (08:00),Ternana,2–1,Crotone,3589,Stadio Libero Liberati,Fabio Maresca,Match Report,
Regular Season,22,Sat,2015-01-17,15:00 (08:00),Bari,0–0,Virtus Entella,17035,Stadio Comunale San Nicola,Federico La Penna,Match Report,
Regular Season,22,Sat,2015-01-17,15:00 (08:00),Virtus Lanciano,3–0,Catania,2687,Stadio Comunale Guido Biondi,Luigi Nasca,Match Report,
Regular Season,22,Sat,2015-01-17,15:00 (08:00),Spezia,1–1,Varese,5984,Stadio Alberto Picco,Claudio Gavillucci,Match Report,
Regular Season,22,Sat,2015-01-17,15:00 (08:00),Latina,0–0,Vicenza,3016,Stadio Comunale Domenico Francioni,Riccardo Ros,Match Report,
Regular Season,22,Sat,2015-01-17,15:00 (08:00),Trapani,2–4,Pescara,4646,Stadio Polisportivo Provinciale,Juan Sacchi,Match Report,
Regular Season,22,Sat,2015-01-17,15:00 (08:00),Cittadella,1–1,Modena,2328,Stadio Pier Cesare Tombolato,Filippo Merchiori,Match Report,
Regular Season,22,Sun,2015-01-18,18:00 (11:00),Carpi,1–2,Livorno,3536,Stadio Sandro Cabassi,Fabrizio Pasqua,Match Report,
Regular Season,22,Mon,2015-01-19,20:30 (13:30),Bologna,2–1,Perugia,16099,Stadio Renato Dall'Ara,Ivan Pezzuto,Match Report,
,,,,,,,,,,,,
Regular Season,23,Fri,2015-01-23,20:30 (13:30),Catania,4–0,Pro Vercelli,12470,Stadio Angelo Massimino,Maurizio Mariani,Match Report,
Regular Season,23,Sat,2015-01-24,15:00 (08:00),Vicenza,3–0,Trapani,6737,Stadio Romeo Menti,Luca Pairetto,Match Report,
Regular Season,23,Sat,2015-01-24,15:00 (08:00),Pescara,1–2,Ternana,6015,Stadio Adriatico-Giovanni Cornacchia,Gianluca Manganiello,Match Report,
Regular Season,23,Sat,2015-01-24,15:00 (08:00),Livorno,4–2,Brescia,6620,Stadio Armando Picchi,Fabio Maresca,Match Report,
Regular Season,23,Sat,2015-01-24,15:00 (08:00),Frosinone,1–1,Spezia,4351,Stadio Comunale Matusa,Renzo Candussio,Match Report,
Regular Season,23,Sat,2015-01-24,15:00 (08:00),Varese,0–1,Carpi,2890,Stadio Franco Ossola,Rosario Abisso,Match Report,
Regular Season,23,Sat,2015-01-24,15:00 (08:00),Perugia,1–1,Bari,9947,Stadio Renato Curi,Michael Fabbri,Match Report,
Regular Season,23,Sat,2015-01-24,15:00 (08:00),Avellino,1–2,Cittadella,5000,Stadio Partenio,Francesco Paolo Saia,Match Report,
Regular Season,23,Sat,2015-01-24,15:00 (08:00),Virtus Entella,1–2,Bologna,3085,Stadio Comunale Chiavari,Claudio Gavillucci,Match Report,
Regular Season,23,Sat,2015-01-24,15:00 (08:00),Crotone,2–1,Latina,3857,Stadio Ezio Scida,Aleandro Di Paolo,Match Report,
Regular Season,23,Sun,2015-01-25,12:30 (05:30),Modena,1–1,Virtus Lanciano,4805,Stadio Alberto Braglia,Eugenio Abbattista,Match Report,
,,,,,,,,,,,,
Regular Season,24,Fri,2015-01-30,20:30 (13:30),Bari,4–0,Frosinone,16647,Stadio Comunale San Nicola,Gianluca Manganiello,Match Report,
Regular Season,24,Sat,2015-01-31,15:00 (08:00),Carpi,2–1,Crotone,2617,Stadio Sandro Cabassi,Vincenzo Ripa,Match Report,
Regular Season,24,Sat,2015-01-31,15:00 (08:00),Cittadella,1–0,Trapani,2220,Stadio Pier Cesare Tombolato,Riccardo Ros,Match Report,
Regular Season,24,Sat,2015-01-31,15:00 (08:00),Catania,2–0,Perugia,13627,Stadio Angelo Massimino,Leonardo Baracani,Match Report,
Regular Season,24,Sat,2015-01-31,15:00 (08:00),Virtus Lanciano,1–2,Varese,2407,Stadio Comunale Guido Biondi,Diego Roca,Match Report,
Regular Season,24,Sat,2015-01-31,15:00 (08:00),Latina,3–2,Livorno,2704,Stadio Comunale Domenico Francioni,Gianluca Aureliano,Match Report,
Regular Season,24,Sat,2015-01-31,15:00 (08:00),Bologna,0–0,Pescara,16179,Stadio Renato Dall'Ara,Eugenio Abbattista,Match Report,
Regular Season,24,Sat,2015-01-31,15:00 (08:00),Brescia,3–0,Virtus Entella,4705,Stadio Mario Rigamonti,Luigi Nasca,Match Report,
Regular Season,24,Sat,2015-01-31,15:00 (08:00),Ternana,0–2,Vicenza,3836,Stadio Libero Liberati,Juan Sacchi,Match Report,
Regular Season,24,Sat,2015-01-31,15:00 (08:00),Pro Vercelli,1–1,Modena,2640,Stadio Silvio Piola,Ivan Pezzuto,Match Report,
Regular Season,24,Mon,2015-02-02,20:30 (13:30),Spezia,0–1,Avellino,6015,Stadio Alberto Picco,Fabrizio Pasqua,Match Report,
,,,,,,,,,,,,
Regular Season,25,Fri,2015-02-06,20:30 (13:30),Trapani,0–0,Carpi,4339,Stadio Polisportivo Provinciale,Maurizio Mariani,Match Report,
Regular Season,25,Sat,2015-02-07,15:00 (08:00),Virtus Entella,2–0,Spezia,3300,Stadio Comunale Chiavari,Fabio Maresca,Match Report,
Regular Season,25,Sat,2015-02-07,15:00 (08:00),Avellino,1–0,Latina,6000,Stadio Partenio,Renzo Candussio,Match Report,
Regular Season,25,Sat,2015-02-07,15:00 (08:00),Frosinone,2–1,Virtus Lanciano,3914,Stadio Comunale Matusa,Luca Pairetto,Match Report,
Regular Season,25,Sat,2015-02-07,15:00 (08:00),Pescara,1–1,Cittadella,5047,Stadio Adriatico-Giovanni Cornacchia,Claudio Gavillucci,Match Report,
Regular Season,25,Sat,2015-02-07,15:00 (08:00),Vicenza,3–1,Perugia,7629,Stadio Romeo Menti,Federico La Penna,Match Report,
Regular Season,25,Sat,2015-02-07,15:00 (08:00),Varese,1–1,Pro Vercelli,2483,Stadio Franco Ossola,Aleandro Di Paolo,Match Report,
Regular Season,25,Sat,2015-02-07,15:00 (08:00),Crotone,0–2,Bologna,4522,Stadio Ezio Scida,Fabrizio Pasqua,Match Report,
Regular Season,25,Sat,2015-02-07,15:00 (08:00),Livorno,5–2,Bari,6126,Stadio Armando Picchi,Davide Ghersini,Match Report,
Regular Season,25,Sun,2015-02-08,18:00 (11:00),Ternana,2–1,Brescia,3837,Stadio Libero Liberati,Francesco Paolo Saia,Match Report,
,,,,,,,,,,,,
Regular Season,26,Fri,2015-02-13,20:30 (13:30),Perugia,2–0,Modena,9839,Stadio Renato Curi,Francesco Paolo Saia,Match Report,
Regular Season,26,Sat,2015-02-14,15:00 (08:00),Bari,0–1,Vicenza,16337,Stadio Comunale San Nicola,Leonardo Baracani,Match Report,
Regular Season,26,Sat,2015-02-14,15:00 (08:00),Avellino,3–0,Frosinone,9000,Stadio Partenio,Luigi Nasca,Match Report,
Regular Season,26,Sat,2015-02-14,15:00 (08:00),Carpi,0–0,Spezia,2844,Stadio Sandro Cabassi,Michael Fabbri,Match Report,
Regular Season,26,Sat,2015-02-14,15:00 (08:00),Varese,0–1,Livorno,2570,Stadio Franco Ossola,Vincenzo Ripa,Match Report,
Regular Season,26,Sat,2015-02-14,15:00 (08:00),Pro Vercelli,0–1,Cittadella,2195,Stadio Silvio Piola,Eugenio Abbattista,Match Report,
Regular Season,26,Sat,2015-02-14,15:00 (08:00),Virtus Entella,1–1,Trapani,1782,Stadio Comunale Chiavari,Gianluca Manganiello,Match Report,
Regular Season,26,Sat,2015-02-14,15:00 (08:00),Bologna,0–0,Ternana,15246,Stadio Renato Dall'Ara,Filippo Merchiori,Match Report,
Regular Season,26,Sat,2015-02-14,15:00 (08:00),Latina,2–0,Pescara,3109,Stadio Comunale Domenico Francioni,Diego Roca,Match Report,
Regular Season,26,Sat,2015-02-14,15:00 (08:00),Virtus Lanciano,2–0,Brescia,2469,Stadio Comunale Guido Biondi,Ivan Pezzuto,Match Report,
Regular Season,26,Mon,2015-02-16,20:30 (13:30),Catania,1–1,Crotone,15443,Stadio Angelo Massimino,Juan Sacchi,Match Report,
,,,,,,,,,,,,
Regular Season,27,Sat,2015-02-21,15:00 (08:00),Brescia,1–2,Perugia,6600,Stadio Mario Rigamonti,Daniele Chiffi,Match Report,
Regular Season,27,Sat,2015-02-21,15:00 (08:00),Cittadella,0–1,Bologna,3997,Stadio Pier Cesare Tombolato,Fabio Maresca,Match Report,
Regular Season,27,Sat,2015-02-21,15:00 (08:00),Frosinone,3–2,Pro Vercelli,3817,Stadio Comunale Matusa,Rosario Abisso,Match Report,
Regular Season,27,Sat,2015-02-21,15:00 (08:00),Spezia,3–2,Modena,5509,Stadio Alberto Picco,Gianluca Aureliano,Match Report,
Regular Season,27,Sat,2015-02-21,15:00 (08:00),Vicenza,1–0,Crotone,7497,Stadio Romeo Menti,Francesco Paolo Saia,Match Report,
Regular Season,27,Sat,2015-02-21,15:00 (08:00),Trapani,0–0,Varese,3894,Stadio Polisportivo Provinciale,Luigi Nasca,Match Report,
Regular Season,27,Sat,2015-02-21,15:00 (08:00),Ternana,0–2,Latina,4375,Stadio Libero Liberati,Daniele Minelli,Match Report,
Regular Season,27,Sat,2015-02-21,15:00 (08:00),Carpi,0–0,Virtus Entella,2513,Stadio Sandro Cabassi,Riccardo Ros,Match Report,
Regular Season,27,Sat,2015-02-21,18:00 (11:00),Bari,2–0,Virtus Lanciano,9839,Stadio Comunale San Nicola,Claudio Gavillucci,Match Report,
Regular Season,27,Sun,2015-02-22,12:30 (05:30),Livorno,0–1,Avellino,8940,Stadio Armando Picchi,Maurizio Mariani,Match Report,
Regular Season,27,Sun,2015-02-22,15:00 (08:00),Pescara,1–0,Catania,5765,Stadio Adriatico-Giovanni Cornacchia,Luca Pairetto,Match Report,
,,,,,,,,,,,,
Regular Season,28,Fri,2015-02-27,19:00 (12:00),Latina,1–0,Trapani,4092,Stadio Comunale Domenico Francioni,Michael Fabbri,Match Report,
Regular Season,28,Fri,2015-02-27,21:00 (14:00),Bologna,0–2,Vicenza,17138,Stadio Renato Dall'Ara,Gianluca Manganiello,Match Report,
Regular Season,28,Sat,2015-02-28,15:00 (08:00),Avellino,1–1,Ternana,8000,Stadio Partenio,Ivan Pezzuto,Match Report,
Regular Season,28,Sat,2015-02-28,15:00 (08:00),Modena,0–1,Bari,5676,Stadio Alberto Braglia,Alfonso D'Apice,Match Report,
Regular Season,28,Sat,2015-02-28,15:00 (08:00),Crotone,1–0,Livorno,3970,Stadio Ezio Scida,Eugenio Abbattista,Match Report,
Regular Season,28,Sat,2015-02-28,15:00 (08:00),Perugia,2–1,Spezia,10750,Stadio Renato Curi,Maurizio Mariani,Match Report,
Regular Season,28,Sat,2015-02-28,15:00 (08:00),Virtus Entella,2–5,Pescara,1900,Stadio Comunale Chiavari,Vincenzo Ripa,Match Report,
Regular Season,28,Sat,2015-02-28,15:00 (08:00),Catania,1–2,Frosinone,12251,Stadio Angelo Massimino,Fabrizio Pasqua,Match Report,
Regular Season,28,Sat,2015-02-28,15:00 (08:00),Pro Vercelli,0–0,Carpi,2879,Stadio Silvio Piola,Leonardo Baracani,Match Report,
Regular Season,28,Sat,2015-02-28,15:00 (08:00),Virtus Lanciano,2–2,Cittadella,2576,Stadio Comunale Guido Biondi,Federico La Penna,Match Report,
Regular Season,28,Sat,2015-02-28,15:00 (08:00),Varese,1–2,Brescia,4162,Stadio Franco Ossola,Diego Roca,Match Report,
,,,,,,,,,,,,
Regular Season,29,Tue,2015-03-03,20:30 (13:30),Frosinone,2–1,Perugia,5588,Stadio Comunale Matusa,Fabio Maresca,Match Report,
Regular Season,29,Tue,2015-03-03,20:30 (13:30),Bari,1–1,Catania,24730,Stadio Comunale San Nicola,Renzo Candussio,Match Report,
Regular Season,29,Tue,2015-03-03,20:30 (13:30),Vicenza,2–2,Virtus Lanciano,9427,Stadio Romeo Menti,Gianluca Aureliano,Match Report,
Regular Season,29,Tue,2015-03-03,20:30 (13:30),Pescara,2–1,Crotone,6421,Stadio Adriatico-Giovanni Cornacchia,Riccardo Ros,Match Report,
Regular Season,29,Tue,2015-03-03,20:30 (13:30),Spezia,5–2,Pro Vercelli,5468,Stadio Alberto Picco,Daniele Minelli,Match Report,
Regular Season,29,Tue,2015-03-03,20:30 (13:30),Bologna,0–0,Latina,14127,Stadio Renato Dall'Ara,Giacomo Paganessi,Match Report,
Regular Season,29,Tue,2015-03-03,20:30 (13:30),Ternana,0–1,Virtus Entella,3964,Stadio Libero Liberati,Daniele Chiffi,Match Report,
Regular Season,29,Tue,2015-03-03,20:30 (13:30),Cittadella,3–0,Varese,2169,Stadio Pier Cesare Tombolato,Davide Ghersini,Match Report,
Regular Season,29,Tue,2015-03-03,20:30 (13:30),Trapani,0–0,Livorno,4732,Stadio Polisportivo Provinciale,Luca Pairetto,Match Report,
Regular Season,29,Tue,2015-03-03,20:30 (13:30),Carpi,2–0,Avellino,3639,Stadio Sandro Cabassi,Claudio Gavillucci,Match Report,
Regular Season,29,Tue,2015-03-03,20:30 (13:30),Brescia,0–1,Modena,8677,Stadio Mario Rigamonti,Rosario Abisso,Match Report,
,,,,,,,,,,,,
Regular Season,30,Sat,2015-03-07,15:00 (08:00),Livorno,3–1,Ternana,5622,Stadio Armando Picchi,Michael Fabbri,Match Report,
Regular Season,30,Sat,2015-03-07,15:00 (08:00),Perugia,0–0,Virtus Lanciano,9166,Stadio Renato Curi,Aleandro Di Paolo,Match Report,
Regular Season,30,Sat,2015-03-07,15:00 (08:00),Crotone,1–0,Trapani,3813,Stadio Ezio Scida,Filippo Merchiori,Match Report,
Regular Season,30,Sat,2015-03-07,15:00 (08:00),Pescara,2–2,Vicenza,6292,Stadio Adriatico-Giovanni Cornacchia,Luigi Nasca,Match Report,
Regular Season,30,Sat,2015-03-07,15:00 (08:00),Modena,1–0,Frosinone,4772,Stadio Alberto Braglia,Federico La Penna,Match Report,
Regular Season,30,Sat,2015-03-07,15:00 (08:00),Pro Vercelli,0–0,Brescia,2850,Stadio Silvio Piola,Juan Sacchi,Match Report,
Regular Season,30,Sat,2015-03-07,15:00 (08:00),Varese,1–3,Bologna,3349,Stadio Franco Ossola,Renzo Candussio,Match Report,
Regular Season,30,Sat,2015-03-07,15:00 (08:00),Latina,0–1,Carpi,3782,Stadio Comunale Domenico Francioni,Eugenio Abbattista,Match Report,
Regular Season,30,Sat,2015-03-07,15:00 (08:00),Catania,2–2,Spezia,11896,Stadio Angelo Massimino,Gianluca Manganiello,Match Report,
Regular Season,30,Sat,2015-03-07,18:00 (11:00),Avellino,2–0,Bari,9000,Stadio Partenio,Fabrizio Pasqua,Match Report,
Regular Season,30,Mon,2015-03-09,20:30 (14:30),Virtus Entella,2–1,Cittadella,1702,Stadio Comunale Chiavari,Maurizio Mariani,Match Report,
,,,,,,,,,,,,
Regular Season,25,Tue,2015-03-10,18:30 (12:30),Modena,0–0,Catania,4573,Stadio Alberto Braglia,Daniele Chiffi,Match Report,
,,,,,,,,,,,,
Regular Season,31,Fri,2015-03-13,20:30 (14:30),Spezia,3–0,Livorno,7507,Stadio Alberto Picco,Fabio Maresca,Match Report,
Regular Season,31,Sat,2015-03-14,15:00 (09:00),Virtus Lanciano,1–0,Avellino,3900,Stadio Comunale Guido Biondi,Daniele Minelli,Match Report,
Regular Season,31,Sat,2015-03-14,15:00 (09:00),Cittadella,0–0,Crotone,2848,Stadio Pier Cesare Tombolato,Riccardo Pinzani,Match Report,
Regular Season,31,Sat,2015-03-14,15:00 (09:00),Trapani,4–2,Ternana,4573,Stadio Polisportivo Provinciale,Vincenzo Ripa,Match Report,
Regular Season,31,Sat,2015-03-14,15:00 (09:00),Carpi,1–2,Pescara,3048,Stadio Sandro Cabassi,Ivan Pezzuto,Match Report,
Regular Season,31,Sat,2015-03-14,15:00 (09:00),Frosinone,3–3,Virtus Entella,4313,Stadio Comunale Matusa,Gianluca Aureliano,Match Report,
Regular Season,31,Sat,2015-03-14,15:00 (09:00),Bari,3–0,Varese,16483,Stadio Comunale San Nicola,Daniele Chiffi,Match Report,
Regular Season,31,Sat,2015-03-14,15:00 (09:00),Perugia,3–2,Pro Vercelli,9361,Stadio Renato Curi,Davide Ghersini,Match Report,
Regular Season,31,Sat,2015-03-14,15:00 (09:00),Brescia,1–2,Latina,7420,Stadio Mario Rigamonti,Federico La Penna,Match Report,
Regular Season,31,Sun,2015-03-15,15:00 (09:00),Bologna,0–0,Modena,21436,Stadio Renato Dall'Ara,Luigi Nasca,Match Report,
Regular Season,31,Mon,2015-03-16,20:30 (14:30),Vicenza,0–0,Catania,8757,Stadio Romeo Menti,Claudio Gavillucci,Match Report,
,,,,,,,,,,,,
Regular Season,32,Fri,2015-03-20,20:30 (14:30),Pescara,0–0,Bari,10689,Stadio Adriatico-Giovanni Cornacchia,Michael Fabbri,Match Report,
Regular Season,32,Sat,2015-03-21,15:00 (09:00),Virtus Entella,2–0,Catania,2431,Stadio Comunale Chiavari,Riccardo Pinzani,Match Report,
Regular Season,32,Sat,2015-03-21,15:00 (09:00),Latina,1–2,Spezia,3357,Stadio Comunale Domenico Francioni,Rosario Abisso,Match Report,
Regular Season,32,Sat,2015-03-21,15:00 (09:00),Crotone,2–1,Brescia,4182,Stadio Ezio Scida,Filippo Merchiori,Match Report,
Regular Season,32,Sat,2015-03-21,15:00 (09:00),Avellino,1–2,Perugia,8796,Stadio Partenio,Luca Pairetto,Match Report,
Regular Season,32,Sat,2015-03-21,15:00 (09:00),Livorno,0–1,Cittadella,5319,Stadio Armando Picchi,Juan Sacchi,Match Report,
Regular Season,32,Sat,2015-03-21,15:00 (09:00),Pro Vercelli,2–1,Virtus Lanciano,2430,Stadio Silvio Piola,Riccardo Ros,Match Report,
Regular Season,32,Sat,2015-03-21,15:00 (09:00),Modena,1–2,Vicenza,5653,Stadio Alberto Braglia,Fabrizio Pasqua,Match Report,
Regular Season,32,Sat,2015-03-21,15:00 (09:00),Trapani,0–0,Bologna,6490,Stadio Polisportivo Provinciale,Leonardo Baracani,Match Report,
Regular Season,32,Sat,2015-03-21,15:00 (09:00),Ternana,0–1,Carpi,3652,Stadio Libero Liberati,Gianluca Manganiello,Match Report,
Regular Season,32,Mon,2015-03-23,20:30 (14:30),Varese,1–4,Frosinone,3151,Stadio Franco Ossola,Francesco Paolo Saia,Match Report,
,,,,,,,,,,,,
Regular Season,33,Sat,2015-03-28,15:00 (09:00),Bologna,2–0,Livorno,15031,Stadio Renato Dall'Ara,Davide Ghersini,Match Report,
Regular Season,33,Sat,2015-03-28,15:00 (09:00),Spezia,2–2,Pescara,6777,Stadio Alberto Picco,Renzo Candussio,Match Report,
Regular Season,33,Sat,2015-03-28,18:00 (12:00),Vicenza,1–2,Carpi,10019,Stadio Romeo Menti,Aleandro Di Paolo,Match Report,
Regular Season,33,Sun,2015-03-29,12:30 (05:30),Perugia,0–0,Crotone,10935,Stadio Renato Curi,Daniele Minelli,Match Report,
Regular Season,33,Sun,2015-03-29,15:00 (08:00),Modena,1–1,Varese,4889,Stadio Alberto Braglia,Vincenzo Ripa,Match Report,
Regular Season,33,Sun,2015-03-29,15:00 (08:00),Virtus Lanciano,1–0,Virtus Entella,2616,Stadio Comunale Guido Biondi,Eugenio Abbattista,Match Report,
Regular Season,33,Sun,2015-03-29,15:00 (08:00),Bari,1–0,Pro Vercelli,16483,Stadio Comunale San Nicola,Claudio Gavillucci,Match Report,
Regular Season,33,Sun,2015-03-29,15:00 (08:00),Catania,1–0,Avellino,13273,Stadio Angelo Massimino,Leonardo Baracani,Match Report,
Regular Season,33,Sun,2015-03-29,15:00 (08:00),Cittadella,0–0,Ternana,2440,Stadio Pier Cesare Tombolato,Luigi Nasca,Match Report,
Regular Season,33,Sun,2015-03-29,20:30 (13:30),Brescia,1–1,Trapani,8000,Stadio Mario Rigamonti,Fabio Maresca,Match Report,
,,,,,,,,,,,,
