Round,Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes
Regular Season,17,Sun,2014-12-14,12:15 (05:15),Mallorca,1–1,Numancia,5755,Iberostar Estadi,David Pérez,Match Report,
Regular Season,17,Sun,2014-12-14,17:00 (10:00),Llagostera,3–1,Ponferradina,2038,Estadi Municipal Palamós Costa Brava,Francisco Arias,Match Report,
Regular Season,17,Sun,2014-12-14,17:00 (10:00),Zaragoza,2–1,Girona,12000,Estadio de la Romareda,José Sánchez,Match Report,
Regular Season,17,Sun,2014-12-14,18:15 (11:15),Alavés,2–1,Albacete,8444,Estadio de Mendizorroza,Rubén Eiriz,Match Report,
Regular Season,17,Sun,2014-12-14,19:00 (12:00),Alcorcón,0–0,Tenerife,2108,Estadio Santo Domingo,Daniel Ocón,Match Report,
Regular Season,17,Sun,2014-12-14,21:00 (14:00),Sabadell,1–2,Leganés,2128,Estadi de la Nova Creu Alta,José Piñeiro,Match Report,
,,,,,,,,,,,,
Regular Season,18,Sat,2014-12-20,16:00 (09:00),Girona,2–2,Alavés,3905,Estadi Municipal de Montilivi,Oliver De La Fuente,Match Report,
Regular Season,18,Sat,2014-12-20,17:00 (10:00),Ponferradina,3–1,Mallorca,5200,Estadio El Toralín,Jorge Figueroa,Match Report,
Regular Season,18,Sat,2014-12-20,18:15 (11:15),Mirandés,1–1,Zaragoza,4800,Estadio Municipal de Anduva,Pablo González,Match Report,
Regular Season,18,Sat,2014-12-20,19:00 (13:00),Tenerife,1–0,Sabadell,7057,Estadio Heliodoro Rodríguez Lopéz,Víctor Areces,Match Report,
Regular Season,18,Sat,2014-12-20,21:00 (14:00),Numancia,6–6,Lugo,1690,Nuevo Estadio Los Pajaritos,Daniel Trujillo,Match Report,
Regular Season,18,Sun,2014-12-21,12:00 (05:00),Betis,2–0,Racing Sant,27238,Estadio Benito Villamarín,David Medié,Match Report,
Regular Season,18,Sun,2014-12-21,12:15 (05:15),Albacete,0–2,Llagostera,5600,Estadio Carlos Belmonte,Valentín Pizarro,Match Report,
Regular Season,18,Sun,2014-12-21,17:00 (10:00),Sporting Gijón,2–1,Alcorcón,22076,Estadio Municipal El Molinón,Jesús Muñoz,Match Report,
Regular Season,18,Sun,2014-12-21,18:15 (11:15),Leganés,2–0,Recreativo,5000,Estadio Municipal de Butarque,Jorge Valdés Aller,Match Report,
Regular Season,18,Sun,2014-12-21,18:00 (12:00),Las Palmas,1–2,Osasuna,20032,Estadio de Gran Canaria,Dámaso Arcediano,Match Report,
Regular Season,18,Sun,2014-12-21,19:00 (12:00),Valladolid,7–0,Barcelona B,9081,Estadio Municipal José Zorrilla,Pedro Sureda,Match Report,
,,,,,,,,,,,,
Regular Season,19,Sat,2015-01-03,16:00 (09:00),Alavés,1–3,Mirandés,10315,Estadio de Mendizorroza,Francisco Arias,Match Report,
Regular Season,19,Sat,2015-01-03,18:00 (11:00),Mallorca,2–0,Albacete,6500,Iberostar Estadi,Juan López,Match Report,
Regular Season,19,Sat,2015-01-03,18:00 (11:00),Llagostera,1–2,Girona,3576,Estadi Municipal Palamós Costa Brava,Jorge Valdés Aller,Match Report,
Regular Season,19,Sat,2015-01-03,18:15 (11:15),Osasuna,2–1,Leganés,13414,Estadio El Sadar,Daniel Ocón,Match Report,
Regular Season,19,Sat,2015-01-03,20:00 (13:00),Barcelona B,0–2,Las Palmas,2697,Mini Estadi,José Luis Munuera,Match Report,
Regular Season,19,Sun,2015-01-04,12:00 (05:00),Zaragoza,0–2,Valladolid,18000,Estadio de la Romareda,Ricardo de Burgos,Match Report,
Regular Season,19,Sun,2015-01-04,12:15 (05:15),Lugo,0–0,Ponferradina,3671,Estadio Anxo Carro,José Sánchez,Match Report,
Regular Season,19,Sun,2015-01-04,17:00 (10:00),Sabadell,1–0,Recreativo,3329,Estadi de la Nova Creu Alta,Oliver De La Fuente,Match Report,
Regular Season,19,Sun,2015-01-04,18:15 (11:15),Alcorcón,0–0,Betis,4336,Estadio Santo Domingo,Pablo González,Match Report,
Regular Season,19,Sun,2015-01-04,18:00 (12:00),Tenerife,1–1,Sporting Gijón,9594,Estadio Heliodoro Rodríguez Lopéz,Gorka Sagues,Match Report,
Regular Season,19,Sun,2015-01-04,21:00 (14:00),Racing Sant,1–1,Numancia,5000,Campos de Sport de El Sardinero,Valentín Pizarro,Match Report,
,,,,,,,,,,,,
Regular Season,20,Sat,2015-01-10,16:00 (09:00),Leganés,2–0,Barcelona B,7000,Estadio Municipal de Butarque,Jorge Figueroa,Match Report,
Regular Season,20,Sat,2015-01-10,18:00 (11:00),Albacete,3–0,Lugo,6200,Estadio Carlos Belmonte,David Medié,Match Report,
Regular Season,20,Sat,2015-01-10,18:00 (11:00),Girona,0–0,Mallorca,3928,Estadi Municipal de Montilivi,Daniel Trujillo,Match Report,
Regular Season,20,Sat,2015-01-10,18:15 (11:15),Recreativo,1–1,Osasuna,8947,Estadio Nuevo Colombino,Jesús Muñoz,Match Report,
Regular Season,20,Sat,2015-01-10,20:00 (13:00),Betis,3–1,Tenerife,30054,Estadio Benito Villamarín,Dámaso Arcediano,Match Report,
Regular Season,20,Sun,2015-01-11,11:00 (05:00),Las Palmas,5–3,Zaragoza,20440,Estadio de Gran Canaria,José Piñeiro,Match Report,
Regular Season,20,Sun,2015-01-11,12:15 (05:15),Numancia,2–2,Alcorcón,2500,Nuevo Estadio Los Pajaritos,Víctor Areces,Match Report,
Regular Season,20,Sun,2015-01-11,17:00 (10:00),Mirandés,1–0,Llagostera,4500,Estadio Municipal de Anduva,David Pérez,Match Report,
Regular Season,20,Sun,2015-01-11,17:00 (10:00),Sabadell,2–2,Sporting Gijón,5100,Estadi de la Nova Creu Alta,Pedro Sureda,Match Report,
Regular Season,20,Sun,2015-01-11,18:15 (11:15),Valladolid,2–0,Alavés,9107,Estadio Municipal José Zorrilla,José Lesma,Match Report,
Regular Season,20,Sun,2015-01-11,21:00 (14:00),Ponferradina,1–1,Racing Sant,3600,Estadio El Toralín,Rubén Eiriz,Match Report,
,,,,,,,,,,,,
Regular Season,21,Sat,2015-01-17,16:00 (09:00),Osasuna,0–0,Sabadell,13092,Estadio El Sadar,Gorka Sagues,Match Report,
Regular Season,21,Sat,2015-01-17,18:00 (11:00),Lugo,1–2,Girona,3680,Estadio Anxo Carro,José Luis Munuera,Match Report,
Regular Season,21,Sat,2015-01-17,18:15 (11:15),Racing Sant,1–0,Albacete,5000,Campos de Sport de El Sardinero,Jorge Figueroa,Match Report,
Regular Season,21,Sat,2015-01-17,20:00 (13:00),Alavés,1–1,Las Palmas,8832,Estadio de Mendizorroza,Pedro Sureda,Match Report,
Regular Season,21,Sun,2015-01-18,12:00 (05:00),Sporting Gijón,1–2,Betis,21000,Estadio Municipal El Molinón,Jorge Valdés Aller,Match Report,
Regular Season,21,Sun,2015-01-18,17:00 (10:00),Barcelona B,3–1,Recreativo,3130,Mini Estadi,Valentín Pizarro,Match Report,
Regular Season,21,Sun,2015-01-18,17:00 (10:00),Llagostera,2–0,Valladolid,1800,Estadi Municipal Palamós Costa Brava,Daniel Ocón,Match Report,
Regular Season,21,Sun,2015-01-18,17:00 (10:00),Mallorca,2–0,Mirandés,6700,Iberostar Estadi,Ricardo de Burgos,Match Report,
Regular Season,21,Sun,2015-01-18,18:15 (11:15),Zaragoza,2–0,Leganés,9000,Estadio de la Romareda,Oliver De La Fuente,Match Report,
Regular Season,21,Sun,2015-01-18,18:00 (12:00),Tenerife,0–0,Numancia,8658,Estadio Heliodoro Rodríguez Lopéz,Francisco Arias,Match Report,
Regular Season,21,Sun,2015-01-18,21:00 (14:00),Alcorcón,1–1,Ponferradina,1320,Estadio Santo Domingo,David Medié,Match Report,
,,,,,,,,,,,,
Regular Season,22,Sat,2015-01-24,16:00 (09:00),Alavés,2–0,Leganés,7621,Estadio de Mendizorroza,David Pérez,Match Report,
Regular Season,22,Sat,2015-01-24,18:00 (11:00),Betis,2–0,Sabadell,31621,Estadio Benito Villamarín,Rubén Eiriz,Match Report,
Regular Season,22,Sat,2015-01-24,18:15 (11:15),Zaragoza,2–0,Recreativo,17000,Estadio de la Romareda,Daniel Trujillo,Match Report,
Regular Season,22,Sat,2015-01-24,19:00 (13:00),Tenerife,0–1,Ponferradina,6650,Estadio Heliodoro Rodríguez Lopéz,Pablo González,Match Report,
Regular Season,22,Sun,2015-01-25,12:00 (05:00),Mallorca,1–5,Valladolid,6200,Iberostar Estadi,José Piñeiro,Match Report,
Regular Season,22,Sun,2015-01-25,17:00 (10:00),Barcelona B,0–1,Osasuna,5791,Mini Estadi,Víctor Areces,Match Report,
Regular Season,22,Sun,2015-01-25,17:00 (10:00),Sporting Gijón,3–0,Numancia,17508,Estadio Municipal El Molinón,Dámaso Arcediano,Match Report,
Regular Season,22,Sun,2015-01-25,18:00 (11:00),Alcorcón,2–3,Albacete,3085,Estadio Santo Domingo,José Sánchez,Match Report,
Regular Season,22,Sun,2015-01-25,18:15 (11:15),Racing Sant,0–1,Girona,7194,Campos de Sport de El Sardinero,Jesús Muñoz,Match Report,
Regular Season,22,Sun,2015-01-25,19:00 (12:00),Llagostera,0–0,Las Palmas,1471,Estadi Municipal Palamós Costa Brava,José Lesma,Match Report,
Regular Season,22,Sun,2015-01-25,21:00 (14:00),Lugo,1–1,Mirandés,1980,Estadio Anxo Carro,Juan López,Match Report,
,,,,,,,,,,,,
Regular Season,23,Sat,2015-01-31,18:00 (11:00),Ponferradina,0–2,Sporting Gijón,7162,Estadio El Toralín,Ricardo de Burgos,Match Report,
Regular Season,23,Sat,2015-01-31,18:00 (11:00),Albacete,3–2,Tenerife,6200,Estadio Carlos Belmonte,Oliver De La Fuente,Match Report,
Regular Season,23,Sat,2015-01-31,18:00 (11:00),Sabadell,1–4,Barcelona B,4765,Estadi de la Nova Creu Alta,Francisco Arias,Match Report,
Regular Season,23,Sat,2015-01-31,18:15 (11:15),Numancia,1–1,Betis,2500,Nuevo Estadio Los Pajaritos,José Lesma,Match Report,
Regular Season,23,Sat,2015-01-31,20:00 (13:00),Mirandés,0–2,Racing Sant,4000,Estadio Municipal de Anduva,Gorka Sagues,Match Report,
Regular Season,23,Sat,2015-01-31,20:00 (13:00),Leganés,2–0,Llagostera,2800,Estadio Municipal de Butarque,Jesús Muñoz,Match Report,
Regular Season,23,Sat,2015-01-31,20:00 (14:00),Las Palmas,2–1,Mallorca,14200,Estadio de Gran Canaria,Pablo González,Match Report,
Regular Season,23,Sun,2015-02-01,17:00 (10:00),Girona,3–0,Alcorcón,4800,Estadi Municipal de Montilivi,Pedro Sureda,Match Report,
Regular Season,23,Sun,2015-02-01,17:00 (10:00),Recreativo,0–0,Alavés,7500,Estadio Nuevo Colombino,Rubén Eiriz,Match Report,
Regular Season,23,Sun,2015-02-01,18:15 (11:15),Valladolid,0–0,Lugo,8715,Estadio Municipal José Zorrilla,Valentín Pizarro,Match Report,
,,,,,,,,,,,,
Regular Season,24,Sat,2015-02-07,18:00 (11:00),Zaragoza,4–0,Barcelona B,16000,Estadio de la Romareda,Jorge Valdés Aller,Match Report,
Regular Season,24,Sat,2015-02-07,18:15 (11:15),Racing Sant,1–4,Valladolid,6556,Campos de Sport de El Sardinero,David Medié,Match Report,
Regular Season,24,Sat,2015-02-07,20:00 (13:00),Llagostera,1–0,Recreativo,1499,Estadi Municipal Palamós Costa Brava,José Piñeiro,Match Report,
Regular Season,24,Sat,2015-02-07,21:00 (14:00),Alcorcón,2–2,Mirandés,1311,Estadio Santo Domingo,Daniel Trujillo,Match Report,
Regular Season,24,Sun,2015-02-08,12:00 (05:00),Lugo,2–1,Las Palmas,4200,Estadio Anxo Carro,Víctor Areces,Match Report,
Regular Season,24,Sun,2015-02-08,17:00 (10:00),Sporting Gijón,2–1,Albacete,17802,Estadio Municipal El Molinón,José Luis Munuera,Match Report,
Regular Season,24,Sun,2015-02-08,17:00 (10:00),Numancia,3–0,Sabadell,2085,Nuevo Estadio Los Pajaritos,Juan López,Match Report,
Regular Season,24,Sun,2015-02-08,17:00 (10:00),Mallorca,0–2,Leganés,6000,Iberostar Estadi,Dámaso Arcediano,Match Report,
Regular Season,24,Sun,2015-02-08,18:15 (11:15),Betis,1–1,Ponferradina,30029,Estadio Benito Villamarín,David Pérez,Match Report,
Regular Season,24,Sun,2015-02-08,18:00 (12:00),Tenerife,0–1,Girona,6470,Estadio Heliodoro Rodríguez Lopéz,Daniel Ocón,Match Report,
,,,,,,,,,,,,
Regular Season,23,Tue,2015-02-10,19:00 (12:00),Osasuna,0–1,Zaragoza,5000,Estadio El Sadar,José Sánchez,Match Report,
,,,,,,,,,,,,
Regular Season,25,Sat,2015-02-14,18:00 (11:00),Osasuna,0–1,Llagostera,11144,Estadio El Sadar,Rubén Eiriz,Match Report,
Regular Season,25,Sat,2015-02-14,18:15 (11:15),Recreativo,0–0,Mallorca,6000,Estadio Nuevo Colombino,David Medié,Match Report,
Regular Season,25,Sat,2015-02-14,20:00 (13:00),Barcelona B,0–0,Alavés,2131,Mini Estadi,Jesús Muñoz,Match Report,
Regular Season,25,Sat,2015-02-14,21:00 (14:00),Mirandés,1–1,Tenerife,2513,Estadio Municipal de Anduva,Jorge Figueroa,Match Report,
Regular Season,25,Sun,2015-02-15,12:00 (05:00),Girona,0–0,Sporting Gijón,5425,Estadi Municipal de Montilivi,Valentín Pizarro,Match Report,
Regular Season,25,Sun,2015-02-15,16:00 (09:00),Valladolid,1–0,Alcorcón,9333,Estadio Municipal José Zorrilla,Gorka Sagues,Match Report,
Regular Season,25,Sun,2015-02-15,16:00 (09:00),Ponferradina,1–2,Numancia,4534,Estadio El Toralín,Víctor Areces,Match Report,
Regular Season,25,Sun,2015-02-15,17:00 (10:00),Sabadell,0–0,Zaragoza,4273,Estadi de la Nova Creu Alta,José Luis Munuera,Match Report,
Regular Season,25,Sun,2015-02-15,18:15 (11:15),Albacete,0–0,Betis,8300,Estadio Carlos Belmonte,Daniel Ocón,Match Report,
Regular Season,25,Sun,2015-02-15,18:00 (12:00),Las Palmas,1–0,Racing Sant,15901,Estadio de Gran Canaria,Oliver De La Fuente,Match Report,
Regular Season,25,Sun,2015-02-15,21:00 (14:00),Leganés,2–0,Lugo,3700,Estadio Municipal de Butarque,Pablo González,Match Report,
,,,,,,,,,,,,
Regular Season,26,Sat,2015-02-21,18:00 (11:00),Racing Sant,1–2,Leganés,7393,Campos de Sport de El Sardinero,José Sánchez,Match Report,
Regular Season,26,Sat,2015-02-21,18:15 (11:15),Mallorca,3–0,Osasuna,3000,Iberostar Estadi,Jorge Valdés Aller,Match Report,
Regular Season,26,Sat,2015-02-21,19:00 (12:00),Alcorcón,0–0,Las Palmas,3095,Estadio Santo Domingo,David Pérez,Match Report,
Regular Season,26,Sat,2015-02-21,20:00 (13:00),Betis,2–1,Girona,31818,Estadio Benito Villamarín,José Piñeiro,Match Report,
Regular Season,26,Sun,2015-02-22,16:00 (09:00),Lugo,2–1,Recreativo,2790,Estadio Anxo Carro,Francisco Arias,Match Report,
Regular Season,26,Sun,2015-02-22,16:00 (09:00),Ponferradina,3–0,Sabadell,4800,Estadio El Toralín,Daniel Trujillo,Match Report,
Regular Season,26,Sun,2015-02-22,17:00 (10:00),Sporting Gijón,4–1,Mirandés,17801,Estadio Municipal El Molinón,Pedro Sureda,Match Report,
Regular Season,26,Sun,2015-02-22,17:00 (10:00),Llagostera,1–0,Barcelona B,2895,Estadi Municipal Palamós Costa Brava,Juan López,Match Report,
Regular Season,26,Sun,2015-02-22,18:15 (11:15),Alavés,4–0,Zaragoza,8932,Estadio de Mendizorroza,Dámaso Arcediano,Match Report,
Regular Season,26,Sun,2015-02-22,18:00 (12:00),Tenerife,2–0,Valladolid,12000,Estadio Heliodoro Rodríguez Lopéz,José Lesma,Match Report,
Regular Season,26,Sun,2015-02-22,21:00 (14:00),Numancia,1–1,Albacete,5000,Nuevo Estadio Los Pajaritos,Ricardo de Burgos,Match Report,
,,,,,,,,,,,,
Regular Season,27,Sat,2015-02-28,16:00 (09:00),Osasuna,0–2,Lugo,11025,Estadio El Sadar,Jesús Muñoz,Match Report,
Regular Season,27,Sat,2015-02-28,18:00 (11:00),Sabadell,2–1,Alavés,3113,Estadi de la Nova Creu Alta,Jorge Valdés Aller,Match Report,
Regular Season,27,Sat,2015-02-28,18:00 (11:00),Valladolid,3–0,Sporting Gijón,14615,Estadio Municipal José Zorrilla,Daniel Ocón,Match Report,
Regular Season,27,Sat,2015-02-28,18:15 (11:15),Barcelona B,2–4,Mallorca,3101,Mini Estadi,Oliver De La Fuente,Match Report,
Regular Season,27,Sun,2015-03-01,12:00 (06:00),Las Palmas,1–1,Tenerife,28032,Estadio de Gran Canaria,David Medié,Match Report,
Regular Season,27,Sun,2015-03-01,16:00 (09:00),Albacete,2–1,Ponferradina,8354,Estadio Carlos Belmonte,Jorge Figueroa,Match Report,
Regular Season,27,Sun,2015-03-01,16:00 (09:00),Recreativo,1–0,Racing Sant,5457,Estadio Nuevo Colombino,Valentín Pizarro,Match Report,
Regular Season,27,Sun,2015-03-01,17:00 (10:00),Girona,2–1,Numancia,5122,Estadi Municipal de Montilivi,Pablo González,Match Report,
Regular Season,27,Sun,2015-03-01,18:15 (11:15),Mirandés,0–0,Betis,4500,Estadio Municipal de Anduva,Rubén Eiriz,Match Report,
Regular Season,27,Sun,2015-03-01,19:00 (12:00),Zaragoza,2–2,Llagostera,14570,Estadio de la Romareda,Gorka Sagues,Match Report,
Regular Season,27,Sun,2015-03-01,21:00 (14:00),Leganés,1–2,Alcorcón,6400,Estadio Municipal de Butarque,José Luis Munuera,Match Report,
,,,,,,,,,,,,
Regular Season,28,Sat,2015-03-07,16:00 (09:00),Numancia,1–0,Mirandés,3048,Nuevo Estadio Los Pajaritos,Valentín Pizarro,Match Report,
Regular Season,28,Sat,2015-03-07,18:00 (11:00),Lugo,3–2,Barcelona B,3000,Estadio Anxo Carro,José Piñeiro,Match Report,
Regular Season,28,Sat,2015-03-07,18:15 (11:15),Racing Sant,2–0,Osasuna,8040,Campos de Sport de El Sardinero,José Luis Munuera,Match Report,
Regular Season,28,Sat,2015-03-07,19:00 (13:00),Tenerife,1–0,Leganés,9504,Estadio Heliodoro Rodríguez Lopéz,Jorge Valdés Aller,Match Report,
Regular Season,28,Sat,2015-03-07,20:00 (13:00),Albacete,0–0,Sabadell,7415,Estadio Carlos Belmonte,Francisco Arias,Match Report,
Regular Season,28,Sun,2015-03-08,12:00 (06:00),Betis,4–0,Valladolid,39130,Estadio Benito Villamarín,José Sánchez,Match Report,
Regular Season,28,Sun,2015-03-08,16:00 (10:00),Llagostera,3–1,Alavés,2021,Estadi Municipal Palamós Costa Brava,David Pérez,Match Report,
Regular Season,28,Sun,2015-03-08,17:00 (11:00),Ponferradina,3–0,Girona,4500,Estadio El Toralín,Dámaso Arcediano,Match Report,
Regular Season,28,Sun,2015-03-08,18:15 (12:15),Mallorca,3–2,Zaragoza,6800,Iberostar Estadi,José Lesma,Match Report,
Regular Season,28,Sun,2015-03-08,19:00 (13:00),Sporting Gijón,1–1,Las Palmas,26740,Estadio Municipal El Molinón,Juan López,Match Report,
Regular Season,28,Sun,2015-03-08,21:00 (15:00),Alcorcón,1–1,Recreativo,1924,Estadio Santo Domingo,Víctor Areces,Match Report,
,,,,,,,,,,,,
Regular Season,29,Sat,2015-03-14,16:00 (10:00),Osasuna,1–1,Alcorcón,10585,Estadio El Sadar,David Medié,Match Report,
Regular Season,29,Sat,2015-03-14,18:00 (12:00),Alavés,2–0,Mallorca,7878,Estadio de Mendizorroza,Rubén Eiriz,Match Report,
Regular Season,29,Sat,2015-03-14,18:00 (12:00),Sabadell,1–1,Llagostera,2799,Estadi de la Nova Creu Alta,Daniel Ocón,Match Report,
Regular Season,29,Sat,2015-03-14,18:00 (12:00),Leganés,0–1,Sporting Gijón,7000,Estadio Municipal de Butarque,Oliver De La Fuente,Match Report,
Regular Season,29,Sat,2015-03-14,18:15 (12:15),Zaragoza,0–0,Lugo,7000,Estadio de la Romareda,Jorge Figueroa,Match Report,
Regular Season,29,Sat,2015-03-14,20:00 (14:00),Recreativo,1–1,Tenerife,5932,Estadio Nuevo Colombino,Ricardo de Burgos,Match Report,
Regular Season,29,Sat,2015-03-14,21:30 (15:30),Valladolid,4–0,Numancia,8703,Estadio Municipal José Zorrilla,Daniel Trujillo,Match Report,
Regular Season,29,Sun,2015-03-15,11:00 (06:00),Las Palmas,0–3,Betis,27000,Estadio de Gran Canaria,Pedro Sureda,Match Report,
Regular Season,29,Sun,2015-03-15,16:00 (10:00),Mirandés,2–1,Ponferradina,3332,Estadio Municipal de Anduva,Jesús Muñoz,Match Report,
Regular Season,29,Sun,2015-03-15,18:00 (12:00),Girona,2–2,Albacete,4080,Estadi Municipal de Montilivi,Gorka Sagues,Match Report,
Regular Season,29,Sun,2015-03-15,18:15 (12:15),Barcelona B,1–1,Racing Sant,3425,Mini Estadi,Pablo González,Match Report,
,,,,,,,,,,,,
Regular Season,24,Wed,2015-03-18,21:00 (15:00),Alavés,3–0,Osasuna,2500,Estadio de Mendizorroza,Jorge Figueroa,Match Report,
,,,,,,,,,,,,
Regular Season,30,Sat,2015-03-21,16:00 (10:00),Mallorca,0–1,Llagostera,6594,Iberostar Estadi,José Luis Munuera,Match Report,
Regular Season,30,Sat,2015-03-21,18:00 (12:00),Alcorcón,3–1,Barcelona B,2231,Estadio Santo Domingo,Gorka Sagues,Match Report,
Regular Season,30,Sat,2015-03-21,18:15 (12:15),Betis,1–3,Leganés,25000,Estadio Benito Villamarín,Pablo González,Match Report,
Regular Season,30,Sat,2015-03-21,20:00 (14:00),Albacete,0–0,Mirandés,7000,Estadio Carlos Belmonte,José Piñeiro,Match Report,
Regular Season,30,Sat,2015-03-21,20:00 (14:00),Numancia,4–2,Las Palmas,2604,Nuevo Estadio Los Pajaritos,Dámaso Arcediano,Match Report,
Regular Season,30,Sun,2015-03-22,12:00 (06:00),Racing Sant,0–2,Zaragoza,6000,Campos de Sport de El Sardinero,Víctor Areces,Match Report,
Regular Season,30,Sun,2015-03-22,16:00 (10:00),Lugo,3–2,Alavés,3702,Estadio Anxo Carro,Daniel Trujillo,Match Report,
Regular Season,30,Sun,2015-03-22,17:00 (11:00),Sporting Gijón,1–1,Recreativo,24302,Estadio Municipal El Molinón,José Lesma,Match Report,
Regular Season,30,Sun,2015-03-22,17:00 (11:00),Girona,0–0,Sabadell,5183,Estadi Municipal de Montilivi,David Pérez,Match Report,
Regular Season,30,Sun,2015-03-22,18:00 (12:00),Ponferradina,2–0,Valladolid,5000,Estadio El Toralín,Juan López,Match Report,
Regular Season,30,Sun,2015-03-22,18:00 (13:00),Tenerife,2–1,Osasuna,7308,Estadio Heliodoro Rodríguez Lopéz,José Sánchez,Match Report,
,,,,,,,,,,,,
Regular Season,31,Sat,2015-03-28,16:00 (10:00),Leganés,0–0,Numancia,4873,Estadio Municipal de Butarque,David Medié,Match Report,
Regular Season,31,Sat,2015-03-28,18:00 (12:00),Valladolid,0–1,Albacete,10241,Estadio Municipal José Zorrilla,Pablo González,Match Report,
Regular Season,31,Sat,2015-03-28,18:00 (12:00),Llagostera,3–2,Lugo,2220,Estadi Municipal Palamós Costa Brava,Ricardo de Burgos,Match Report,
Regular Season,31,Sat,2015-03-28,18:00 (12:00),Alavés,2–1,Racing Sant,10551,Estadio de Mendizorroza,Jesús Muñoz,Match Report,
Regular Season,31,Sat,2015-03-28,18:15 (12:15),Recreativo,0–1,Betis,8500,Estadio Nuevo Colombino,Oliver De La Fuente,Match Report,
Regular Season,31,Sat,2015-03-28,20:00 (15:00),Las Palmas,4–2,Ponferradina,12948,Estadio de Gran Canaria,Daniel Ocón,Match Report,
Regular Season,31,Sun,2015-03-29,12:00 (05:00),Osasuna,0–0,Sporting Gijón,10500,Estadio El Sadar,Jorge Figueroa,Match Report,
Regular Season,31,Sun,2015-03-29,17:00 (10:00),Mirandés,0–1,Girona,3225,Estadio Municipal de Anduva,Pedro Sureda,Match Report,
Regular Season,31,Sun,2015-03-29,18:15 (11:15),Zaragoza,1–1,Alcorcón,9000,Estadio de la Romareda,Rubén Eiriz,Match Report,
Regular Season,31,Sun,2015-03-29,19:00 (12:00),Barcelona B,2–2,Tenerife,5495,Mini Estadi,Francisco Arias,Match Report,
Regular Season,31,Sun,2015-03-29,21:00 (14:00),Sabadell,1–1,Mallorca,3619,Estadi de la Nova Creu Alta,Valentín Pizarro,Match Report,
,,,,,,,,,,,,
Regular Season,32,Sat,2015-04-04,16:00 (09:00),Mirandés,0–0,Sabadell,2766,Estadio Municipal de Anduva,José Lesma,Match Report,
Regular Season,32,Sat,2015-04-04,18:00 (11:00),Girona,2–1,Valladolid,7000,Estadi Municipal de Montilivi,Víctor Areces,Match Report,
Regular Season,32,Sat,2015-04-04,18:15 (11:15),Lugo,4–0,Mallorca,2700,Estadio Anxo Carro,Jorge Valdés Aller,Match Report,
Regular Season,32,Sat,2015-04-04,21:30 (14:30),Albacete,1–0,Las Palmas,6377,Estadio Carlos Belmonte,José Sánchez,Match Report,
Regular Season,32,Sun,2015-04-05,12:00 (05:00),Betis,3–0,Osasuna,35000,Estadio Benito Villamarín,Gorka Sagues,Match Report,
Regular Season,32,Sun,2015-04-05,16:00 (09:00),Ponferradina,1–1,Leganés,4308,Estadio El Toralín,Francisco Arias,Match Report,
Regular Season,32,Sun,2015-04-05,17:00 (10:00),Sporting Gijón,0–0,Barcelona B,20020,Estadio Municipal El Molinón,Daniel Trujillo,Match Report,
Regular Season,32,Sun,2015-04-05,18:15 (11:15),Numancia,1–2,Recreativo,2300,Nuevo Estadio Los Pajaritos,Rubén Eiriz,Match Report,
Regular Season,32,Sun,2015-04-05,18:00 (12:00),Tenerife,1–1,Zaragoza,9685,Estadio Heliodoro Rodríguez Lopéz,Juan López,Match Report,
Regular Season,32,Sun,2015-04-05,19:00 (12:00),Racing Sant,0–2,Llagostera,9104,Campos de Sport de El Sardinero,José Piñeiro,Match Report,
Regular Season,32,Sun,2015-04-05,21:00 (14:00),Alcorcón,0–1,Alavés,2200,Estadio Santo Domingo,Dámaso Arcediano,Match Report,
,,,,,,,,,,,,
Regular Season,33,Sat,2015-04-11,16:00 (09:00),Mallorca,2–3,Racing Sant,5475,Iberostar Estadi,Jorge Figueroa,Match Report,
Regular Season,33,Sat,2015-04-11,18:00 (11:00),Sabadell,2–1,Lugo,3493,Estadi de la Nova Creu Alta,Víctor Areces,Match Report,
Regular Season,33,Sat,2015-04-11,18:00 (11:00),Zaragoza,1–1,Sporting Gijón,18000,Estadio de la Romareda,Jesús Muñoz,Match Report,
Regular Season,33,Sat,2015-04-11,18:15 (11:15),Valladolid,2–1,Mirandés,11485,Estadio Municipal José Zorrilla,David Medié,Match Report,
Regular Season,33,Sat,2015-04-11,20:00 (13:00),Llagostera,0–0,Alcorcón,1693,Estadi Municipal Palamós Costa Brava,Oliver De La Fuente,Match Report,
Regular Season,33,Sat,2015-04-11,20:00 (13:00),Alavés,1–0,Tenerife,9593,Estadio de Mendizorroza,Jorge Valdés Aller,Match Report,
Regular Season,33,Sun,2015-04-12,11:00 (05:00),Las Palmas,2–0,Girona,15166,Estadio de Gran Canaria,Ricardo de Burgos,Match Report,
Regular Season,33,Sun,2015-04-12,16:00 (09:00),Recreativo,0–1,Ponferradina,6551,Estadio Nuevo Colombino,Pedro Sureda,Match Report,
Regular Season,33,Sun,2015-04-12,17:00 (10:00),Barcelona B,1–2,Betis,12356,Mini Estadi,Dámaso Arcediano,Match Report,
Regular Season,33,Sun,2015-04-12,18:15 (11:15),Osasuna,1–1,Numancia,14085,Estadio El Sadar,Valentín Pizarro,Match Report,
