Round,Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes
Regular Season,17,Tue,2015-12-08,15:00 (08:00),Avellino,1–0,Pro Vercelli,6000,Stadio Partenio,Antonio Rapuano,Match Report,
Regular Season,17,Tue,2015-12-08,15:00 (08:00),Virtus Entella,1–0,Latina,1747,Stadio Comunale Chiavari,Leonardo Baracani,Match Report,
Regular Season,17,Tue,2015-12-08,18:30 (11:30),Brescia,2–0,Pescara,7901,Stadio Mario Rigamonti,Aleandro Di Paolo,Match Report,
Regular Season,17,Wed,2015-12-09,18:30 (11:30),Spezia,1–0,Vicenza,6487,Stadio Alberto Picco,Luigi Nasca,Match Report,
Regular Season,17,Wed,2015-12-09,18:30 (11:30),Livorno,0–0,Salernitana,5207,Stadio Armando Picchi,Gianluca Aureliano,Match Report,
Regular Season,17,Wed,2015-12-09,18:30 (11:30),Virtus Lanciano,1–3,Cagliari,2592,Stadio Comunale Guido Biondi,Rosario Abisso,Match Report,
Regular Season,17,Wed,2015-12-09,18:30 (11:30),Como,0–1,Crotone,2633,Stadio Giuseppe Sinigaglia,Eugenio Abbattista,Match Report,
,,,,,,,,,,,,
Regular Season,18,Sat,2015-12-12,15:00 (08:00),Vicenza,1–2,Brescia,6740,Stadio Romeo Menti,Marco Serra,Match Report,
Regular Season,18,Sat,2015-12-12,15:00 (08:00),Livorno,1–1,Cagliari,5805,Stadio Armando Picchi,Daniele Chiffi,Match Report,
Regular Season,18,Sat,2015-12-12,15:00 (08:00),Pescara,2–0,Virtus Entella,5648,Stadio Adriatico-Giovanni Cornacchia,Daniele Martinelli,Match Report,
Regular Season,18,Sat,2015-12-12,15:00 (08:00),Avellino,3–2,Virtus Lanciano,7000,Stadio Partenio,Ivan Pezzuto,Match Report,
Regular Season,18,Sat,2015-12-12,15:00 (08:00),Salernitana,2–0,Ascoli,9266,Stadio Arechi,Luigi Nasca,Match Report,
Regular Season,18,Sat,2015-12-12,15:00 (08:00),Ternana,4–0,Como,2988,Stadio Libero Liberati,Luca Pairetto,Match Report,
Regular Season,18,Sat,2015-12-12,15:00 (08:00),Pro Vercelli,2–0,Cesena,4275,Stadio Silvio Piola,Daniele Minelli,Match Report,
Regular Season,18,Sat,2015-12-12,15:00 (08:00),Spezia,2–1,Latina,6547,Stadio Alberto Picco,Riccardo Pinzani,Match Report,
Regular Season,18,Sun,2015-12-13,12:30 (05:30),Bari,1–0,Perugia,18221,Stadio Comunale San Nicola,Davide Ghersini,Match Report,
Regular Season,18,Sun,2015-12-13,20:30 (13:30),Crotone,1–0,Modena,672,Stadio Ezio Scida,Gianluca Manganiello,Match Report,
Regular Season,18,Mon,2015-12-14,20:30 (13:30),Novara,4–1,Trapani,4632,Stadio Comunale Silvio Piola,Leonardo Baracani,Match Report,
,,,,,,,,,,,,
Regular Season,19,Fri,2015-12-18,19:00 (12:00),Modena,2–0,Salernitana,4280,Stadio Alberto Braglia,Lorenzo Illuzzi,Match Report,
Regular Season,19,Fri,2015-12-18,21:00 (14:00),Perugia,4–1,Livorno,8418,Stadio Renato Curi,Renzo Candussio,Match Report,
Regular Season,19,Sat,2015-12-19,15:00 (08:00),Virtus Lanciano,1–2,Pescara,4181,Stadio Comunale Guido Biondi,Gianluca Aureliano,Match Report,
Regular Season,19,Sat,2015-12-19,15:00 (08:00),Cesena,4–0,Ternana,11048,Stadio Dino Manuzzi,Francesco Paolo Saia,Match Report,
Regular Season,19,Sat,2015-12-19,15:00 (08:00),Como,0–1,Avellino,3263,Stadio Giuseppe Sinigaglia,Federico La Penna,Match Report,
Regular Season,19,Sat,2015-12-19,15:00 (08:00),Latina,2–2,Crotone,2785,Stadio Comunale Domenico Francioni,Rosario Abisso,Match Report,
Regular Season,19,Sat,2015-12-19,15:00 (08:00),Brescia,1–1,Spezia,7853,Stadio Mario Rigamonti,Eugenio Abbattista,Match Report,
Regular Season,19,Sat,2015-12-19,15:00 (08:00),Virtus Entella,4–1,Vicenza,1596,Stadio Comunale Chiavari,Aleandro Di Paolo,Match Report,
Regular Season,19,Sat,2015-12-19,15:00 (08:00),Ascoli,1–3,Novara,5220,Stadio Cino e Lillo Del Duca,Fabio Maresca,Match Report,
Regular Season,19,Sat,2015-12-19,15:00 (08:00),Trapani,1–1,Pro Vercelli,4275,Stadio Polisportivo Provinciale,Marco Serra,Match Report,
Regular Season,19,Sat,2015-12-19,18:00 (11:00),Cagliari,2–1,Bari,17600,Stadio Sant'Elia,Fabrizio Pasqua,Match Report,
,,,,,,,,,,,,
Regular Season,20,Tue,2015-12-22,20:30 (13:30),Avellino,2–0,Virtus Entella,7000,Stadio Partenio,Juan Sacchi,Match Report,
Regular Season,20,Wed,2015-12-23,20:30 (13:30),Spezia,1–1,Como,7077,Stadio Alberto Picco,Antonio Rapuano,Match Report,
Regular Season,20,Wed,2015-12-23,20:30 (13:30),Crotone,0–0,Trapani,8551,Stadio Ezio Scida,Davide Ghersini,Match Report,
Regular Season,20,Wed,2015-12-23,20:30 (13:30),Ternana,1–1,Virtus Lanciano,3008,Stadio Libero Liberati,Riccardo Ros,Match Report,
Regular Season,20,Wed,2015-12-23,20:30 (13:30),Pro Vercelli,0–1,Perugia,2806,Stadio Silvio Piola,Aleandro Di Paolo,Match Report,
Regular Season,20,Wed,2015-12-23,20:30 (13:30),Novara,0–0,Cesena,6135,Stadio Comunale Silvio Piola,Luigi Nasca,Match Report,
Regular Season,20,Wed,2015-12-23,20:30 (13:30),Vicenza,1–1,Latina,6972,Stadio Romeo Menti,Ivan Pezzuto,Match Report,
Regular Season,20,Wed,2015-12-23,20:30 (13:30),Bari,1–2,Brescia,32343,Stadio Comunale San Nicola,Gianluca Manganiello,Match Report,
Regular Season,20,Wed,2015-12-23,20:30 (13:30),Livorno,1–3,Ascoli,5281,Stadio Armando Picchi,Valerio Marini,Match Report,
Regular Season,20,Wed,2015-12-23,20:30 (13:30),Pescara,1–0,Modena,6802,Stadio Adriatico-Giovanni Cornacchia,Vincenzo Ripa,Match Report,
Regular Season,20,Thu,2015-12-24,13:00 (06:00),Salernitana,0–2,Cagliari,11855,Stadio Arechi,Luca Pairetto,Match Report,
,,,,,,,,,,,,
Regular Season,21,Sun,2015-12-27,12:30 (05:30),Latina,0–1,Pescara,3124,Stadio Comunale Domenico Francioni,Eugenio Abbattista,Match Report,
Regular Season,21,Sun,2015-12-27,15:00 (08:00),Como,2–1,Salernitana,3891,Stadio Giuseppe Sinigaglia,Fabrizio Pasqua,Match Report,
Regular Season,21,Sun,2015-12-27,15:00 (08:00),Virtus Entella,1–2,Crotone,3418,Stadio Comunale Chiavari,Gianluca Aureliano,Match Report,
Regular Season,21,Sun,2015-12-27,15:00 (08:00),Modena,3–0,Novara,4981,Stadio Alberto Braglia,Riccardo Pinzani,Match Report,
Regular Season,21,Sun,2015-12-27,15:00 (08:00),Virtus Lanciano,2–1,Livorno,2663,Stadio Comunale Guido Biondi,Leonardo Baracani,Match Report,
Regular Season,21,Sun,2015-12-27,15:00 (08:00),Brescia,0–0,Ternana,10397,Stadio Mario Rigamonti,Fabio Maresca,Match Report,
Regular Season,21,Sun,2015-12-27,15:00 (08:00),Trapani,1–0,Bari,5718,Stadio Polisportivo Provinciale,Federico La Penna,Match Report,
Regular Season,21,Sun,2015-12-27,15:00 (08:00),Cesena,1–2,Avellino,13088,Stadio Dino Manuzzi,Rosario Abisso,Match Report,
Regular Season,21,Sun,2015-12-27,15:00 (08:00),Cagliari,3–0,Pro Vercelli,15354,Stadio Sant'Elia,Renzo Candussio,Match Report,
Regular Season,21,Sun,2015-12-27,15:00 (08:00),Ascoli,3–0,Spezia,6865,Stadio Cino e Lillo Del Duca,Francesco Paolo Saia,Match Report,
,,,,,,,,,,,,
Regular Season,22,Fri,2016-01-15,20:30 (13:30),Spezia,0–0,Bari,7258,Stadio Alberto Picco,Aleandro Di Paolo,Match Report,
Regular Season,22,Sat,2016-01-16,15:00 (08:00),Avellino,1–0,Salernitana,10000,Stadio Partenio,Luigi Nasca,Match Report,
Regular Season,22,Sat,2016-01-16,15:00 (08:00),Pescara,2–1,Livorno,6068,Stadio Adriatico-Giovanni Cornacchia,Marco Serra,Match Report,
Regular Season,22,Sat,2016-01-16,15:00 (08:00),Vicenza,2–1,Modena,7419,Stadio Romeo Menti,Leonardo Baracani,Match Report,
Regular Season,22,Sat,2016-01-16,15:00 (08:00),Como,1–0,Perugia,6035,Stadio Giuseppe Sinigaglia,Lorenzo Illuzzi,Match Report,
Regular Season,22,Sat,2016-01-16,15:00 (08:00),Latina,1–0,Novara,2418,Stadio Comunale Domenico Francioni,Davide Ghersini,Match Report,
Regular Season,22,Sat,2016-01-16,15:00 (08:00),Ternana,1–0,Trapani,2914,Stadio Libero Liberati,Gianluca Manganiello,Match Report,
Regular Season,22,Sat,2016-01-16,15:00 (08:00),Virtus Lanciano,1–0,Pro Vercelli,2147,Stadio Comunale Guido Biondi,Valerio Marini,Match Report,
Regular Season,22,Sun,2016-01-17,17:30 (10:30),Brescia,2–1,Cesena,10000,Stadio Mario Rigamonti,Ivan Pezzuto,Match Report,
Regular Season,22,Mon,2016-01-18,20:30 (13:30),Crotone,3–1,Cagliari,9244,Stadio Ezio Scida,Fabio Maresca,Match Report,
Regular Season,22,Mon,2016-01-18,20:30 (13:30),Virtus Entella,4–0,Ascoli,1632,Stadio Comunale Chiavari,Daniele Chiffi,Match Report,
,,,,,,,,,,,,
Regular Season,21,Tue,2016-01-19,20:30 (13:30),Perugia,0–1,Vicenza,9933,Stadio Renato Curi,Daniele Martinelli,Match Report,
,,,,,,,,,,,,
Regular Season,23,Fri,2016-01-22,20:30 (13:30),Salernitana,3–0,Brescia,9715,Stadio Arechi,Riccardo Pinzani,Match Report,
Regular Season,23,Sat,2016-01-23,15:00 (08:00),Pro Vercelli,0–1,Spezia,2316,Stadio Silvio Piola,Vincenzo Ripa,Match Report,
Regular Season,23,Sat,2016-01-23,15:00 (08:00),Cagliari,1–0,Ternana,10245,Stadio Sant'Elia,Gianluca Aureliano,Match Report,
Regular Season,23,Sat,2016-01-23,15:00 (08:00),Bari,2–1,Vicenza,16496,Stadio Comunale San Nicola,Daniele Minelli,Match Report,
Regular Season,23,Sat,2016-01-23,15:00 (08:00),Cesena,2–0,Virtus Entella,10631,Stadio Dino Manuzzi,Federico La Penna,Match Report,
Regular Season,23,Sat,2016-01-23,15:00 (08:00),Ascoli,1–0,Virtus Lanciano,9262,Stadio Cino e Lillo Del Duca,Fabrizio Pasqua,Match Report,
Regular Season,23,Sat,2016-01-23,15:00 (08:00),Novara,0–1,Crotone,5510,Stadio Comunale Silvio Piola,Eugenio Abbattista,Match Report,
Regular Season,23,Sat,2016-01-23,15:00 (08:00),Modena,1–1,Avellino,5509,Stadio Alberto Braglia,Luca Pairetto,Match Report,
Regular Season,23,Sat,2016-01-23,15:00 (08:00),Trapani,1–2,Latina,4196,Stadio Polisportivo Provinciale,Antonio Rapuano,Match Report,
Regular Season,23,Sun,2016-01-24,17:30 (10:30),Perugia,0–4,Pescara,9373,Stadio Renato Curi,Francesco Paolo Saia,Match Report,
Regular Season,23,Mon,2016-01-25,20:30 (13:30),Livorno,1–1,Como,5544,Stadio Armando Picchi,Riccardo Ros,Match Report,
,,,,,,,,,,,,
Regular Season,24,Fri,2016-01-29,20:30 (13:30),Avellino,1–2,Cagliari,9000,Stadio Partenio,Riccardo Pinzani,Match Report,
Regular Season,24,Sat,2016-01-30,15:00 (08:00),Crotone,1–2,Perugia,7371,Stadio Ezio Scida,Daniele Chiffi,Match Report,
Regular Season,24,Sat,2016-01-30,15:00 (08:00),Latina,1–0,Pro Vercelli,3178,Stadio Comunale Domenico Francioni,Ivan Pezzuto,Match Report,
Regular Season,24,Sat,2016-01-30,15:00 (08:00),Ternana,2–1,Modena,3152,Stadio Libero Liberati,Juan Sacchi,Match Report,
Regular Season,24,Sat,2016-01-30,15:00 (08:00),Pescara,3–1,Bari,12942,Stadio Adriatico-Giovanni Cornacchia,Davide Ghersini,Match Report,
Regular Season,24,Sat,2016-01-30,15:00 (08:00),Brescia,1–3,Livorno,7432,Stadio Mario Rigamonti,Fabio Maresca,Match Report,
Regular Season,24,Sat,2016-01-30,15:00 (08:00),Como,1–1,Vicenza,3573,Stadio Giuseppe Sinigaglia,Renzo Candussio,Match Report,
Regular Season,24,Sat,2016-01-30,15:00 (08:00),Virtus Lanciano,0–3,Trapani,2295,Stadio Comunale Guido Biondi,Daniele Martinelli,Match Report,
Regular Season,24,Sat,2016-01-30,15:00 (08:00),Cesena,3–0,Ascoli,11931,Stadio Dino Manuzzi,Leonardo Baracani,Match Report,
Regular Season,24,Sun,2016-01-31,17:30 (10:30),Virtus Entella,1–0,Novara,2011,Stadio Comunale Chiavari,Gianluca Manganiello,Match Report,
Regular Season,24,Mon,2016-02-01,20:30 (13:30),Spezia,3–1,Salernitana,6829,Stadio Alberto Picco,Rosario Abisso,Match Report,
,,,,,,,,,,,,
Regular Season,25,Fri,2016-02-05,20:30 (13:30),Bari,2–3,Crotone,22074,Stadio Comunale San Nicola,Fabrizio Pasqua,Match Report,
Regular Season,25,Sat,2016-02-06,15:00 (08:00),Salernitana,2–2,Pescara,9761,Stadio Arechi,Gianluca Aureliano,Match Report,
Regular Season,25,Sat,2016-02-06,15:00 (08:00),Pro Vercelli,2–1,Brescia,2788,Stadio Silvio Piola,Daniele Minelli,Match Report,
Regular Season,25,Sat,2016-02-06,15:00 (08:00),Ascoli,0–0,Latina,9512,Stadio Cino e Lillo Del Duca,Luca Pairetto,Match Report,
Regular Season,25,Sat,2016-02-06,15:00 (08:00),Cagliari,1–0,Virtus Entella,16604,Stadio Sant'Elia,Aleandro Di Paolo,Match Report,
Regular Season,25,Sat,2016-02-06,15:00 (08:00),Livorno,1–0,Ternana,2599,Stadio Armando Picchi,Lorenzo Illuzzi,Match Report,
Regular Season,25,Sat,2016-02-06,15:00 (08:00),Novara,4–1,Avellino,4639,Stadio Comunale Silvio Piola,Federico La Penna,Match Report,
Regular Season,25,Sat,2016-02-06,15:00 (08:00),Perugia,0–0,Spezia,15497,Stadio Renato Curi,Luigi Nasca,Match Report,
Regular Season,25,Sat,2016-02-06,15:00 (08:00),Vicenza,0–2,Virtus Lanciano,7056,Stadio Romeo Menti,Antonio Rapuano,Match Report,
Regular Season,25,Sun,2016-02-07,17:30 (10:30),Modena,0–0,Cesena,5772,Stadio Alberto Braglia,Francesco Paolo Saia,Match Report,
Regular Season,25,Mon,2016-02-08,20:30 (13:30),Trapani,2–2,Como,5037,Stadio Polisportivo Provinciale,Marco Serra,Match Report,
,,,,,,,,,,,,
Regular Season,26,Fri,2016-02-12,20:30 (13:30),Pescara,1–1,Vicenza,8942,Stadio Adriatico-Giovanni Cornacchia,Federico La Penna,Match Report,
Regular Season,26,Sat,2016-02-13,15:00 (08:00),Crotone,1–1,Pro Vercelli,6043,Stadio Ezio Scida,Riccardo Ros,Match Report,
Regular Season,26,Sat,2016-02-13,15:00 (08:00),Avellino,1–1,Bari,8000,Stadio Partenio,Gianluca Manganiello,Match Report,
Regular Season,26,Sat,2016-02-13,15:00 (08:00),Virtus Entella,4–0,Trapani,1678,Stadio Comunale Chiavari,Juan Sacchi,Match Report,
Regular Season,26,Sat,2016-02-13,15:00 (08:00),Cesena,2–1,Perugia,13006,Stadio Dino Manuzzi,Renzo Candussio,Match Report,
Regular Season,26,Sat,2016-02-13,15:00 (08:00),Como,1–1,Novara,3563,Stadio Giuseppe Sinigaglia,Aleandro Di Paolo,Match Report,
Regular Season,26,Sat,2016-02-13,15:00 (08:00),Virtus Lanciano,2–1,Modena,2381,Stadio Comunale Guido Biondi,Daniele Chiffi,Match Report,
Regular Season,26,Sat,2016-02-13,15:00 (08:00),Latina,1–3,Cagliari,3715,Stadio Comunale Domenico Francioni,Luigi Nasca,Match Report,
Regular Season,26,Sat,2016-02-13,15:00 (08:00),Ternana,4–0,Salernitana,3456,Stadio Libero Liberati,Ivan Pezzuto,Match Report,
Regular Season,26,Sun,2016-02-14,17:30 (10:30),Spezia,3–0,Livorno,7378,Stadio Alberto Picco,Riccardo Pinzani,Match Report,
Regular Season,26,Mon,2016-02-15,20:30 (13:30),Brescia,2–2,Ascoli,7334,Stadio Mario Rigamonti,Valerio Marini,Match Report,
,,,,,,,,,,,,
Regular Season,27,Fri,2016-02-19,20:30 (13:30),Bari,0–0,Latina,23932,Stadio Comunale San Nicola,Marco Serra,Match Report,
Regular Season,27,Sat,2016-02-20,15:00 (08:00),Novara,1–2,Ternana,4215,Stadio Comunale Silvio Piola,Francesco Paolo Saia,Match Report,
Regular Season,27,Sat,2016-02-20,15:00 (08:00),Livorno,1–1,Cesena,5569,Stadio Armando Picchi,Eugenio Abbattista,Match Report,
Regular Season,27,Sat,2016-02-20,15:00 (08:00),Pro Vercelli,2–3,Virtus Entella,2852,Stadio Silvio Piola,Daniele Martinelli,Match Report,
Regular Season,27,Sat,2016-02-20,15:00 (08:00),Spezia,2–0,Virtus Lanciano,6795,Stadio Alberto Picco,Luca Pairetto,Match Report,
Regular Season,27,Sat,2016-02-20,15:00 (08:00),Vicenza,0–0,Avellino,7493,Stadio Romeo Menti,Gianluca Aureliano,Match Report,
Regular Season,27,Sat,2016-02-20,15:00 (08:00),Modena,1–0,Brescia,4608,Stadio Alberto Braglia,Lorenzo Illuzzi,Match Report,
Regular Season,27,Sat,2016-02-20,15:00 (08:00),Cagliari,2–1,Pescara,16000,Stadio Sant'Elia,Rosario Abisso,Match Report,
Regular Season,27,Sat,2016-02-20,15:00 (08:00),Ascoli,1–0,Como,5616,Stadio Cino e Lillo Del Duca,Vincenzo Ripa,Match Report,
Regular Season,27,Sun,2016-02-21,12:30 (05:30),Salernitana,1–1,Crotone,10691,Stadio Arechi,Davide Ghersini,Match Report,
Regular Season,27,Mon,2016-02-22,20:30 (13:30),Perugia,0–2,Trapani,8810,Stadio Renato Curi,Ivan Pezzuto,Match Report,
,,,,,,,,,,,,
Regular Season,28,Fri,2016-02-26,19:00 (12:00),Novara,1–1,Pro Vercelli,5904,Stadio Comunale Silvio Piola,Fabrizio Pasqua,Match Report,
Regular Season,28,Fri,2016-02-26,21:00 (14:00),Cesena,2–0,Cagliari,13079,Stadio Dino Manuzzi,Gianluca Manganiello,Match Report,
Regular Season,28,Sat,2016-02-27,15:00 (08:00),Ternana,1–2,Spezia,3391,Stadio Libero Liberati,Daniele Minelli,Match Report,
Regular Season,28,Sat,2016-02-27,15:00 (08:00),Crotone,2–0,Vicenza,6053,Stadio Ezio Scida,Juan Sacchi,Match Report,
Regular Season,28,Sat,2016-02-27,15:00 (08:00),Pescara,2–2,Ascoli,8334,Stadio Adriatico-Giovanni Cornacchia,Riccardo Pinzani,Match Report,
Regular Season,28,Sat,2016-02-27,15:00 (08:00),Virtus Lanciano,1–0,Bari,2473,Stadio Comunale Guido Biondi,Riccardo Ros,Match Report,
Regular Season,28,Sat,2016-02-27,15:00 (08:00),Latina,0–1,Modena,2514,Stadio Comunale Domenico Francioni,Fabio Maresca,Match Report,
Regular Season,28,Sat,2016-02-27,15:00 (08:00),Avellino,2–1,Livorno,7000,Stadio Partenio,Antonio Rapuano,Match Report,
Regular Season,28,Sat,2016-02-27,15:00 (08:00),Trapani,1–1,Salernitana,4329,Stadio Polisportivo Provinciale,Federico La Penna,Match Report,
Regular Season,28,Sat,2016-02-27,15:00 (08:00),Virtus Entella,2–1,Perugia,1621,Stadio Comunale Chiavari,Lorenzo Illuzzi,Match Report,
Regular Season,28,Sat,2016-02-27,15:00 (08:00),Brescia,2–1,Como,6884,Stadio Mario Rigamonti,Leonardo Baracani,Match Report,
,,,,,,,,,,,,
Regular Season,29,Mon,2016-02-29,20:30 (13:30),Cagliari,0–1,Novara,9785,Stadio Sant'Elia,Davide Ghersini,Match Report,
Regular Season,29,Tue,2016-03-01,20:30 (13:30),Perugia,2–0,Latina,8073,Stadio Renato Curi,Vincenzo Ripa,Match Report,
Regular Season,29,Tue,2016-03-01,20:30 (13:30),Vicenza,1–1,Pro Vercelli,6861,Stadio Romeo Menti,Daniele Minelli,Match Report,
Regular Season,29,Tue,2016-03-01,20:30 (13:30),Brescia,1–0,Avellino,7219,Stadio Mario Rigamonti,Renzo Candussio,Match Report,
Regular Season,29,Tue,2016-03-01,20:30 (13:30),Livorno,0–0,Crotone,5577,Stadio Armando Picchi,Francesco Paolo Saia,Match Report,
Regular Season,29,Tue,2016-03-01,20:30 (13:30),Como,1–1,Virtus Lanciano,2968,Stadio Giuseppe Sinigaglia,Rosario Abisso,Match Report,
Regular Season,29,Tue,2016-03-01,20:30 (13:30),Bari,4–0,Ternana,15487,Stadio Comunale San Nicola,Juan Sacchi,Match Report,
Regular Season,29,Tue,2016-03-01,20:30 (13:30),Salernitana,2–2,Virtus Entella,9156,Stadio Arechi,Eugenio Abbattista,Match Report,
Regular Season,29,Tue,2016-03-01,20:30 (13:30),Spezia,1–1,Cesena,7093,Stadio Alberto Picco,Aleandro Di Paolo,Match Report,
Regular Season,29,Tue,2016-03-01,20:30 (13:30),Pescara,1–2,Trapani,6788,Stadio Adriatico-Giovanni Cornacchia,Daniele Martinelli,Match Report,
Regular Season,29,Tue,2016-03-01,20:30 (13:30),Ascoli,2–1,Modena,5977,Stadio Cino e Lillo Del Duca,Marco Serra,Match Report,
,,,,,,,,,,,,
Regular Season,30,Sat,2016-03-05,15:00 (08:00),Avellino,0–1,Spezia,5500,Stadio Partenio,Daniele Chiffi,Match Report,
Regular Season,30,Sat,2016-03-05,15:00 (08:00),Virtus Entella,2–0,Bari,1677,Stadio Comunale Chiavari,Fabio Maresca,Match Report,
Regular Season,30,Sat,2016-03-05,15:00 (08:00),Latina,1–1,Como,2292,Stadio Comunale Domenico Francioni,Riccardo Ros,Match Report,
Regular Season,30,Sat,2016-03-05,15:00 (08:00),Trapani,2–2,Cagliari,5436,Stadio Polisportivo Provinciale,Fabrizio Pasqua,Match Report,
Regular Season,30,Sat,2016-03-05,15:00 (08:00),Virtus Lanciano,1–0,Brescia,3261,Stadio Comunale Guido Biondi,Gianluca Aureliano,Match Report,
Regular Season,30,Sat,2016-03-05,15:00 (08:00),Novara,4–0,Vicenza,4105,Stadio Comunale Silvio Piola,Antonio Rapuano,Match Report,
Regular Season,30,Sat,2016-03-05,15:00 (08:00),Crotone,2–0,Ascoli,6184,Stadio Ezio Scida,Federico La Penna,Match Report,
Regular Season,30,Sat,2016-03-05,15:00 (08:00),Perugia,1–0,Ternana,12075,Stadio Renato Curi,Luca Pairetto,Match Report,
Regular Season,30,Sat,2016-03-05,17:00 (10:00),Pro Vercelli,5–2,Pescara,2300,Stadio Silvio Piola,Valerio Marini,Match Report,
Regular Season,30,Sun,2016-03-06,17:30 (10:30),Modena,1–0,Livorno,4537,Stadio Alberto Braglia,Luigi Nasca,Match Report,
Regular Season,30,Mon,2016-03-07,20:30 (13:30),Cesena,1–2,Salernitana,12280,Stadio Dino Manuzzi,Leonardo Baracani,Match Report,
,,,,,,,,,,,,
Regular Season,31,Fri,2016-03-11,20:30 (13:30),Brescia,3–0,Crotone,8532,Stadio Mario Rigamonti,Rosario Abisso,Match Report,
Regular Season,31,Sat,2016-03-12,15:00 (08:00),Bari,6–2,Pro Vercelli,15056,Stadio Comunale San Nicola,Daniele Martinelli,Match Report,
Regular Season,31,Sat,2016-03-12,15:00 (08:00),Spezia,2–0,Modena,7145,Stadio Alberto Picco,Renzo Candussio,Match Report,
Regular Season,31,Sat,2016-03-12,15:00 (08:00),Livorno,0–0,Virtus Entella,5652,Stadio Armando Picchi,Gianluca Manganiello,Match Report,
Regular Season,31,Sat,2016-03-12,15:00 (08:00),Ascoli,3–4,Avellino,6104,Stadio Cino e Lillo Del Duca,Francesco Paolo Saia,Match Report,
Regular Season,31,Sat,2016-03-12,15:00 (08:00),Pescara,1–2,Novara,6924,Stadio Adriatico-Giovanni Cornacchia,Ivan Pezzuto,Match Report,
Regular Season,31,Sat,2016-03-12,15:00 (08:00),Ternana,0–0,Latina,3034,Stadio Libero Liberati,Aleandro Di Paolo,Match Report,
Regular Season,31,Sat,2016-03-12,15:00 (08:00),Como,1–3,Cesena,3198,Stadio Giuseppe Sinigaglia,Fabio Maresca,Match Report,
Regular Season,31,Sat,2016-03-12,15:00 (08:00),Salernitana,1–3,Virtus Lanciano,11239,Stadio Arechi,Marco Serra,Match Report,
Regular Season,31,Sun,2016-03-13,17:30 (11:30),Vicenza,1–2,Trapani,7437,Stadio Romeo Menti,Davide Ghersini,Match Report,
Regular Season,31,Mon,2016-03-14,20:30 (14:30),Cagliari,0–2,Perugia,12120,Stadio Sant'Elia,Juan Sacchi,Match Report,
,,,,,,,,,,,,
Regular Season,32,Fri,2016-03-18,20:30 (14:30),Virtus Entella,2–2,Spezia,4971,Stadio Comunale Chiavari,Federico La Penna,Match Report,
Regular Season,32,Sat,2016-03-19,15:00 (09:00),Perugia,1–1,Salernitana,16023,Stadio Renato Curi,Gianluca Aureliano,Match Report,
Regular Season,32,Sat,2016-03-19,15:00 (09:00),Virtus Lanciano,2–0,Cesena,2498,Stadio Comunale Guido Biondi,Luigi Nasca,Match Report,
Regular Season,32,Sat,2016-03-19,15:00 (09:00),Vicenza,0–2,Cagliari,7974,Stadio Romeo Menti,Riccardo Pinzani,Match Report,
Regular Season,32,Sat,2016-03-19,15:00 (09:00),Novara,1–2,Bari,5317,Stadio Comunale Silvio Piola,Vincenzo Ripa,Match Report,
Regular Season,32,Sat,2016-03-19,15:00 (09:00),Modena,1–2,Como,4389,Stadio Alberto Braglia,Daniele Minelli,Match Report,
Regular Season,32,Sat,2016-03-19,15:00 (09:00),Pro Vercelli,1–1,Ascoli,2693,Stadio Silvio Piola,Ivan Pezzuto,Match Report,
Regular Season,32,Sat,2016-03-19,15:00 (09:00),Latina,2–2,Brescia,3088,Stadio Comunale Domenico Francioni,Daniele Chiffi,Match Report,
Regular Season,32,Sat,2016-03-19,15:00 (09:00),Trapani,1–0,Livorno,4918,Stadio Polisportivo Provinciale,Lorenzo Illuzzi,Match Report,
Regular Season,32,Sun,2016-03-20,17:30 (11:30),Crotone,4–2,Pescara,8736,Stadio Ezio Scida,Fabio Maresca,Match Report,
Regular Season,32,Mon,2016-03-21,20:30 (14:30),Avellino,0–2,Ternana,5000,Stadio Partenio,Riccardo Ros,Match Report,
,,,,,,,,,,,,
Regular Season,33,Sat,2016-03-26,15:00 (09:00),Virtus Lanciano,0–1,Perugia,2885,Stadio Comunale Guido Biondi,Renzo Candussio,Match Report,
Regular Season,33,Sat,2016-03-26,15:00 (09:00),Ascoli,1–2,Vicenza,7219,Stadio Cino e Lillo Del Duca,Luigi Nasca,Match Report,
Regular Season,33,Sat,2016-03-26,15:00 (09:00),Ternana,1–0,Pescara,3887,Stadio Libero Liberati,Eugenio Abbattista,Match Report,
Regular Season,33,Sat,2016-03-26,15:00 (09:00),Avellino,0–0,Crotone,7000,Stadio Partenio,Gianluca Manganiello,Match Report,
Regular Season,33,Sat,2016-03-26,15:00 (09:00),Modena,1–2,Cagliari,5260,Stadio Alberto Braglia,Rosario Abisso,Match Report,
Regular Season,33,Sat,2016-03-26,15:00 (09:00),Spezia,1–2,Trapani,7434,Stadio Alberto Picco,Valerio Marini,Match Report,
Regular Season,33,Sat,2016-03-26,15:00 (09:00),Como,1–1,Virtus Entella,4149,Stadio Giuseppe Sinigaglia,Marco Serra,Match Report,
Regular Season,33,Sat,2016-03-26,15:00 (09:00),Cesena,3–0,Latina,11696,Stadio Dino Manuzzi,Daniele Martinelli,Match Report,
Regular Season,33,Sat,2016-03-26,15:00 (09:00),Livorno,0–1,Pro Vercelli,6891,Stadio Armando Picchi,Davide Ghersini,Match Report,
